时间戳,加速度计X,加速度计Y,加速度计Z,陀螺仪X,陀螺仪Y,陀螺仪Z
2025_07_11_17_11_33_0598,11.791830,1.298705,-0.519243,0.833545,-0.318238,0.172834
2025_07_11_17_11_33_0618,11.484950,0.857827,-0.221934,0.328758,-0.148999,0.088681
2025_07_11_17_11_33_0639,10.670793,0.168096,0.994816,-0.144206,0.080026,0.033289
2025_07_11_17_11_33_0660,9.132806,-0.401994,2.058426,-0.210250,0.170570,0.030093
2025_07_11_17_11_33_0684,8.380263,-0.277567,2.714657,0.197734,0.107722,0.082289
2025_07_11_17_11_33_0706,8.026125,0.091525,2.508875,0.985740,-0.124499,0.016245
2025_07_11_17_11_33_0728,7.201798,0.144168,0.875175,1.361767,-0.188413,-0.080691
2025_07_11_17_11_33_0751,6.736992,0.144168,0.515653,1.371354,-0.139412,-0.120105
2025_07_11_17_11_33_0772,6.895517,0.297308,-0.255434,1.225417,-0.097868,-0.143540
2025_07_11_17_11_33_0796,6.842875,0.268594,-0.825524,0.929416,-0.094673,-0.195737
2025_07_11_17_11_33_0822,6.833303,-0.071785,-0.931406,0.574693,-0.117042,-0.234085
2025_07_11_17_11_33_0850,7.728817,-0.325424,-0.437887,0.394669,-0.237281,-0.146736
2025_07_11_17_11_33_0872,8.672786,-0.157926,0.180658,0.310649,-0.322499,-0.073235
2025_07_11_17_11_33_0896,9.674182,-0.287139,1.402194,-0.063248,-0.105325,0.060985
2025_07_11_17_11_33_0942,14.239688,-0.287139,0.180658,0.665238,-0.319304,0.398530
2025_07_11_17_11_33_0974,15.701104,-0.172283,-0.849452,0.315975,-0.479089,0.353924
2025_07_11_17_11_33_0997,15.681961,-0.095713,-0.490529,-0.719299,-0.024367,0.362312
2025_07_11_17_11_34_0020,14.761921,-0.358923,0.031705,-1.002517,0.076830,0.281488
2025_07_11_17_11_34_0041,13.133007,-1.092324,0.127418,-0.816235,-0.177761,0.291075
2025_07_11_17_11_34_0062,10.704292,-0.397209,0.453440,-0.933277,-0.072303,0.318771
2025_07_11_17_11_34_0085,8.596215,-0.167498,0.946960,-1.216629,0.278159,0.401726
2025_07_11_17_11_34_0105,9.032308,0.043071,1.152742,-0.866301,0.235550,0.420900
