时间戳,加速度计X,加速度计Y,加速度计Z,陀螺仪X,陀螺仪Y,陀螺仪Z
2025_07_11_17_17_24_0689,9.223733,0.148953,1.862214,0.354856,0.043408,0.349263
2025_07_11_17_17_24_0719,8.548359,0.239880,1.469193,0.363378,0.018908,0.285349
2025_07_11_17_17_24_0744,8.164909,0.455234,0.946960,0.388943,-0.049267,0.297067
2025_07_11_17_17_24_0774,8.284551,0.843470,0.918246,0.240876,-0.145138,0.233153
2025_07_11_17_17_24_0798,8.179266,0.546162,1.612762,0.118507,-0.005592,0.192674
2025_07_11_17_17_24_0820,8.413763,0.550947,1.387837,0.082289,0.067909,0.206522
2025_07_11_17_17_24_0862,9.199805,0.464806,1.186242,0.230223,-0.081224,0.171369
2025_07_11_17_17_24_0884,10.301700,0.833899,1.464407,0.261115,-0.204658,0.184152
2025_07_11_17_17_24_0905,10.608580,0.536590,1.531407,0.209984,-0.179225,0.136217
2025_07_11_17_17_24_0928,11.269596,0.282951,1.555335,0.064180,-0.076963,0.147934
2025_07_11_17_17_24_0952,11.997613,0.000000,1.421337,-0.060452,-0.052463,0.183087
2025_07_11_17_17_24_0976,12.582060,-0.287139,1.181456,-0.008256,-0.119572,0.161782
2025_07_11_17_17_24_0998,12.979866,-0.876371,0.242871,0.033289,-0.342073,0.184152
2025_07_11_17_17_25_0021,13.449458,-0.895514,0.093918,0.087615,-0.676556,0.223566
2025_07_11_17_17_25_0053,12.323635,-1.648057,-0.528814,0.173766,-0.949123,0.120238
2025_07_11_17_17_25_0075,11.331810,-1.350748,0.026919,-0.152062,-0.913970,0.288545
2025_07_11_17_17_25_0096,11.048859,-0.823729,1.181456,-0.609979,-0.516771,0.355655
2025_07_11_17_17_25_0120,11.470593,-0.186640,1.862214,-0.971093,-0.033289,0.391873
2025_07_11_17_17_25_0143,11.834901,-0.857229,1.991427,-0.841135,0.142475,0.150065
2025_07_11_17_17_25_0174,11.494522,-2.409572,1.741975,-0.398131,0.028495,0.004128
2025_07_11_17_17_25_0197,10.929217,-2.946163,1.397408,-0.099866,0.007190,0.045672
2025_07_11_17_17_25_0219,10.564910,-2.409572,1.205384,0.099333,0.041278,0.060585
2025_07_11_17_17_25_0242,9.655040,-1.777269,0.553938,0.229158,0.101996,0.035020
2025_07_11_17_17_25_0264,9.171091,-0.771087,0.117847,0.301594,0.098800,-0.081091
2025_07_11_17_17_25_0285,7.680961,-0.598804,-0.035294,0.371899,0.080691,-0.159918
2025_07_11_17_17_25_0309,7.230512,-0.224925,-0.355932,0.398530,0.083887,-0.197068
2025_07_11_17_17_25_0330,6.339784,-0.488734,-0.854238,0.287746,0.115844,-0.250330
2025_07_11_17_17_25_0352,6.344569,-0.277567,-0.734597,0.114246,0.130757,-0.190677
2025_07_11_17_17_25_0376,6.574280,-0.167498,-0.729811,-0.040213,0.140344,-0.263113
2025_07_11_17_17_25_0397,6.617351,-0.527019,0.285942,-0.087083,0.123301,-0.290809
2025_07_11_17_17_25_0419,7.216155,-0.637089,0.381655,0.095072,0.178693,-0.166310
2025_07_11_17_17_25_0442,8.921639,0.043071,-0.466600,0.343138,0.095605,-0.156722
