时间戳,加速度计X,加速度计Y,加速度计Z,陀螺仪X,陀螺仪Y,陀螺仪Z
2025_07_11_17_15_40_0998,10.013963,0.675972,2.273780,0.231954,0.190277,0.225563
2025_07_11_17_15_41_0021,10.416555,0.757328,3.122035,0.260716,0.225430,0.427957
2025_07_11_17_15_41_0044,11.394023,1.830509,2.336591,0.480021,0.162581,0.394935
2025_07_11_17_15_41_0067,11.451451,1.561915,2.058426,0.779351,-0.149532,0.178693
2025_07_11_17_15_41_0091,10.406984,0.814756,1.838286,1.028482,-0.464708,0.077496
2025_07_11_17_15_41_0121,9.726824,0.608973,0.908674,0.524760,-0.266708,0.165910
2025_07_11_17_15_41_0141,9.779466,0.618545,1.411765,-0.143008,0.050732,0.160584
2025_07_11_17_15_41_0164,9.458230,0.450449,2.427519,-0.266441,0.145537,0.096670
2025_07_11_17_15_41_0186,9.439087,0.671187,2.005784,0.187215,-0.203859,0.003995
2025_07_11_17_15_41_0211,8.591430,0.493520,1.752144,0.499195,-0.424229,-0.116244
2025_07_11_17_15_41_0234,7.848458,0.431306,1.550549,0.409715,-0.274164,0.039147
2025_07_11_17_15_41_0267,8.231908,1.044467,1.057029,0.018908,0.199864,0.159519
2025_07_11_17_15_41_0295,7.556534,1.250848,0.458226,-0.103594,0.058188,0.206389
2025_07_11_17_15_41_0321,7.733603,1.609771,2.020140,-0.049267,0.005992,0.213846
2025_07_11_17_15_41_0344,7.886744,1.619343,1.741975,0.031691,0.074167,0.198932
2025_07_11_17_15_41_0365,8.203195,2.088934,1.473979,0.052995,0.091211,0.178693
2025_07_11_17_15_41_0390,8.653643,2.261816,1.464407,0.047669,-0.089879,0.032756
2025_07_11_17_15_41_0413,8.408977,1.931008,1.986641,-0.086550,-0.089879,0.067909
2025_07_11_17_15_41_0445,9.588040,2.501098,2.374876,-0.180291,0.186016,0.086018
2025_07_11_17_15_41_0468,10.258629,2.577668,2.120639,-0.137681,0.106124,0.030625
2025_07_11_17_15_41_0502,11.887543,1.859223,2.532803,0.248998,-0.391207,-0.013049
2025_07_11_17_15_41_0533,13.933406,2.074577,2.125425,0.064713,-0.083488,-0.102396
2025_07_11_17_15_41_0556,14.182260,2.362314,2.072783,-0.706383,0.269104,-0.039547
2025_07_11_17_15_41_0577,13.828122,1.662413,2.642873,-0.859643,0.333951,-0.265376
2025_07_11_17_15_41_0598,12.428919,0.278166,2.618944,-0.403856,-0.079227,-0.287746
2025_07_11_17_15_41_0621,11.551950,0.311665,2.259423,0.009321,-0.449795,-0.130092
2025_07_11_17_15_41_0646,10.632507,1.049253,1.785644,0.049800,-0.499861,0.002929
2025_07_11_17_15_41_0676,9.496515,0.876970,0.774676,-0.629686,0.184951,0.111583
2025_07_11_17_15_41_0701,8.610572,-0.933799,1.363909,-0.483749,0.297733,-0.007723
2025_07_11_17_15_41_0723,9.516255,-0.531805,0.338584,0.258585,-0.163380,-0.093874
2025_07_11_17_15_41_0744,8.868998,-1.796412,-0.653241,0.575892,-0.679885,-0.183353
2025_07_11_17_15_41_0769,10.642078,-0.594018,1.090529,0.029560,-0.295469,0.063648
2025_07_11_17_15_41_0799,9.650253,0.096311,1.895714,-0.763905,0.511844,0.052995
2025_07_11_17_15_41_0824,8.730213,0.991825,1.569692,-0.174965,0.268039,0.043408
2025_07_11_17_15_41_0846,7.877172,1.020539,0.544367,0.372565,-0.193207,-0.077895
2025_07_11_17_15_41_0871,7.489535,1.135394,1.124028,0.289477,0.000666,0.001864
2025_07_11_17_15_41_0901,7.551748,1.749153,0.065204,-0.180291,0.559780,0.077496
2025_07_11_17_15_41_0922,7.240083,1.375275,0.324227,-0.096137,0.355255,-0.068308
2025_07_11_17_15_41_0944,7.029515,1.150349,0.798605,0.309716,-0.018508,-0.038482
2025_07_11_17_15_41_0967,7.599605,1.317847,0.755534,0.397998,0.025166,-0.022503
2025_07_11_17_15_41_0990,7.973483,1.730011,0.654437,0.236215,0.307320,-0.027829
2025_07_11_17_15_42_0012,8.246265,0.886541,0.769891,0.204258,0.333951,-0.051264
2025_07_11_17_15_42_0035,8.998808,0.685544,0.999602,0.303325,0.227560,-0.060851
2025_07_11_17_15_42_0055,10.071989,0.939183,1.368695,0.289477,0.042210,0.152062
