时间戳,加速度计X,加速度计Y,加速度计Z,陀螺仪X,陀螺仪Y,陀螺仪Z
2025_07_11_17_23_45_0712,9.276375,2.458027,1.157528,0.124899,-0.190810,0.219305
2025_07_11_17_23_45_0741,8.821140,2.184647,1.109671,0.140877,-0.240876,0.233153
2025_07_11_17_23_45_0765,9.118449,2.458027,0.722034,0.138747,-0.194006,0.271501
2025_07_11_17_23_45_0796,9.544970,2.716452,0.994816,0.102529,-0.158986,0.288545
2025_07_11_17_23_45_0818,9.472587,2.803192,1.143171,0.109985,-0.118507,0.264045
2025_07_11_17_23_45_0851,9.980463,3.095116,1.119243,0.180158,-0.147268,0.227827
2025_07_11_17_23_45_0873,9.937392,2.951547,0.908674,0.215310,-0.138747,0.153260
2025_07_11_17_23_45_0898,9.889536,2.529812,0.664008,0.172701,-0.130225,0.175630
2025_07_11_17_23_45_0923,10.220344,1.816152,0.410369,0.190810,-0.231289,0.220370
2025_07_11_17_23_45_0952,11.164312,1.470988,0.443869,0.017310,-0.160051,0.430221
2025_07_11_17_23_45_0974,12.644273,0.934397,0.693320,-0.128627,-0.124899,0.562177
2025_07_11_17_23_46_0001,14.158332,0.393021,1.152742,-0.158453,-0.223832,0.703853
2025_07_11_17_23_46_0029,16.568502,1.480559,2.681158,-0.228759,-0.157921,0.795463
2025_07_11_17_23_46_0056,15.571892,1.346561,1.752144,-0.237281,-0.011984,0.466306
2025_07_11_17_23_46_0079,13.971691,1.691726,1.828715,-0.203193,-0.014114,0.275762
2025_07_11_17_23_46_0107,10.067204,1.077967,1.147957,-0.212780,0.135018,-0.020373
2025_07_11_17_23_46_0130,8.711071,0.647259,1.426122,-0.127562,0.328891,-0.132222
2025_07_11_17_23_46_0151,7.494320,-0.052642,-0.011366,0.201462,0.203193,-0.275895
2025_07_11_17_23_46_0174,7.197012,-0.871586,-0.777667,0.470966,-0.050332,-0.300396
2025_07_11_17_23_46_0197,7.460821,-1.000798,-1.156332,0.353791,-0.016245,-0.223699
2025_07_11_17_23_46_0222,8.198408,-0.823729,-1.079761,0.079094,0.177628,-0.221568
2025_07_11_17_23_46_0255,8.586644,-0.464208,-0.748953,0.066311,0.062582,-0.271634
2025_07_11_17_23_46_0275,8.260622,-0.244068,-0.355932,0.085485,-0.031158,-0.383484
2025_07_11_17_23_46_0298,7.427321,-0.215354,-0.236291,0.079094,-0.113181,-0.308918
2025_07_11_17_23_46_0320,8.423334,0.139382,0.295514,0.020506,-0.029028,-0.189611
2025_07_11_17_23_46_0344,9.218947,0.752543,-0.054437,0.049267,0.038082,-0.189611
2025_07_11_17_23_46_0365,9.655040,1.159921,-0.202792,0.024767,0.074300,-0.301461
2025_07_11_17_23_46_0386,9.295518,1.528415,-0.926621,-0.048734,0.083887,-0.417571
2025_07_11_17_23_46_0408,8.467003,1.058824,-0.748953,-0.143540,-0.007723,-0.517703
2025_07_11_17_23_46_0431,8.088339,1.025324,-0.437887,-0.153127,-0.039680,-0.475094
2025_07_11_17_23_46_0456,7.983055,1.049253,-0.428315,-0.190410,-0.069506,-0.392006
2025_07_11_17_23_46_0486,8.825927,1.782653,-0.509671,-0.309716,-0.050332,-0.353657
2025_07_11_17_23_46_0509,9.233304,1.585843,0.228515,-0.364043,-0.005592,-0.336614
2025_07_11_17_23_46_0531,10.445269,1.313061,-0.245863,-0.329956,-0.000266,-0.151396
2025_07_11_17_23_46_0553,11.720045,1.010968,-0.442672,-0.376826,-0.063115,-0.041677
2025_07_11_17_23_46_0576,13.674383,0.699901,0.419940,-0.534348,-0.045006,0.150065
2025_07_11_17_23_46_0599,15.064015,1.585843,1.684547,-0.671763,0.287347,0.188413
2025_07_11_17_23_46_0621,12.577274,1.274776,0.889532,-0.839004,0.676023,0.118108
2025_07_11_17_23_46_0646,11.245668,1.633700,1.473979,-0.546065,0.542869,0.156456
2025_07_11_17_23_46_0676,9.592826,0.747757,0.913460,-0.096670,0.204258,0.072303
2025_07_11_17_23_46_0697,10.172487,0.158524,1.493121,0.293072,-0.184552,0.127695
2025_07_11_17_23_46_0721,11.676974,-0.503091,1.090529,0.584946,-0.396400,0.133021
2025_07_11_17_23_46_0742,12.074183,-1.097109,0.899103,0.433683,-0.358051,0.171369
2025_07_11_17_23_46_0764,11.048859,-1.116252,0.860818,0.137681,-0.138747,0.233153
2025_07_11_17_23_46_0787,9.784252,-0.718445,0.918246,-0.146736,0.078561,0.340741
2025_07_11_17_23_46_0809,8.959925,-0.153141,1.359123,-0.106257,0.097735,0.363111
2025_07_11_17_23_46_0832,8.212766,0.675972,1.387837,0.132355,0.003995,0.280023
2025_07_11_17_23_46_0854,7.302297,1.198206,1.214956,0.330355,0.054061,0.143673
2025_07_11_17_23_46_0877,6.291927,1.552344,0.678365,0.458183,0.068974,0.055259
2025_07_11_17_23_46_0900,5.965905,1.628914,0.305085,0.584946,-0.024767,-0.033155
2025_07_11_17_23_46_0920,6.602994,1.624128,0.022134,0.652056,-0.129160,-0.107722
2025_07_11_17_23_46_0945,7.997411,1.365704,-0.207577,0.578555,-0.222767,-0.193872
2025_07_11_17_23_46_0968,9.051450,0.704686,0.195015,0.367639,-0.208919,-0.216242
2025_07_11_17_23_46_0990,10.416555,0.690329,1.013959,0.272833,-0.219571,-0.175763
2025_07_11_17_23_47_0021,11.715260,0.704686,0.717249,0.233419,-0.140877,-0.296135
2025_07_11_17_23_47_0046,11.944971,0.244666,0.510868,0.213180,-0.322899,-0.308918
2025_07_11_17_23_47_0066,12.745370,0.249452,0.376870,0.138747,-0.352725,-0.231156
2025_07_11_17_23_47_0091,12.169896,-0.392423,0.151944,-0.246868,-0.206788,-0.174698
2025_07_11_17_23_47_0113,11.681760,-0.574876,0.899103,-0.452325,-0.112116,0.080825
2025_07_11_17_23_47_0135,11.921042,-0.009571,0.683749,-0.253259,-0.228093,0.265110
2025_07_11_17_23_47_0168,11.954542,0.354736,-0.049651,-0.376826,-0.235550,0.402525
2025_07_11_17_23_47_0189,11.834901,1.222134,0.539581,-0.615305,-0.050332,0.336480
2025_07_11_17_23_47_0211,10.354342,1.940579,1.325624,-0.850722,0.284151,0.095738
2025_07_11_17_23_47_0232,8.351549,1.447060,1.660619,-0.762307,0.490673,-0.099200
2025_07_11_17_23_47_0256,7.091728,0.474377,0.884746,-0.370435,0.418370,-0.102396
2025_07_11_17_23_47_0280,6.933802,-0.483948,-0.049651,0.022636,0.240476,0.001997
2025_07_11_17_23_47_0300,7.206583,-0.095713,-1.180260,0.011984,0.250063,0.187348
2025_07_11_17_23_47_0322,9.439087,0.891326,-0.662812,-0.070039,0.187215,0.168174
2025_07_11_17_23_47_0344,10.919646,0.579661,0.362513,-0.015712,0.078561,0.041411
2025_07_11_17_23_47_0367,10.656436,0.819542,0.702892,0.052463,0.015712,0.025432
2025_07_11_17_23_47_0390,9.899107,1.179063,0.836890,0.109985,0.109453,-0.084287
2025_07_11_17_23_47_0412,7.752745,0.982254,-0.001795,0.298398,0.028495,-0.200264
2025_07_11_17_23_47_0436,7.427321,1.140778,-0.624527,0.397465,-0.132355,-0.309983
2025_07_11_17_23_47_0467,7.115656,0.364307,-0.796810,0.367639,-0.169638,-0.311048
2025_07_11_17_23_47_0490,8.059625,0.550947,-0.691526,0.279224,-0.192940,-0.214112
2025_07_11_17_23_47_0512,9.443872,0.967897,-0.164507,0.219571,-0.194006,-0.150331
2025_07_11_17_23_47_0534,10.205987,1.039681,0.031705,0.182288,-0.109985,-0.206655
2025_07_11_17_23_47_0558,10.402198,1.231705,0.204586,0.064180,-0.013049,-0.117309
2025_07_11_17_23_47_0579,11.077573,1.830509,0.668794,0.089746,0.039147,-0.115178
2025_07_11_17_23_47_0603,10.680364,1.485345,-0.025723,0.134486,0.114779,-0.148201
2025_07_11_17_23_47_0636,11.906686,1.691726,0.252443,0.000266,0.111583,-0.058721
2025_07_11_17_23_47_0657,11.763116,1.351347,0.195015,-0.174432,0.301195,-0.069373
2025_07_11_17_23_47_0678,11.580664,0.939183,0.553938,-0.353391,0.461912,-0.018242
2025_07_11_17_23_47_0701,11.724831,1.039681,0.252443,-0.294803,0.408783,0.036085
2025_07_11_17_23_47_0723,12.457633,1.418346,0.257228,-0.122235,0.207454,-0.004394
2025_07_11_17_23_47_0746,12.352348,0.991825,0.199801,-0.127562,0.112648,-0.158853
2025_07_11_17_23_47_0769,11.585449,0.072383,0.975673,-0.121170,-0.022636,-0.225829
2025_07_11_17_23_47_0791,11.288739,-0.905085,1.646262,-0.056191,-0.067376,-0.146070
2025_07_11_17_23_47_0812,11.111670,-1.561915,2.422733,-0.002929,-0.057789,0.052063
2025_07_11_17_23_47_0835,11.350952,-0.699302,2.772085,0.181223,-0.008788,0.203326
2025_07_11_17_23_47_0859,10.009177,-0.023928,2.048854,0.402791,0.028495,0.179891
2025_07_11_17_23_47_0879,8.730213,0.647259,1.263410,0.565772,0.024234,0.179891
2025_07_11_17_23_47_0904,7.201798,1.169492,0.141775,0.708513,-0.024767,0.103194
2025_07_11_17_23_47_0928,6.512067,1.581058,-0.528814,0.657382,-0.047137,0.061650
2025_07_11_17_23_47_0957,6.765706,1.624128,-0.753739,0.581750,-0.081224,-0.136483
2025_07_11_17_23_47_0979,6.368497,0.924826,-1.089332,0.449661,-0.132355,-0.254591
2025_07_11_17_23_48_0003,6.760921,0.632902,-0.442672,0.196136,-0.140877,-0.233286
2025_07_11_17_23_48_0024,7.561319,0.555733,0.195015,0.018375,-0.137681,-0.230090
2025_07_11_17_23_48_0049,8.486146,0.388235,1.574477,-0.105192,-0.119572,-0.166310
2025_07_11_17_23_48_0079,10.718649,0.800399,2.638087,0.117442,-0.258985,-0.099200
2025_07_11_17_23_48_0101,11.954542,0.584447,2.149353,0.369769,-0.415574,-0.146070
2025_07_11_17_23_48_0124,12.371491,0.316451,1.483550,0.293072,-0.393204,-0.086417
2025_07_11_17_23_48_0146,12.721441,0.225524,1.679762,0.112116,-0.294137,0.033954
2025_07_11_17_23_48_0167,12.366706,0.560519,1.071386,-0.048734,-0.134486,0.130891
2025_07_11_17_23_48_0192,12.879368,1.250848,1.085743,-0.067909,-0.095072,0.226761
2025_07_11_17_23_48_0213,12.711272,1.049253,0.889532,0.002397,-0.070572,0.148999
2025_07_11_17_23_48_0237,12.299706,1.730011,0.577867,-0.096670,0.072170,0.115977
2025_07_11_17_23_48_0268,11.183455,2.271387,0.961317,-0.355522,0.352326,-0.108787
2025_07_11_17_23_48_0293,9.602397,1.198206,1.052244,-0.180823,0.433150,-0.337679
2025_07_11_17_23_48_0315,8.859426,0.206381,0.290728,0.149399,0.294803,-0.385614
2025_07_11_17_23_48_0337,8.136195,-0.627518,-1.587638,0.318638,-0.063115,-0.291874
2025_07_11_17_23_48_0360,8.030911,-1.000798,-1.640280,0.051397,-0.198266,-0.124765
2025_07_11_17_23_48_0391,7.752745,-0.095713,0.141775,-0.431153,0.451259,0.102129
2025_07_11_17_23_48_0415,7.594819,0.666401,-0.245863,-0.499195,0.669632,0.158587
2025_07_11_17_23_48_0438,8.246265,1.787439,0.367298,-0.476825,0.618501,-0.054460
2025_07_11_17_23_48_0458,7.542177,1.111466,0.678365,-0.184019,0.503456,-0.301461
2025_07_11_17_23_48_0484,6.866803,0.833899,0.127418,0.158986,0.170171,-0.149266
2025_07_11_17_23_48_0514,8.126624,2.117648,-0.202792,0.121703,-0.010919,-0.027829
2025_07_11_17_23_48_0536,7.613962,1.494916,0.486939,0.016245,0.070039,-0.145005
2025_07_11_17_23_48_0559,7.494320,1.470988,0.635294,0.223832,-0.030093,-0.015046
2025_07_11_17_23_48_0581,8.615358,2.252244,0.563510,0.341008,-0.092942,0.096803
2025_07_11_17_23_48_0604,9.521041,2.453241,0.726820,0.377226,-0.024767,0.084020
2025_07_11_17_23_48_0626,10.354342,2.764907,0.448654,0.398530,0.010386,0.015845
2025_07_11_17_23_48_0648,10.819147,2.477170,0.290728,0.216375,0.041278,0.000932
2025_07_11_17_23_48_0669,11.374881,2.213959,0.808176,0.055658,0.116909,0.072303
2025_07_11_17_23_48_0694,12.275779,2.122434,1.095315,0.001332,0.165910,0.187348
2025_07_11_17_23_48_0717,13.137793,2.706881,1.157528,-0.141410,0.293738,0.155391
2025_07_11_17_23_48_0747,12.299706,1.911865,1.488336,-0.339543,0.501325,-0.056591
2025_07_11_17_23_48_0775,11.753545,1.749153,2.163710,-0.334217,0.648327,0.031824
2025_07_11_17_23_48_0803,11.164312,1.389632,1.502693,-0.006125,0.532217,-0.039547
2025_07_11_17_23_48_0825,10.459626,0.474377,1.607977,0.299464,0.148866,-0.044873
2025_07_11_17_23_48_0850,10.148559,-0.358923,1.981855,0.740470,-0.200397,0.017976
2025_07_11_17_23_48_0873,10.191629,-0.613161,1.761716,0.690404,-0.070572,0.158587
2025_07_11_17_23_48_0903,10.182058,-0.210568,2.690729,0.430487,0.230889,0.338611
2025_07_11_17_23_48_0930,9.879965,0.416949,3.653840,0.658447,0.435281,0.252327
2025_07_11_17_23_48_0958,7.590034,-0.105284,1.545763,0.763905,0.566305,0.147934
2025_07_11_17_23_48_0983,6.229115,0.043071,0.199801,0.328225,0.189345,0.451393
2025_07_11_17_23_49_0006,7.292725,0.891326,1.344766,0.254724,-0.105724,0.527024
2025_07_11_17_23_49_0028,7.843673,1.537987,0.745962,0.246202,-0.124899,0.326893
2025_07_11_17_23_49_0050,7.561319,1.389632,0.741177,-0.025299,-0.079094,0.026498
2025_07_11_17_23_49_0073,6.986444,0.311665,0.798605,-0.257520,0.019973,-0.075765
2025_07_11_17_23_49_0095,7.786245,0.531805,0.668794,-0.258585,-0.117442,0.096803
2025_07_11_17_23_49_0127,10.416555,1.988436,0.812962,0.088681,-0.685078,-0.019307
2025_07_11_17_23_49_0151,11.465808,2.419742,1.253839,0.118507,-0.851121,-0.360049
2025_07_11_17_23_49_0181,10.670793,0.958325,0.985245,-0.385348,-0.254724,-0.437811
2025_07_11_17_23_49_0204,10.833505,0.416949,0.856032,-0.712241,-0.109985,-0.154592
2025_07_11_17_23_49_0228,12.213565,0.814756,1.526621,-0.563109,-0.429422,0.115977
