时间戳,加速度计X,加速度计Y,加速度计Z,陀螺仪X,陀螺仪Y,陀螺仪Z
2025_07_12_16_52_03_0062,4.058825,0.814756,4.995615,-0.196003,-3.469464,0.677888
2025_07_12_16_52_03_0091,4.370491,0.757328,6.418149,0.316241,-3.883707,1.335003
2025_07_12_16_52_03_0115,5.112864,2.036292,5.580062,0.926486,-4.128710,1.665092
2025_07_12_16_52_03_0146,4.931009,3.334996,4.569095,1.604907,-5.238417,2.178535
2025_07_12_16_52_03_0168,5.438886,4.513462,4.348357,2.052171,-5.654789,2.560820
2025_07_12_16_52_03_0193,6.674779,6.242874,4.880162,1.964822,-5.088219,2.949497
2025_07_12_16_52_03_0226,8.452646,8.441878,5.220541,1.386534,-3.071067,2.662017
2025_07_12_16_52_03_0246,9.693324,8.988040,5.196612,0.512244,-1.748447,2.509689
2025_07_12_16_52_03_0271,10.627722,10.003794,6.183652,0.190544,-0.622762,2.250971
2025_07_12_16_52_03_0292,11.370095,12.926626,7.127620,0.299197,-0.171103,1.916487
2025_07_12_16_52_03_0325,15.820745,16.261024,5.608776,0.939269,0.060985,0.452058
2025_07_12_16_52_03_0360,20.803799,21.128624,9.637691,1.249119,0.058854,-0.396666
2025_07_12_16_52_03_0381,33.446877,25.622345,11.697911,0.813572,1.082410,-0.935541
2025_07_12_16_52_03_0420,42.113678,17.224136,10.989038,1.861495,1.181477,-5.267977
2025_07_12_16_52_03_0449,40.106697,4.230510,11.381461,3.300358,1.433804,-7.101909
2025_07_12_16_52_03_0470,30.059834,-4.158128,-1.295115,3.993692,1.544588,-8.308551
2025_07_12_16_52_03_0492,16.659430,-10.904093,-7.010970,2.845637,0.248466,-8.335182
2025_07_12_16_52_03_0517,6.885945,-15.053247,-0.897308,2.026606,-0.768566,-7.431066
2025_07_12_16_52_03_0550,-9.897313,-30.317062,1.191028,1.708234,-1.451247,-5.249868
2025_07_12_16_52_03_0570,-9.269794,-32.238499,8.569296,1.936061,-1.808100,-1.365895
2025_07_12_16_52_03_0595,1.189233,-44.335415,9.029316,4.666786,-2.185059,0.813172
2025_07_12_16_52_03_0628,-6.394818,-55.633125,-8.060223,3.686905,0.615838,5.139217
2025_07_12_16_52_03_0650,5.927620,-50.597431,-14.024932,0.466439,-0.125298,10.712382
2025_07_12_16_52_03_0673,36.498920,-43.554756,-10.177871,-1.040599,-0.364975,12.704901
2025_07_12_16_52_03_0706,68.919876,-40.153358,-3.077768,-4.515656,1.333672,13.478127
2025_07_12_16_52_03_0728,92.467644,-25.971697,3.088536,-4.105674,-1.012504,14.522855
2025_07_12_16_52_03_0761,87.470230,5.136194,3.629912,-2.769073,-0.001864,10.113855
2025_07_12_16_52_03_0783,71.530441,17.022541,2.427519,-4.348414,0.773492,7.330934
2025_07_12_16_52_03_0805,48.098129,21.071196,7.520043,-4.727637,0.354989,5.024171
2025_07_12_16_52_03_0825,28.147968,22.972893,10.869397,-3.962933,-0.334084,3.895291
2025_07_12_16_52_03_0859,8.117053,32.454453,17.571693,-2.655093,-0.335149,3.388373
2025_07_12_16_52_03_0881,7.197012,38.826538,19.574486,-1.329144,0.123833,1.246589
2025_07_12_16_52_03_0904,4.662415,33.153755,13.432110,-0.782813,1.274019,-1.584135
2025_07_12_16_52_03_0929,6.238687,25.383062,16.680367,0.351394,0.566970,-2.163488
2025_07_12_16_52_03_0952,21.224936,30.513872,16.541582,1.569754,1.360303,-2.755625
2025_07_12_16_52_03_0984,44.073399,22.273590,16.186848,-0.299330,4.987687,-6.696188
2025_07_12_16_52_04_0007,62.571712,9.696914,33.329029,3.308880,1.673481,-6.600317
2025_07_12_16_52_04_0030,94.637932,5.457430,27.244678,7.130137,1.677742,-8.628121
2025_07_12_16_52_04_0060,115.425575,-24.137001,15.679568,4.251478,5.772631,-12.806098
2025_07_12_16_52_04_0085,93.305725,-41.772701,7.917850,6.060910,3.199561,-13.326864
2025_07_12_16_52_04_0107,64.832932,-39.065819,0.851247,5.886211,1.369890,-13.055229
2025_07_12_16_52_04_0137,41.586658,-37.858044,-1.419542,2.011693,2.678795,-9.545020
2025_07_12_16_52_04_0167,12.687344,-48.834518,-5.170890,3.185313,1.882134,-8.606816
2025_07_12_16_52_04_0199,-3.146562,-41.791843,-6.872187,1.241662,0.307053,-3.717397
2025_07_12_16_52_04_0230,-7.482357,-43.731823,-2.459224,0.075498,1.773613,-1.693854
2025_07_12_16_52_04_0265,-15.790236,-51.311092,-10.460224,-0.765769,0.690404,2.325404
2025_07_12_16_52_04_0287,-11.559726,-56.260643,-5.899504,-1.225817,-0.487477,6.798450
2025_07_12_16_52_04_0318,16.482361,-55.810196,-8.414361,-2.130067,-0.673760,11.078690
2025_07_12_16_52_04_0339,27.376883,-57.990055,-9.262616,-2.924597,-1.063635,11.438605
2025_07_12_16_52_04_0360,64.785072,-66.814789,2.322234,-1.241795,-3.952947,15.774237
2025_07_12_16_52_04_0383,113.097359,-39.046677,1.493121,-0.674159,-2.537518,15.746541
2025_07_12_16_52_04_0410,99.984695,-11.330613,9.283554,-6.220695,2.098376,10.592011
2025_07_12_16_52_04_0439,82.022972,-9.706485,24.053850,-5.263316,-0.997591,9.777242
2025_07_12_16_52_04_0464,78.765144,11.000404,17.461624,-1.726476,-1.678141,8.981646
2025_07_12_16_52_04_0494,52.534420,32.004002,7.793423,-3.728582,2.147377,3.619395
2025_07_12_16_52_04_0518,18.407984,25.953152,9.427123,-5.114184,2.904624,1.321155
2025_07_12_16_52_04_0542,7.302297,29.249266,12.339787,-3.246165,1.127150,0.775889
2025_07_12_16_52_04_0564,-0.693919,33.431919,9.752547,-0.660311,-0.122102,-0.225164
2025_07_12_16_52_04_0594,-2.207379,35.439499,3.672983,-0.319570,-0.296801,-1.638462
2025_07_12_16_52_04_0620,2.070988,29.771500,12.277573,-0.705051,-0.428889,-2.789712
2025_07_12_16_52_04_0640,16.290337,28.252655,21.610777,0.301328,-0.473629,-3.499024
2025_07_12_16_52_04_0661,40.350765,28.612177,25.098316,1.660299,0.475360,-5.797265
2025_07_12_16_52_04_0687,51.044292,12.936197,30.134012,2.029802,1.959896,-8.651556
2025_07_12_16_52_04_0719,94.948997,1.945365,30.593433,5.796732,2.660686,-8.540772
2025_07_12_16_52_04_0740,118.578117,-18.153149,19.133608,5.783949,4.179442,-11.588803
2025_07_12_16_52_04_0764,100.521286,-33.306896,-0.064008,7.073680,3.809806,-12.284267
2025_07_12_16_52_04_0796,58.503914,-26.839096,-14.877973,5.656121,-0.257387,-11.727150
2025_07_12_16_52_04_0816,37.356747,-30.988249,-7.351349,1.388664,1.626611,-11.160580
2025_07_12_16_52_04_0836,29.182865,-34.173695,-4.572086,0.517570,2.260291,-10.646205
2025_07_12_16_52_04_0860,1.984248,-59.082382,-4.783252,1.438730,0.047137,-8.196702
2025_07_12_16_52_04_0883,-7.065407,-63.710697,1.545763,0.552723,-1.851774,-3.926049
2025_07_12_16_52_04_0908,-4.080959,-62.714088,8.612367,-0.746595,0.817167,-0.231555
2025_07_12_16_52_04_0931,-15.919449,-59.350975,0.491725,-0.864836,1.929004,2.801563
2025_07_12_16_52_04_0953,-8.651250,-55.177891,-3.982853,-0.475094,-0.077363,7.635591
2025_07_12_16_52_04_0973,6.833303,-52.858650,-7.375278,-1.033143,0.007723,10.344877
2025_07_12_16_52_04_0998,33.777683,-53.955757,-7.101898,-3.312209,-0.291474,12.872143
2025_07_12_16_52_05_0030,85.870033,-39.659840,-1.094118,-1.012903,-3.421529,13.730587
2025_07_12_16_52_05_0053,95.624374,-17.712271,5.776274,-2.197176,-0.539674,12.339660
2025_07_12_16_52_05_0076,91.154579,-0.670589,6.686743,-6.040803,2.186790,10.570706
2025_07_12_16_52_05_0098,77.179298,3.736991,15.286548,-5.142945,-0.499195,8.125464
2025_07_12_16_52_05_0121,67.391457,17.587845,15.530616,-2.255764,-1.631271,7.114824
2025_07_12_16_52_05_0154,37.293934,27.965517,11.113464,-3.133250,1.197322,4.370252
2025_07_12_16_52_05_0174,20.434706,28.631319,8.761320,-4.729768,2.741643,1.986793
2025_07_12_16_52_05_0200,2.837289,23.739792,14.519648,-4.604070,2.778927,1.090000
2025_07_12_16_52_05_0232,-3.117848,27.074190,14.400006,0.412112,-0.331953,0.142209
2025_07_12_16_52_05_0259,-0.166899,28.444679,4.683950,1.405708,-0.613175,-0.827952
2025_07_12_16_52_05_0286,3.958327,25.162325,6.744171,-0.039414,0.790536,-1.793986
2025_07_12_16_52_05_0309,13.171292,23.744577,13.566707,0.140478,1.367759,-2.833387
2025_07_12_16_52_05_0329,21.445673,21.674786,18.175283,0.897725,1.478543,-3.947354
2025_07_12_16_52_05_0362,57.890755,14.986248,30.933813,3.792363,1.140998,-5.701394
2025_07_12_16_52_05_0387,106.404633,10.320244,31.590044,5.297271,2.333792,-8.519467
2025_07_12_16_52_05_0407,109.322083,-15.728621,25.697121,4.700873,4.423247,-11.541933
2025_07_12_16_52_05_0432,90.421776,-27.912275,9.671191,7.859689,0.825689,-11.516367
2025_07_12_16_52_05_0463,63.716679,-26.661428,-5.267201,5.143877,-1.584401,-11.718761
2025_07_12_16_52_05_0485,37.998623,-34.499718,3.160321,0.554853,2.412487,-11.495063
2025_07_12_16_52_05_0510,21.617956,-46.031925,1.579263,1.462165,2.236856,-9.925176
2025_07_12_16_52_05_0533,9.132806,-57.458252,4.770092,3.219400,-0.321301,-9.473650
2025_07_12_16_52_05_0558,-14.477175,-75.496544,-2.057229,1.578276,0.573362,-6.662100
2025_07_12_16_52_05_0586,-25.654648,-77.700333,4.319643,-1.165232,2.593576,1.257241
2025_07_12_16_52_05_0613,-7.118648,-64.228142,-4.126423,-0.115045,0.339010,7.647308
2025_07_12_16_52_05_0642,28.732416,-50.928238,-7.950153,-2.247242,1.031279,10.518510
2025_07_12_16_52_05_0666,66.256065,-37.872402,-13.469198,-3.386775,0.334749,11.677217
2025_07_12_16_52_05_0688,89.343811,-12.279367,-0.355932,-2.525135,-3.195699,10.468445
2025_07_12_16_52_05_0711,61.479389,-8.513663,1.766501,-3.690233,-1.080679,10.460988
2025_07_12_16_52_05_0744,77.897743,-5.705686,4.923233,-2.938445,-2.844305,11.686805
2025_07_12_16_52_05_0764,100.066048,20.735603,11.401201,-1.387732,-3.420463,10.130898
2025_07_12_16_52_05_0789,58.911293,24.214169,6.787241,-5.259056,0.451925,5.933614
2025_07_12_16_52_05_0818,23.342583,17.659630,17.729620,-5.399666,1.025953,5.123238
2025_07_12_16_52_05_0838,15.428322,15.858432,14.974882,-3.959738,0.148334,4.941083
2025_07_12_16_52_05_0862,8.534002,22.015165,12.215360,-1.518756,-1.109440,4.346817
