时间戳,加速度计X,加速度计Y,加速度计Z,陀螺仪X,陀螺仪Y,陀螺仪Z
2025_07_12_16_51_51_0655,3.436093,1.686940,3.327818,0.056324,-3.334179,-0.197468
2025_07_12_16_51_51_0676,4.926224,1.782653,4.564309,-0.017044,-3.868793,-0.323165
2025_07_12_16_51_51_0709,5.817550,1.241277,7.285547,-0.015978,-3.598357,-0.236881
2025_07_12_16_51_51_0732,5.203791,1.633700,5.910272,-0.129958,-2.970003,-0.025033
2025_07_12_16_51_51_0755,5.002794,1.916651,4.774878,0.078694,-3.466268,0.172035
2025_07_12_16_51_51_0777,6.914659,3.047260,6.648458,0.725157,-4.335232,0.357386
2025_07_12_16_51_51_0798,7.810173,4.671388,8.032705,0.739005,-3.789966,0.537277
2025_07_12_16_51_51_0820,9.046664,7.560721,8.679366,-0.104393,-2.108362,0.656583
2025_07_12_16_51_51_0843,9.616755,10.204790,10.274780,-0.746595,-1.123288,0.576691
2025_07_12_16_51_51_0867,14.584852,15.527624,12.177074,-0.177894,-1.748447,0.228492
2025_07_12_16_51_51_0908,25.566114,21.780069,21.184258,1.978670,-1.803839,-0.524494
2025_07_12_16_51_51_0931,35.483166,24.510880,17.322840,0.894529,1.399716,-2.297708
2025_07_12_16_51_51_0953,29.743383,14.258232,14.438292,1.052184,2.130333,-4.491555
2025_07_12_16_51_51_0990,20.899511,3.478566,6.887740,4.524045,-0.974156,-6.855973
2025_07_12_16_51_52_0020,12.994224,-3.094518,3.236891,3.384512,-0.838871,-6.631209
2025_07_12_16_51_52_0044,8.394620,-5.164310,1.430908,2.537785,0.168573,-5.616308
2025_07_12_16_51_52_0066,4.451847,-8.364710,-0.643669,2.036193,0.754318,-4.376643
2025_07_12_16_51_52_0088,0.978664,-10.372288,-2.550749,2.014888,0.428490,-2.932453
2025_07_12_16_51_52_0111,-1.048056,-12.015559,-3.652644,1.871082,-0.690804,-1.765224
2025_07_12_16_51_52_0133,-0.794417,-18.172291,-0.998405,1.555906,-1.013569,-0.934476
2025_07_12_16_51_52_0156,-0.976272,-28.908886,-2.756532,1.454709,-0.935807,-0.132622
2025_07_12_16_51_52_0182,-7.113862,-40.756947,-7.097112,1.563363,-1.819817,2.621538
2025_07_12_16_51_52_0210,5.065007,-38.668015,-8.069795,0.583615,-1.660033,7.226541
2025_07_12_16_51_52_0234,16.165911,-41.508892,-12.750753,-2.435655,-0.286148,8.898690
2025_07_12_16_51_52_0257,34.572697,-47.579483,-3.575475,-2.915010,-1.966686,12.567619
