时间戳,加速度计X,加速度计Y,加速度计Z,陀螺仪X,陀螺仪Y,陀螺仪Z
2025_07_12_17_27_17_0742,2.717648,2.601596,5.613562,-0.430221,-0.808512,0.339277
2025_07_12_17_27_17_0767,4.633701,2.716452,7.563114,-0.241808,-1.722349,0.396666
2025_07_12_17_27_17_0794,4.859225,2.697309,7.735996,0.371633,-2.173874,0.055925
2025_07_12_17_27_17_0824,4.231707,2.735595,6.480362,0.929682,-2.545507,0.168839
2025_07_12_17_27_17_0857,3.900899,4.101298,5.651847,0.874290,-2.294246,0.445667
2025_07_12_17_27_17_0880,4.049254,5.505287,5.364110,0.294936,-1.620086,0.707714
2025_07_12_17_27_17_0900,4.274778,7.282556,6.634101,-0.412112,-0.900122,0.710910
2025_07_12_17_27_17_0925,4.864010,8.312666,9.441480,-0.327027,-0.583881,0.568169
2025_07_12_17_27_17_0955,4.082754,11.560923,10.739586,0.438743,-0.570033,0.382818
2025_07_12_17_27_17_0977,9.549755,17.348562,12.766307,0.899856,-0.717967,0.265776
2025_07_12_17_27_18_0001,18.565910,24.439095,23.679972,2.622071,-1.130212,-0.849390
2025_07_12_17_27_18_0031,24.689144,30.911680,18.103498,4.840419,-0.290942,-2.871735
2025_07_12_17_27_18_0056,34.826935,29.905497,16.182062,3.991561,-0.847925,-4.198749
2025_07_12_17_27_18_0080,34.826935,16.807186,18.980467,4.923507,-1.132343,-6.619491
2025_07_12_17_27_18_0116,18.139988,-0.469591,5.134399,5.548666,-1.186670,-7.801633
2025_07_12_17_27_18_0149,12.740584,-6.453443,5.670990,4.025649,-0.988536,-6.998581
2025_07_12_17_27_18_0179,1.778465,-15.282958,-1.525424,3.371729,-1.172822,-6.568360
2025_07_12_17_27_18_0203,-6.835696,-21.391834,-5.041677,1.683734,-1.719153,-3.985703
2025_07_12_17_27_18_0234,-4.445266,-24.122643,2.106282,0.780683,-2.250571,-1.837660
2025_07_12_17_27_18_0256,-9.049057,-38.883369,0.185444,-0.685877,-1.698914,-0.235949
2025_07_12_17_27_18_0277,-4.938188,-45.715473,5.263612,-1.841388,-1.062037,2.884518
2025_07_12_17_27_18_0299,3.263810,-45.040100,2.278565,-0.761508,-0.178027,6.346925
2025_07_12_17_27_18_0322,16.984854,-39.937405,-12.687943,-0.904250,-0.055525,8.682448
2025_07_12_17_27_18_0347,32.541790,-40.306499,-12.884751,-3.740299,-1.449649,10.770838
2025_07_12_17_27_18_0370,56.070415,-40.206001,-4.068995,-2.243913,-3.905544,13.217145
2025_07_12_17_27_18_0392,85.975311,-27.917061,-6.014360,-2.150306,-2.816077,14.158678
2025_07_12_17_27_18_0424,88.476410,-17.836699,5.742774,-4.185434,-3.747889,12.188396
2025_07_12_17_27_18_0447,92.447899,-3.027519,9.278768,-0.690138,-4.989685,12.127678
