时间戳,加速度计X,加速度计Y,加速度计Z,陀螺仪X,陀螺仪Y,陀螺仪Z
2025_07_12_18_05_18_0716,4.437490,10.253245,6.926025,-0.431952,-0.304390,1.130479
2025_07_12_18_05_18_0743,2.458625,12.293725,6.073582,0.276295,0.086417,0.178293
2025_07_12_18_05_18_0768,0.609572,14.454443,5.867201,0.709711,-0.269238,0.265642
2025_07_12_18_05_18_0799,6.281758,18.464813,7.577471,0.907712,-0.588808,0.191076
2025_07_12_18_05_18_0823,4.135396,22.106092,8.790034,1.343392,-0.033954,-0.496798
2025_07_12_18_05_18_0847,6.421140,19.907087,7.524829,1.199586,0.183353,-0.766302
2025_07_12_18_05_18_0881,7.177870,11.781062,8.785249,2.279465,-0.775090,-1.652443
2025_07_12_18_05_18_0911,4.547559,7.747362,3.265605,3.665067,-1.668688,-2.913412
2025_07_12_18_05_18_0936,0.398405,3.512065,-0.404387,2.586253,-0.950854,-3.149761
2025_07_12_18_05_18_0966,-3.146562,-1.350748,-0.188435,1.539262,-0.435414,-2.182796
2025_07_12_18_05_18_0996,-5.595017,-6.774081,-2.062015,2.295444,-1.232075,-1.072024
2025_07_12_18_05_19_0022,-4.090530,-9.265608,-3.867998,2.138855,-1.309704,0.350861
2025_07_12_18_05_19_0044,-0.717847,-12.671790,-3.896712,1.021692,-0.651656,1.519156
2025_07_12_18_05_19_0067,-0.492323,-19.235901,-5.673981,0.359250,-0.280955,3.025129
2025_07_12_18_05_19_0090,5.520242,-23.992832,-6.948757,-0.475627,-0.745264,5.263716
2025_07_12_18_05_19_0111,18.403198,-23.336601,-4.030710,-0.679086,-1.275750,6.618426
2025_07_12_18_05_19_0135,26.428127,-22.570299,-8.458030,-0.684412,-1.464163,6.966624
2025_07_12_18_05_19_0156,33.691540,-19.959131,-5.204389,-1.518357,-2.219280,8.734511
2025_07_12_18_05_19_0177,50.545986,-11.790633,1.133600,-2.074275,-1.163900,10.365117
2025_07_12_18_05_19_0201,59.107506,2.367100,-0.107079,-2.897434,0.164179,8.787773
2025_07_12_18_05_19_0233,52.524849,11.244472,8.828320,-1.201982,-2.189453,7.461824
2025_07_12_18_05_19_0256,45.664028,19.504496,4.013362,-0.467105,-1.418358,6.551316
2025_07_12_18_05_19_0278,34.759937,22.134806,3.932006,-3.050827,0.409183,5.357456
2025_07_12_18_05_19_0299,24.847071,22.484158,14.337793,-3.552419,0.120504,3.926049
2025_07_12_18_05_19_0322,17.852251,25.004398,16.177277,-0.890002,-0.745264,2.411688
2025_07_12_18_05_19_0343,10.531410,24.654448,9.757333,-0.376560,-0.097735,1.177349
2025_07_12_18_05_19_0369,4.657629,25.785654,7.175477,-0.893198,0.781881,0.018642
2025_07_12_18_05_19_0390,4.964509,27.759136,4.435097,-0.425561,1.115299,-1.359504
2025_07_12_18_05_19_0410,3.948756,24.309881,3.625126,0.149532,0.525160,-2.564016
2025_07_12_18_05_19_0434,7.776674,23.802006,8.559725,0.715038,0.477358,-3.632178
2025_07_12_18_05_19_0455,13.425529,20.347368,9.742975,1.415828,1.294125,-4.806864
2025_07_12_18_05_19_0481,28.703703,22.633112,10.758729,1.581871,1.940588,-5.672765
2025_07_12_18_05_19_0516,53.947983,14.143376,17.926430,1.628741,4.784095,-8.251162
2025_07_12_18_05_19_0547,76.101334,13.007982,17.380268,6.044265,3.037512,-8.983909
2025_07_12_18_05_19_0569,80.892357,9.227921,-1.960918,4.866384,2.498637,-10.746470
2025_07_12_18_05_19_0592,59.624954,-7.967501,-2.358725,3.290239,1.535933,-12.056440
2025_07_12_18_05_19_0614,29.058437,-20.145773,-6.426523,3.013278,-0.695331,-10.986014
2025_07_12_18_05_19_0646,17.296518,-21.674187,-2.263012,-0.182821,1.191863,-8.251162
2025_07_12_18_05_19_0669,6.109474,-30.068209,1.981855,-0.843132,1.485867,-6.863430
2025_07_12_18_05_19_0692,-2.461616,-40.981873,-2.689533,0.470034,0.699858,-5.097672
2025_07_12_18_05_19_0714,-5.499305,-44.287560,-2.880959,0.377359,-0.943397,-1.928205
2025_07_12_18_05_19_0734,-0.396610,-41.997627,-7.490133,0.284684,-0.833678,1.027151
2025_07_12_18_05_19_0757,2.621935,-37.206596,-10.920244,-0.811175,-0.373630,3.273195
2025_07_12_18_05_19_0780,1.112663,-37.983067,-7.427920,-1.812228,0.184418,5.679024
2025_07_12_18_05_19_0802,11.111670,-34.504501,-7.509275,-1.690791,0.149266,8.558881
2025_07_12_18_05_19_0823,15.902102,-33.661633,-11.547762,-1.257374,-2.733654,9.792154
2025_07_12_18_05_19_0847,28.991440,-42.165123,-0.399601,0.879084,-5.365313,11.886935
2025_07_12_18_05_19_0871,71.128448,-38.921654,6.499505,1.158041,-2.512219,16.252394
2025_07_12_18_05_19_0895,119.143425,3.905087,0.122632,-3.875185,3.050295,14.333243
2025_07_12_18_05_19_0927,79.047493,24.022144,16.637297,-0.015579,-3.910470,7.131735
2025_07_12_18_05_19_0948,51.628738,26.964121,1.943570,-0.215843,-2.560021,5.966637
2025_07_12_18_05_19_0979,35.559738,25.857439,6.255436,-3.127524,-0.360848,5.107127
2025_07_12_18_05_20_0006,20.702702,27.687351,5.584848,-3.662138,0.495467,2.916475
2025_07_12_18_05_20_0035,7.829316,26.858835,12.948161,-2.530061,-0.121170,0.863105
2025_07_12_18_05_20_0056,0.034696,27.941587,14.486148,-1.749379,0.127961,-0.301994
2025_07_12_18_05_20_0081,0.772283,28.420153,15.353546,-0.588541,0.839404,-1.587463
2025_07_12_18_05_20_0104,5.918048,26.211578,12.373286,0.367772,1.620086,-3.166805
2025_07_12_18_05_20_0126,16.946568,24.209383,11.017752,1.659633,1.888392,-4.467188
2025_07_12_18_05_20_0148,32.115269,21.267408,4.238287,1.773613,2.672270,-6.442796
2025_07_12_18_05_20_0171,42.521057,15.326627,12.411572,0.817300,4.063198,-7.605764
2025_07_12_18_05_20_0199,55.730038,5.864210,19.679770,4.591554,4.264394,-8.817733
2025_07_12_18_05_20_0224,78.262047,9.342776,10.428519,5.698198,4.906597,-9.489761
2025_07_12_18_05_20_0249,73.442307,3.689134,7.750352,3.407281,5.428428,-10.392813
2025_07_12_18_05_20_0272,45.304508,-11.862418,7.822137,6.420159,-0.055259,-11.566433
2025_07_12_18_05_20_0307,19.658234,-23.739193,6.591030,2.404098,0.211049,-9.252214
2025_07_12_18_05_20_0337,4.403990,-31.615767,-1.065404,0.466838,3.197297,-6.777146
2025_07_12_18_05_20_0360,-3.381657,-34.605000,-1.003191,1.629807,0.951253,-4.851604
2025_07_12_18_05_20_0380,-4.214957,-36.483368,-3.992424,1.713960,0.288811,-2.888912
2025_07_12_18_05_20_0402,-7.707880,-42.203411,-9.171689,0.192141,0.336747,-0.620365
2025_07_12_18_05_20_0428,-7.444071,-38.356350,-8.735598,-0.693999,-0.420501,3.595960
2025_07_12_18_05_20_0450,-1.517648,-34.571503,-7.480562,-1.515161,-0.302260,6.537468
2025_07_12_18_05_20_0470,7.916056,-34.605000,-7.370492,-2.155100,-0.623960,8.385248
2025_07_12_18_05_20_0492,16.678572,-37.786259,-4.840680,-2.045514,-1.772015,9.786828
2025_07_12_18_05_20_0514,32.924641,-38.370705,-5.520840,-0.733413,-3.317269,10.977492
2025_07_12_18_05_20_0535,49.372307,-35.179878,-5.933004,-0.253126,-3.418466,12.222484
2025_07_12_18_05_20_0566,83.053078,-10.563714,-2.243870,-4.344819,1.317560,12.944446
2025_07_12_18_05_20_0596,91.786880,9.342776,15.626328,0.392272,-4.947874,10.502398
2025_07_12_18_05_20_0625,63.539013,27.864420,-1.960918,-0.459648,-1.357639,6.885666
2025_07_12_18_05_20_0651,39.900318,26.662025,1.713261,-4.252144,2.036459,4.396749
2025_07_12_18_05_20_0686,17.152948,23.907290,7.036095,-1.346854,-2.161757,2.304099
2025_07_12_18_05_20_0714,6.219544,27.610781,3.486343,-2.720738,0.125831,1.307307
