时间戳,加速度计X,加速度计Y,加速度计Z,陀螺仪X,陀螺仪Y,陀螺仪Z
2025_07_06_11_19_20_0004,0.154337,0.115454,9.110672,0.243672,1.254046,-0.024101
2025_07_06_11_19_20_0041,-0.439681,0.215952,8.511868,-0.092808,-0.506385,0.016378
2025_07_06_11_19_20_0067,0.049053,0.440878,10.806585,-0.172701,-0.527690,0.037683
2025_07_06_11_19_20_0089,0.293121,0.220738,10.859825,0.060585,0.148600,0.022769
2025_07_06_11_19_20_0112,0.010768,0.196810,9.364909,0.111716,0.428623,0.000399
2025_07_06_11_19_20_0134,-0.219541,0.215952,9.091530,-0.009720,-0.016511,0.007856
2025_07_06_11_19_20_0157,0.015553,0.254237,9.949356,-0.071504,-0.306121,0.017443
2025_07_06_11_19_20_0178,0.163908,0.230309,10.328021,-0.031025,-0.085751,0.015313
2025_07_06_11_19_20_0202,0.120838,0.192024,9.863214,0.048868,0.193340,0.003595
2025_07_06_11_19_20_0223,-0.094516,0.211167,9.398409,0.021172,0.102795,-0.013449
2025_07_06_11_19_20_0245,-0.123230,0.201595,9.642477,-0.029960,-0.107056,-0.010253
2025_07_06_11_19_20_0270,0.005982,0.201595,10.040284,-0.011851,-0.063381,-0.001731
2025_07_06_11_19_20_0310,-0.032303,0.192024,9.594621,0.015845,0.045272,0.003595
2025_07_06_11_19_20_0334,-0.022732,0.172881,9.796216,-0.015046,-0.064447,0.001465
2025_07_06_11_19_20_0358,0.015553,0.153739,10.006784,-0.000133,-0.027163,0.005726
2025_07_06_11_19_20_0378,-0.065803,0.139382,9.963714,0.019041,0.053794,0.014247
2025_07_06_11_19_20_0402,-0.205185,0.077169,9.652048,-0.000133,0.053794,0.034487
2025_07_06_11_19_20_0425,-0.186042,-0.133998,9.747761,-0.038482,-0.001598,0.078161
2025_07_06_11_19_20_0446,0.082552,0.297308,9.417552,-0.068308,-0.086816,0.097336
2025_07_06_11_19_20_0469,0.393619,0.963111,10.323236,-0.005459,-0.134752,0.016378
2025_07_06_11_19_20_0491,0.144766,0.546162,10.212567,0.057389,0.123034,-0.039014
2025_07_06_11_19_20_0514,-0.113659,0.168096,9.604192,0.029693,0.193340,-0.027297
2025_07_06_11_19_20_0535,-0.171685,0.043071,9.254840,-0.026764,-0.061251,-0.003861
2025_07_06_11_19_20_0556,0.049053,0.139382,9.661619,-0.044873,-0.203859,0.001465
