时间戳,加速度计X,加速度计Y,加速度计Z,陀螺仪X,陀螺仪Y,陀螺仪Z
2025_07_06_11_17_27_0726,1.083949,0.829113,11.434701,0.270303,-0.053128,-0.143673
2025_07_06_11_17_27_0747,0.245264,0.656830,9.796216,0.403457,-0.195870,-0.212913
2025_07_06_11_17_27_0769,0.116052,1.049253,8.660223,0.192541,-0.201196,-0.134086
2025_07_06_11_17_27_0793,0.135194,1.155135,8.487940,-0.010919,-0.148999,0.023435
2025_07_06_11_17_27_0815,0.432503,1.125823,8.794820,-0.143008,-0.040346,0.162981
2025_07_06_11_17_27_0837,1.045663,0.972682,9.398409,-0.233419,0.011851,0.217308
2025_07_06_11_17_27_0861,1.452443,0.929612,10.121640,-0.266441,0.008655,0.155524
2025_07_06_11_17_27_0883,1.520041,0.876970,10.562517,-0.179092,-0.028628,0.031957
2025_07_06_11_17_27_0903,1.256232,0.867398,10.509875,-0.014114,-0.021172,-0.052063
2025_07_06_11_17_27_0931,0.705284,0.824327,9.589835,0.116909,0.001198,-0.069107
2025_07_06_11_17_27_0959,0.552144,0.929612,9.153743,-0.002397,0.025699,-0.003196
2025_07_06_11_17_27_0982,0.738784,0.910469,9.518050,-0.084420,0.061917,0.042609
2025_07_06_11_17_28_0009,0.834497,0.872184,9.896714,-0.087615,0.053395,0.056457
2025_07_06_11_17_28_0037,0.954736,0.814756,10.040284,-0.045006,0.005459,0.047935
2025_07_06_11_17_28_0060,0.969093,0.776471,9.934999,0.000799,-0.004128,0.019174
2025_07_06_11_17_28_0081,0.882353,0.738186,9.675977,0.015712,0.008655,-0.013848
2025_07_06_11_17_28_0106,0.743570,0.752543,9.541979,-0.011984,0.025699,-0.024367
2025_07_06_11_17_28_0139,0.671785,0.747757,9.637691,-0.034354,0.075765,0.000000
2025_07_06_11_17_28_0160,0.671785,0.733400,9.738190,-0.046071,0.072569,0.009587
2025_07_06_11_17_28_0192,0.686142,0.833899,10.001999,-0.042876,0.042742,0.013848
2025_07_06_11_17_28_0215,0.671785,0.814756,9.901500,-0.009853,0.018242,0.008522
2025_07_06_11_17_28_0239,0.671785,0.833899,9.733404,0.002929,-0.005193,0.017044
2025_07_06_11_17_28_0260,0.729213,0.776471,9.647263,-0.016245,-0.014780,0.025566
2025_07_06_11_17_28_0282,0.891925,0.723829,9.723833,-0.032223,-0.029693,0.006391
2025_07_06_11_17_28_0305,0.983450,0.666401,9.786645,-0.030093,-0.091477,-0.045672
2025_07_06_11_17_28_0325,0.940379,0.690329,9.887143,-0.029028,-0.079759,-0.077629
2025_07_06_11_17_28_0352,0.781855,0.795614,9.762118,0.002929,-0.035020,-0.054194
2025_07_06_11_17_28_0382,0.796212,0.833899,9.599406,-0.022636,0.009720,-0.017976
2025_07_06_11_17_28_0405,0.710070,0.757328,9.671191,-0.039680,0.037416,0.000000
2025_07_06_11_17_28_0428,0.700499,0.757328,9.766904,-0.039680,0.044873,0.018109
2025_07_06_11_17_28_0450,0.781855,0.800399,9.920643,-0.023701,0.033155,0.026631
2025_07_06_11_17_28_0473,0.777069,0.714258,9.934999,-0.000266,0.033155,0.011718
2025_07_06_11_17_28_0494,0.762712,0.742971,9.786645,0.011451,0.039547,0.006391
2025_07_06_11_17_28_0518,0.643071,0.709472,9.719048,0.003995,0.044873,0.014913
2025_07_06_11_17_28_0549,0.686142,0.690329,9.714262,-0.024767,0.026764,0.028761
2025_07_06_11_17_28_0571,0.772283,0.719043,9.796216,-0.018375,0.019307,0.042609
2025_07_06_11_17_28_0594,0.815354,0.714258,9.868001,-0.007723,0.008655,0.024500
2025_07_06_11_17_28_0618,0.800997,0.728615,9.771689,0.013582,0.010785,0.005326
2025_07_06_11_17_28_0641,0.777069,0.733400,9.671191,0.012516,0.017177,-0.003196
2025_07_06_11_17_28_0676,0.686142,0.709472,9.733404,-0.009853,0.025699,-0.001065
2025_07_06_11_17_28_0706,0.681356,0.738186,9.834501,-0.003462,0.021438,0.020239
2025_07_06_11_17_28_0727,0.733998,0.728615,9.781859,-0.001332,0.010785,0.023435
2025_07_06_11_17_28_0751,0.762712,0.738186,9.752547,-0.000266,0.004394,0.011718
2025_07_06_11_17_28_0772,0.724427,0.738186,9.742975,-0.001332,0.007590,0.006391
2025_07_06_11_17_28_0795,0.666999,0.704686,9.733404,0.000799,0.027829,0.007457
2025_07_06_11_17_28_0817,0.710070,0.723829,9.709476,-0.003462,0.019307,0.008522
2025_07_06_11_17_28_0839,0.724427,0.695115,9.728619,-0.011984,0.016112,0.002130
2025_07_06_11_17_28_0862,0.743570,0.704686,9.733404,-0.015180,0.024634,0.001065
2025_07_06_11_17_28_0882,0.714856,0.704686,9.776475,-0.007723,0.044873,-0.005326
2025_07_06_11_17_28_0905,0.666999,0.695115,9.675977,-0.013049,0.075765,-0.010652
2025_07_06_11_17_28_0927,0.614357,0.690329,9.723833,-0.026897,0.089613,-0.015845
2025_07_06_11_17_28_0952,0.509073,0.642473,9.801002,-0.041810,0.062982,-0.024367
2025_07_06_11_17_28_0983,0.556929,0.704686,9.973285,-0.016245,0.010785,-0.006391
2025_07_06_11_17_29_0007,0.528216,0.642473,9.824930,0.003995,-0.011584,0.000000
2025_07_06_11_17_29_0028,0.566501,0.709472,9.810573,-0.000266,-0.020106,0.006391
2025_07_06_11_17_29_0050,0.513859,0.704686,9.747761,0.001864,-0.025432,0.019174
2025_07_06_11_17_29_0075,0.643071,0.733400,9.704690,-0.001332,-0.010519,0.029827
2025_07_06_11_17_29_0106,0.686142,0.656830,9.699904,-0.010919,0.004394,0.018109
2025_07_06_11_17_29_0130,0.671785,0.699901,9.834501,-0.011984,-0.004128,0.005326
2025_07_06_11_17_29_0153,0.643071,0.671187,9.824930,0.000799,0.011851,0.001065
