时间戳,加速度计X,加速度计Y,加速度计Z,陀螺仪X,陀螺仪Y,陀螺仪Z
2025_07_06_11_14_21_0289,-0.952343,1.494916,9.360124,0.098800,-0.270436,-0.158587
2025_07_06_11_14_21_0311,-1.225723,1.595415,9.350553,-0.263246,-0.054194,-0.035020
2025_07_06_11_14_21_0334,-1.014557,2.199004,10.040284,-0.269637,0.127961,0.064979
2025_07_06_11_14_21_0359,-0.933201,1.787439,9.709476,-0.006658,0.015046,0.105458
2025_07_06_11_14_21_0389,-0.669990,1.840081,8.737391,-0.020506,-0.209718,0.058588
2025_07_06_11_14_21_0411,-0.655035,2.050649,8.818748,-0.147268,-0.228892,0.039414
2025_07_06_11_14_21_0432,-0.813560,1.887937,9.000603,-0.153660,-0.207587,0.075632
2025_07_06_11_14_21_0456,-0.837488,1.662413,9.177671,-0.158986,-0.215044,0.123567
2025_07_06_11_14_21_0477,-0.727418,1.652842,9.326625,-0.146203,-0.198000,0.158720
2025_07_06_11_14_21_0501,-0.540180,1.604986,9.086744,-0.080159,-0.143673,0.164046
2025_07_06_11_14_21_0523,-0.473181,1.576272,8.727820,-0.102529,-0.168174,0.134219
2025_07_06_11_14_21_0545,-0.430110,1.528415,8.612367,-0.237680,-0.221435,0.116110
2025_07_06_11_14_21_0568,-0.602393,1.628914,9.608977,-0.313312,-0.099999,0.066044
2025_07_06_11_14_21_0590,-0.789631,1.734796,10.255638,0.002929,0.405854,0.040479
2025_07_06_11_14_21_0611,-0.511466,1.902294,9.733404,0.329956,0.999055,0.075632
2025_07_06_11_14_21_0633,-0.315254,1.571486,8.823533,-0.056724,0.717967,0.225829
2025_07_06_11_14_21_0658,-0.061017,1.082752,12.177074,-1.183474,-0.408916,0.374962
2025_07_06_11_14_21_0680,0.523430,1.135394,15.041882,-1.067364,-0.565372,0.237547
2025_07_06_11_14_21_0701,0.676571,0.786042,14.059628,-0.075898,-0.338611,0.017044
2025_07_06_11_14_21_0723,0.494716,0.613759,10.677373,0.804917,-0.111716,-0.185217
2025_07_06_11_14_21_0754,0.211765,0.671187,7.122835,0.772960,0.129026,-0.269371
2025_07_06_11_14_21_0778,-0.540180,0.671187,6.926025,0.018908,0.006525,-0.336480
2025_07_06_11_14_21_0801,-1.771885,0.766900,8.756535,-0.465640,-0.144739,-0.316241
2025_07_06_11_14_21_0822,-2.145165,0.867398,10.222138,-0.448596,-0.184152,-0.077629
