时间戳,加速度计X,加速度计Y,加速度计Z,陀螺仪X,陀螺仪Y,陀螺仪Z
2025_07_02_14_55_21_0815,8.040483,-7.080960,-1.582852,-0.179225,-0.167108,-0.699326
2025_07_02_14_55_21_0836,7.695318,-8.504091,-2.737389,-0.204791,-0.052063,-0.535280
2025_07_02_14_55_21_0858,7.728817,-9.912268,-3.230909,-0.323032,0.014913,-0.177361
2025_07_02_14_55_21_0883,8.892925,-10.563714,-3.101696,-0.555120,-0.069107,0.195337
2025_07_02_14_55_21_0910,7.997411,-9.639486,-1.874776,-0.172834,-0.372698,0.384949
2025_07_02_14_55_21_0935,5.635098,-7.344171,-2.387439,-0.278292,-0.163913,0.493602
2025_07_02_14_55_21_0960,3.182454,-7.952546,-3.283551,-0.545666,-0.001997,0.655385
2025_07_02_14_55_21_0983,3.488735,-8.528020,-2.468795,-0.399729,-0.337546,1.280543
2025_07_02_14_55_22_0013,7.441679,-8.197212,-1.893919,-0.163247,-0.423830,1.973877
2025_07_02_14_55_22_0036,8.835498,-7.914261,-1.960918,-0.423164,-0.151130,2.028204
2025_07_02_14_55_22_0059,8.284551,-7.933403,-1.290330,-0.702122,0.025566,1.961094
2025_07_02_14_55_22_0083,8.030911,-6.568298,-0.686740,-0.633947,0.025566,1.958964
2025_07_02_14_55_22_0114,7.556534,-5.011169,-0.595813,-0.441273,-0.409982,1.954703
2025_07_02_14_55_22_0136,7.594819,-3.923631,0.036491,-0.235683,-0.565506,1.740591
2025_07_02_14_55_22_0158,6.588637,-2.127219,0.458226,0.010386,-0.602789,1.543656
2025_07_02_14_55_22_0179,6.325427,-1.503889,-0.111864,0.106124,-0.533549,1.471220
2025_07_02_14_55_22_0204,6.483353,-0.938585,-0.490529,0.077363,-0.473896,1.386001
2025_07_02_14_55_22_0229,6.909873,0.570090,-0.193220,0.069906,-0.374829,1.273087
2025_07_02_14_55_22_0259,7.101299,-0.143569,-1.664208,0.051930,-0.466439,0.881214
2025_07_02_14_55_22_0279,8.169695,-0.732802,-1.271187,0.040213,-0.704918,0.851388
2025_07_02_14_55_22_0304,9.779466,-0.747159,0.577867,-0.087615,-0.710244,0.727820
2025_07_02_14_55_22_0324,11.029716,-0.469591,1.809572,-0.235683,-0.192674,0.416906
2025_07_02_14_55_22_0349,10.430912,-2.352145,-0.064008,-0.264444,0.299330,-0.024101
2025_07_02_14_55_22_0382,13.219149,-5.015954,0.233300,0.005060,0.074566,-0.112382
2025_07_02_14_55_22_0405,15.135799,-5.935995,1.052244,0.346867,-0.069107,-0.222101
2025_07_02_14_55_22_0428,17.813967,-9.055039,1.052244,0.882546,-0.235283,-0.539541
2025_07_02_14_55_22_0449,19.855043,-13.165310,-1.448256,1.419290,-0.469635,-0.868564
2025_07_02_14_55_22_0483,17.646469,-10.444073,-0.490529,0.920894,-0.319437,-1.830337
2025_07_02_14_55_22_0504,14.589638,-10.195219,-0.020937,-0.232487,0.933011,-2.211557
2025_07_02_14_55_22_0528,11.494522,-10.515858,-0.284148,-1.004648,1.961760,-2.280797
2025_07_02_14_55_22_0550,9.151948,-9.409177,-0.653241,-0.883211,2.119414,-2.236057
2025_07_02_14_55_22_0583,4.825725,-7.181459,-1.323829,-0.141942,1.494256,-2.102903
2025_07_02_14_55_22_0606,3.187240,-5.667400,-0.629312,0.595066,0.624093,-1.799445
2025_07_02_14_55_22_0629,3.704688,-4.081557,0.673580,1.407572,-0.022237,-1.623681
2025_07_02_14_55_22_0661,4.427918,-3.132803,-1.496711,2.201038,-0.529288,-2.129534
2025_07_02_14_55_22_0681,3.378666,-4.388437,-1.170689,2.385323,-1.105446,-2.380929
2025_07_02_14_55_22_0704,2.669792,-6.687939,0.060419,2.365084,-1.165099,-2.041120
2025_07_02_14_55_22_0729,4.269992,-5.562116,-2.632105,1.872014,-0.577223,-1.278679
2025_07_02_14_55_22_0761,5.946763,-5.926424,-4.054638,0.092276,0.035153,-1.532071
2025_07_02_14_55_22_0784,4.638487,-10.424930,-0.844666,-0.962039,0.283352,-1.328612
2025_07_02_14_55_22_0804,5.682954,-12.513865,1.387837,-0.496665,0.133154,-0.783346
2025_07_02_14_55_22_0829,5.233103,-13.270595,0.932603,0.121037,-0.024367,-0.440474
2025_07_02_14_55_22_0850,3.536592,-14.051851,1.354338,0.001864,0.154459,0.069640
2025_07_02_14_55_22_0874,3.541378,-15.263816,-1.898705,0.172168,0.405854,1.035673
2025_07_02_14_55_22_0896,9.084949,-18.502501,-5.563911,0.333018,-0.707048,2.059095
2025_07_02_14_55_22_0917,15.126228,-16.787445,-2.014158,-0.227161,-1.225684,2.190119
2025_07_02_14_55_22_0939,11.911471,-13.620544,1.641476,-1.171756,0.024500,1.583069
2025_07_02_14_55_22_0964,6.330212,-10.870593,0.506082,-1.608502,1.197189,2.113422
2025_07_02_14_55_22_0999,9.856036,-7.540980,-1.443470,-1.062171,0.632615,2.871735
2025_07_02_14_55_23_0027,10.397412,-5.514260,-2.651248,-0.692535,0.011718,2.383858
2025_07_02_14_55_23_0049,9.027522,-4.953741,-1.003191,-1.063236,-0.035020,2.247642
2025_07_02_14_55_23_0072,8.481359,-4.235296,0.678365,-1.116497,0.118241,2.352967
2025_07_02_14_55_23_0098,8.260622,-2.989234,-0.154935,-0.799058,0.066044,2.391315
2025_07_02_14_55_23_0130,8.169695,-0.454636,-0.782453,-0.745796,-0.090412,2.287055
