时间戳,加速度计X,加速度计Y,加速度计Z,陀螺仪X,陀螺仪Y,陀螺仪Z
2025_07_02_16_09_12_0715,8.174480,1.116252,0.985245,-0.999455,-0.201462,1.646850
2025_07_02_16_09_12_0746,8.327621,2.668596,1.469193,-0.694798,-0.333551,1.464695
2025_07_02_16_09_12_0770,8.859426,3.526422,1.607977,-0.324230,-0.509315,1.129280
2025_07_02_16_09_12_0801,10.057631,2.721238,2.992823,0.108121,-0.582816,0.539274
2025_07_02_16_09_12_0824,10.215558,1.217349,3.634698,0.462844,-0.461379,0.160051
2025_07_02_16_09_12_0844,10.608580,0.719043,3.112464,0.888804,-0.371899,-0.017843
2025_07_02_16_09_12_0868,12.855439,-0.052642,1.713261,1.121025,-0.122768,-0.264844
2025_07_02_16_09_12_0921,17.291733,-5.188238,0.281157,0.693866,0.135018,-1.341528
2025_07_02_16_09_12_0944,22.466211,-9.562318,0.712463,0.664040,0.185084,-1.308506
2025_07_02_16_09_12_0966,26.639294,-10.511071,1.057029,0.634213,0.356587,-1.919816
2025_07_02_16_09_12_0991,25.580471,-10.803595,2.422733,0.596930,0.919962,-3.305418
2025_07_02_16_09_13_0030,20.353350,-11.886347,-0.006580,0.702388,1.590926,-3.950816
2025_07_02_16_09_13_0057,17.387445,-10.635498,-0.638884,0.849390,1.588795,-4.306471
2025_07_02_16_09_13_0080,12.793226,-8.685946,-0.500100,1.039002,1.552577,-4.509930
2025_07_02_16_09_13_0103,9.386445,-7.085746,-1.573281,1.466027,1.339530,-4.285299
2025_07_02_16_09_13_0124,8.365906,-6.261419,-2.406581,1.749246,0.905049,-3.967860
2025_07_02_16_09_13_0145,7.254440,-5.907281,-1.836491,1.638595,0.697328,-3.828314
2025_07_02_16_09_13_0170,6.440282,-6.649654,-0.984048,1.552311,0.570565,-3.767596
2025_07_02_16_09_13_0190,4.969295,-8.144570,-3.202195,1.638595,0.485347,-3.698356
2025_07_02_16_09_13_0218,3.182454,-9.011370,-2.444866,1.684400,-0.382552,-3.143503
2025_07_02_16_09_13_0248,2.228914,-8.685946,-3.297908,1.074154,-0.317573,-2.252169
