时间戳,加速度计X,加速度计Y,加速度计Z,陀螺仪X,陀螺仪Y,陀螺仪Z
2025_07_07_15_27_13_0098,-0.200399,1.427917,6.269794,1.584534,-0.406653,-0.037949
2025_07_07_15_27_13_0125,1.931606,3.833302,3.337389,2.067085,-1.369357,-0.245669
2025_07_07_15_27_13_0150,2.386841,4.120440,1.924428,2.581459,-2.701697,-1.193460
2025_07_07_15_27_13_0181,0.671785,1.883151,2.657230,2.940310,-3.535642,-1.297853
2025_07_07_15_27_13_0203,1.083949,1.581058,1.430908,3.431249,-3.937101,-0.979349
2025_07_07_15_27_13_0234,2.545365,2.050649,-0.245863,3.937234,-5.065982,-0.780283
2025_07_07_15_27_13_0258,5.074579,2.434099,0.161516,3.464271,-5.580490,-0.773892
2025_07_07_15_27_13_0281,5.074579,1.231705,1.421337,2.310890,-5.089417,-0.521432
2025_07_07_15_27_13_0304,4.284349,-0.344566,0.218943,1.358838,-4.390758,0.118640
2025_07_07_15_27_13_0326,4.423132,-1.892125,-0.705883,1.172422,-4.984092,0.964169
2025_07_07_15_27_13_0351,7.201798,-2.471786,-0.250648,1.072290,-5.424965,1.960029
2025_07_07_15_27_13_0379,10.497911,-3.200400,-0.629312,0.114912,-5.011655,2.049508
2025_07_07_15_27_13_0417,10.105488,-8.719446,2.091925,-1.082144,-3.924319,3.273195
2025_07_07_15_27_13_0447,15.490536,-8.417352,1.886142,-1.433671,-3.722057,4.855731
2025_07_07_15_27_13_0469,20.137398,-6.424729,5.388038,-1.304777,-3.379052,4.897275
2025_07_07_15_27_13_0492,18.911076,-6.597012,4.037290,-2.188654,-1.668688,4.609663
2025_07_07_15_27_13_0514,17.507088,-9.136395,1.924428,-3.475190,-1.053116,5.068778
2025_07_07_15_27_13_0537,22.015762,-7.186244,6.523433,-2.506094,-2.397174,5.218843
2025_07_07_15_27_13_0560,24.564716,-5.106882,6.379863,-0.145005,-2.792242,4.421250
2025_07_07_15_27_13_0584,20.056042,-4.216154,4.209573,-0.745663,-1.603708,4.375444
2025_07_07_15_27_13_0612,20.506491,-3.248257,6.399006,-1.693454,0.034221,4.712990
2025_07_07_15_27_13_0635,18.230915,-2.189433,2.413162,-0.646596,0.360182,4.507401
2025_07_07_15_27_13_0660,20.204395,-0.809372,0.348156,-0.126896,-0.316108,4.185833
2025_07_07_15_27_13_0685,20.458633,-0.244068,1.886142,-0.297200,-0.252194,3.695959
2025_07_07_15_27_13_0710,19.433310,4.149155,1.876571,-0.237680,0.108787,3.179454
