时间戳,加速度计X,加速度计Y,加速度计Z,陀螺仪X,陀螺仪Y,陀螺仪Z
2025_07_02_16_08_45_0337,9.760324,-6.448657,-0.207577,0.232753,-5.165448,1.562697
2025_07_02_16_08_45_0375,9.266804,-8.628518,1.028316,0.937805,-5.351864,2.449770
2025_07_02_16_08_45_0407,11.475379,-8.800801,1.253839,0.109186,-3.835238,3.815132
2025_07_02_16_08_45_0430,13.296317,-8.532805,0.841675,-0.788539,-2.583989,4.187963
2025_07_02_16_08_45_0463,14.632709,-9.716056,1.100100,-1.196523,-2.116352,4.488226
2025_07_02_16_08_45_0495,16.299908,-9.174680,0.755534,-1.134740,-1.880003,4.741752
2025_07_02_16_08_45_0518,16.578074,-7.991429,1.929213,-1.189066,-1.985328,4.561727
2025_07_02_16_08_45_0543,16.578074,-5.892924,3.515056,-0.885475,-1.855503,4.348680
2025_07_02_16_08_45_0572,15.595819,-0.191426,2.940181,-0.049533,-1.696783,3.758675
2025_07_02_16_08_45_0596,13.569099,2.615953,1.085743,0.233819,-1.543389,3.031254
2025_07_02_16_08_45_0631,13.305888,3.751348,0.975673,0.553255,-1.660565,2.488118
2025_07_02_16_08_45_0661,14.800206,5.567500,2.427519,0.219971,-1.235670,1.712895
2025_07_02_16_08_45_0681,16.328621,5.696712,4.875376,0.221036,-1.047124,0.913038
2025_07_02_16_08_45_0704,16.798214,3.933800,4.884947,1.063502,-0.854317,0.002397
2025_07_02_16_08_45_0726,18.877577,1.959722,2.187638,1.540593,-0.735144,-0.750457
2025_07_02_16_08_45_0752,20.003399,-0.358923,0.577867,1.352047,-0.421965,-1.695185
2025_07_02_16_08_45_0774,21.095722,-2.428715,-0.428315,0.660844,0.247933,-2.460955
2025_07_02_16_08_45_0799,23.313869,-7.689335,-3.024528,-0.079227,0.799591,-2.974264
2025_07_02_16_08_45_0829,26.035107,-10.185648,-0.792024,-0.552190,1.119027,-3.649488
2025_07_02_16_08_45_0849,23.021944,-12.049058,0.065204,-0.596930,1.589860,-4.346950
2025_07_02_16_08_45_0872,19.423738,-14.023137,-0.351147,-0.474428,1.924210,-4.455604
2025_07_02_16_08_45_0899,15.902102,-12.849458,-1.668994,-0.233685,2.012625,-4.249082
2025_07_02_16_08_45_0929,10.043275,-11.871989,-2.138585,0.323298,1.399184,-4.218190
2025_07_02_16_08_45_0952,6.373283,-10.597214,-2.219941,0.930348,0.734611,-3.604748
2025_07_02_16_08_45_0976,5.927620,-8.316854,-1.951347,1.147522,0.219172,-2.963611
2025_07_02_16_08_46_0007,4.777869,-7.181459,-1.697708,1.191197,-0.055658,-2.767609
2025_07_02_16_08_46_0033,3.786044,-6.764510,-1.304687,1.089068,-0.091876,-2.474803
2025_07_02_16_08_46_0054,2.420340,-6.453443,-1.606780,0.844064,-0.025832,-2.168015
2025_07_02_16_08_46_0082,1.261018,-5.164310,-1.554138,0.499062,0.076430,-1.703707
2025_07_02_16_08_46_0105,2.123630,-4.378865,-2.425724,0.512910,-0.015180,-1.382007
2025_07_02_16_08_46_0128,2.813361,-6.448657,-3.077768,0.382951,-0.187614,-1.203181
2025_07_02_16_08_46_0153,2.463411,-6.036493,-1.659423,0.065512,-0.370834,-0.721695
2025_07_02_16_08_46_0175,5.271388,-5.950352,0.779462,0.853651,-0.913970,-0.585479
2025_07_02_16_08_46_0198,7.580462,-6.894320,-0.662812,1.420222,-0.809577,-0.899589
2025_07_02_16_08_46_0231,2.827718,-12.738790,-2.028515,0.175231,-0.082289,-0.863371
2025_07_02_16_08_46_0253,3.900899,-17.697914,-1.951347,0.060186,-0.118507,0.440208
2025_07_02_16_08_46_0274,8.668000,-20.102701,-2.531606,-0.131423,-0.271768,1.668155
2025_07_02_16_08_46_0298,10.201201,-19.503897,-0.097508,-1.084674,0.240476,2.604228
2025_07_02_16_08_46_0331,14.033905,-19.039091,0.467797,-1.540460,0.492803,5.053732
2025_07_02_16_08_46_0363,24.607788,-11.234900,0.050847,-1.015433,0.486412,5.524432
2025_07_02_16_08_46_0386,20.870798,-7.368099,-1.007977,-0.480820,-0.428357,3.903546
2025_07_02_16_08_46_0411,15.533607,-7.329814,-0.571885,-0.639539,-0.356986,3.654282
2025_07_02_16_08_46_0439,14.417355,-8.528020,-1.578067,-1.645918,0.106257,3.913134
2025_07_02_16_08_46_0461,15.390037,-8.508878,-0.476172,-2.011160,-0.127029,4.274114
2025_07_02_16_08_46_0486,16.673786,-5.399405,0.486939,-2.232728,-0.311181,4.296484
2025_07_02_16_08_46_0509,15.049658,-2.874378,1.991427,-2.434057,-0.316507,4.002613
2025_07_02_16_08_46_0531,15.217155,1.183849,1.713261,-1.533003,-0.773359,4.099549
2025_07_02_16_08_46_0554,16.664215,7.292127,1.330409,-1.247654,-0.910774,3.737370
2025_07_02_16_08_46_0575,17.100307,10.698310,3.515056,-1.904637,-0.423031,3.012079
2025_07_02_16_08_46_0597,16.692928,11.436496,7.386045,-1.862160,-0.049267,1.765091
2025_07_02_16_08_46_0619,12.625131,6.333802,5.517849,-0.917432,0.158453,0.577489
2025_07_02_16_08_46_0642,12.759727,1.806581,3.725625,-0.229425,-0.244072,0.432751
2025_07_02_16_08_46_0663,16.635502,0.105882,3.749553,-0.099466,-0.255789,0.195204
2025_07_02_16_08_46_0688,18.197416,-1.992623,3.462414,-0.195337,0.086018,-0.448064
2025_07_02_16_08_46_0718,25.039095,-4.364509,2.988037,0.321168,-0.216375,-0.878285
2025_07_02_16_08_46_0740,29.499315,-5.955137,4.459025,0.686410,-0.203593,-1.917686
2025_07_02_16_08_46_0763,28.967510,-8.690732,6.092725,0.848325,0.405587,-3.342701
2025_07_02_16_08_46_0785,23.687748,-11.771491,5.498706,1.094394,1.245790,-4.321384
2025_07_02_16_08_46_0813,19.016359,-13.122239,2.484946,1.445788,1.898645,-4.579170
2025_07_02_16_08_46_0843,13.640883,-11.407184,-1.697708,1.759898,1.671750,-4.600475
2025_07_02_16_08_46_0865,11.551950,-9.404391,-1.271187,2.002771,1.100918,-4.371450
2025_07_02_16_08_46_0886,8.696713,-8.886943,-1.156332,2.157230,0.913570,-4.276777
2025_07_02_16_08_46_0910,6.099903,-8.810373,-0.701097,2.293580,0.543935,-3.616466
2025_07_02_16_08_46_0931,6.948159,-7.382456,0.789033,2.877194,0.171236,-3.178655
2025_07_02_16_08_46_0956,7.776674,-7.033104,-0.729811,3.717397,-0.103594,-3.181851
2025_07_02_16_08_46_0988,7.048657,-9.179466,-1.342972,3.240306,-0.654186,-3.306483
2025_07_02_16_08_47_0021,8.184052,-10.156934,-1.927419,2.723801,-0.948057,-3.250026
2025_07_02_16_08_47_0044,4.097111,-13.241880,-4.442873,1.746183,-0.857513,-3.085980
2025_07_02_16_08_47_0076,4.686941,-15.479768,0.951745,-0.570299,-0.624360,-1.832600
2025_07_02_16_08_47_0099,4.418347,-17.070396,1.114457,0.250862,-1.054581,-1.364963
2025_07_02_16_08_47_0119,4.442275,-13.936996,-0.662812,-0.567103,-0.472031,-0.432085
2025_07_02_16_08_47_0144,6.162117,-16.701303,1.833500,-2.824865,0.818765,-0.010386
2025_07_02_16_08_47_0166,2.846861,-21.774687,3.859623,-2.242316,0.682415,0.728753
2025_07_02_16_08_47_0196,9.607183,-16.370497,1.708475,0.358451,-0.380421,3.579849
2025_07_02_16_08_47_0222,17.090736,-9.964910,-2.612962,1.175218,-0.450727,3.602219
2025_07_02_16_08_47_0252,12.040684,-8.460423,-5.204389,-0.691603,0.147801,3.150560
2025_07_02_16_08_47_0275,11.561521,-8.662018,-1.621137,-2.718342,0.960441,3.581979
2025_07_02_16_08_47_0298,10.426126,-8.829515,0.573081,-3.002759,0.977484,3.723522
2025_07_02_16_08_47_0322,11.341381,-7.694121,2.331806,-2.173075,0.255390,3.862002
2025_07_02_16_08_47_0354,10.838290,-4.493721,1.406980,-1.374284,0.067909,3.634043
2025_07_02_16_08_47_0377,11.542378,-2.280360,0.769891,-1.271089,0.045539,3.705413
2025_07_02_16_08_47_0400,12.999009,0.052642,-0.159721,-1.386001,0.257520,3.572392
2025_07_02_16_08_47_0422,12.582060,0.881755,-1.314258,-1.606505,0.083887,3.159082
2025_07_02_16_08_47_0445,13.439887,0.263809,-0.097508,-1.474416,-0.397465,3.067472
2025_07_02_16_08_47_0466,14.110476,1.150349,0.951745,-1.863226,-0.302659,2.982386
2025_07_02_16_08_47_0487,14.254045,3.401996,4.075575,-2.363752,-0.031158,2.735252
2025_07_02_16_08_47_0510,16.041483,4.805386,6.983453,-1.482938,-0.288811,2.218747
2025_07_02_16_08_47_0531,19.907686,5.107480,5.594419,-0.235816,-0.457118,1.622350
2025_07_02_16_08_47_0553,21.838694,4.747958,3.035894,0.060186,-0.399596,0.546731
2025_07_02_16_08_47_0578,20.928225,1.125823,5.282754,0.005859,-0.337812,-0.392672
2025_07_02_16_08_47_0610,26.394629,-5.126024,5.733203,0.479887,-0.138747,-1.189333
2025_07_02_16_08_47_0634,29.101509,-7.991429,7.333403,0.698127,0.106257,-1.918751
2025_07_02_16_08_47_0656,24.650858,-8.024929,8.272586,0.845129,0.960441,-3.091306
2025_07_02_16_08_47_0689,18.786650,-9.001799,3.395415,1.459635,1.664427,-3.415137
2025_07_02_16_08_47_0711,16.989639,-7.885547,0.630509,1.621551,1.435402,-3.573857
2025_07_02_16_08_47_0733,12.951153,-7.622336,0.108275,1.366960,1.392792,-3.707943
2025_07_02_16_08_47_0756,9.099306,-7.296314,0.122632,1.130612,1.297986,-3.486508
2025_07_02_16_08_47_0779,7.249654,-6.501299,0.400798,1.124220,1.179746,-3.113676
2025_07_02_16_08_47_0812,6.914659,-4.767101,-0.394816,1.438331,0.636610,-2.765478
2025_07_02_16_08_47_0835,8.035697,-4.186841,-0.950549,1.476679,0.556717,-2.845371
2025_07_02_16_08_47_0856,5.841478,-6.396015,-3.887140,0.767367,0.999854,-2.972133
2025_07_02_16_08_47_0877,3.144169,-8.513663,-4.768896,-0.013315,1.074288,-2.600367
2025_07_02_16_08_47_0900,4.667201,-8.364710,-2.334797,-0.272034,0.803851,-1.930469
2025_07_02_16_08_47_0921,5.678168,-8.776874,-0.868595,0.247667,0.601457,-2.011426
2025_07_02_16_08_47_0942,2.386841,-9.126823,-1.443470,0.543668,0.416240,-1.957099
2025_07_02_16_08_47_0964,1.658824,-8.288139,-0.710668,1.042197,-0.022636,-1.358572
2025_07_02_16_08_47_0988,4.389633,-8.393424,-1.467997,1.781203,-0.445401,-1.160571
2025_07_02_16_08_48_0012,3.685545,-11.838490,-3.911069,2.054968,-0.945927,-0.989069
2025_07_02_16_08_48_0034,3.934399,-13.840684,-2.497509,1.827008,-1.217561,-0.214778
2025_07_02_16_08_48_0065,11.183455,-18.895523,-2.483152,0.293472,-0.395335,0.870429
2025_07_02_16_08_48_0090,7.590034,-20.376081,-2.114657,-1.621418,0.575892,1.787328
2025_07_02_16_08_48_0110,10.244272,-18.636499,-2.095515,-1.851508,0.084952,3.325258
2025_07_02_16_08_48_0133,17.569899,-13.951352,1.176671,-1.227415,-0.904383,4.174116
2025_07_02_16_08_48_0157,17.368303,-8.973084,2.044069,-0.883344,-0.616903,3.452021
2025_07_02_16_08_48_0180,12.232708,-6.467800,0.060419,-1.256176,-0.230223,3.251757
2025_07_02_16_08_48_0213,12.266207,-5.226523,-0.691526,-1.932333,-0.124899,3.536174
2025_07_02_16_08_48_0246,12.347563,-4.963312,0.252443,-2.453232,-0.141942,3.436042
2025_07_02_16_08_48_0268,10.330414,-3.573681,1.780858,-3.076260,0.082822,3.501021
