时间戳,加速度计X,加速度计Y,加速度计Z,陀螺仪X,陀螺仪Y,陀螺仪Z
2025_07_02_16_10_02_0018,11.566306,-0.737588,4.223930,1.026219,0.404522,-1.776143
2025_07_02_16_10_02_0048,11.523235,-2.423929,2.810370,1.447918,0.136084,-1.902773
2025_07_02_16_10_02_0071,11.648261,-4.153342,2.173281,1.436200,-0.003462,-1.928338
2025_07_02_16_10_02_0094,11.633306,-5.197809,1.627119,1.151783,0.179758,-1.789991
2025_07_02_16_10_02_0127,11.341381,-6.434300,0.927817,0.982544,0.073235,-1.585466
2025_07_02_16_10_02_0150,10.148559,-7.272386,0.357727,0.882412,0.083887,-1.319158
2025_07_02_16_10_02_0170,9.084949,-8.087142,-0.696311,0.759911,0.019973,-0.962438
2025_07_02_16_10_02_0205,6.286543,-12.125628,-3.805784,0.327559,-0.097203,-0.156190
2025_07_02_16_10_02_0225,6.607780,-11.943774,-4.457231,-0.047403,-0.528489,0.791601
2025_07_02_16_10_02_0258,8.284551,-10.147363,-2.531606,-0.491472,-0.976819,1.511566
2025_07_02_16_10_02_0280,6.257829,-9.466604,-1.994418,-1.156044,-0.698926,1.733134
2025_07_02_16_10_02_0305,6.387640,-8.949157,0.122632,-1.423285,-0.676556,2.295444
2025_07_02_16_10_02_0328,8.443074,-9.136395,-0.351147,-0.976020,-0.670165,2.641512
2025_07_02_16_10_02_0352,9.702896,-8.144570,-2.023730,-0.474428,-0.985341,2.718208
2025_07_02_16_10_02_0383,10.517054,-6.453443,-1.764707,-0.743799,-0.986406,2.693708
2025_07_02_16_10_02_0403,9.722038,-6.549156,-1.525424,-1.142196,-0.620099,2.563750
2025_07_02_16_10_02_0428,8.500503,-6.309275,-1.165903,-1.608635,-0.293072,2.740578
2025_07_02_16_10_02_0453,9.429516,-5.720043,-0.111864,-1.925941,-0.230223,2.964277
2025_07_02_16_10_02_0484,10.445269,-5.054240,1.047458,-2.015421,-0.030093,2.729926
2025_07_02_16_10_02_0508,9.899107,-4.958527,0.913460,-1.755637,-0.107855,2.509423
2025_07_02_16_10_02_0531,10.497911,-5.346762,0.400798,-1.463763,-0.397465,2.481727
2025_07_02_16_10_02_0561,13.171292,-6.156135,0.803390,-1.219958,-0.777620,2.596772
2025_07_02_16_10_02_0581,14.728421,-4.354937,1.023530,-0.901453,-0.938470,2.390250
2025_07_02_16_10_02_0604,15.183656,-3.698706,0.472582,-0.423297,-1.141930,2.094115
2025_07_02_16_10_02_0627,15.705890,-2.845664,0.755534,-0.425427,-1.137669,2.017418
2025_07_02_16_10_02_0648,17.387445,-1.484746,1.981855,-0.918497,-0.755383,1.908764
2025_07_02_16_10_02_0673,18.106489,-0.023928,4.669593,-1.281742,-0.204658,1.191996
2025_07_02_16_10_02_0694,18.321842,0.115454,6.753742,-1.098522,0.202128,0.592403
2025_07_02_16_10_02_0717,17.507088,0.881755,7.659425,-0.348731,0.519434,-0.274431
2025_07_02_16_10_02_0740,17.042879,-0.617946,6.662815,0.688540,0.641936,-1.001852
2025_07_02_16_10_02_0761,16.520645,-1.379462,4.252644,1.573615,0.640871,-1.672815
2025_07_02_16_10_02_0784,15.102300,-1.882553,1.953141,2.125273,0.381087,-2.305431
