时间戳,加速度计X,加速度计Y,加速度计Z,陀螺仪X,陀螺仪Y,陀螺仪Z
2025_07_02_14_57_41_0819,4.648058,4.034299,9.896714,-0.507317,0.428224,0.863105
2025_07_02_14_57_41_0848,4.034897,4.360321,7.137192,0.959242,-0.790137,0.830083
2025_07_02_14_57_41_0874,3.239882,4.019942,4.803591,1.636597,-1.792388,0.706516
2025_07_02_14_57_41_0905,2.904289,3.195615,2.446661,2.121145,-2.684787,0.783213
2025_07_02_14_57_41_0927,4.715655,3.957729,2.336591,2.101971,-2.878659,0.651124
2025_07_02_14_57_41_0949,3.762115,2.376671,1.383052,1.523683,-2.462153,0.588275
2025_07_02_14_57_41_0969,2.856432,1.039681,0.453440,0.890002,-2.118216,1.001585
2025_07_02_14_57_41_0994,5.088935,0.531805,0.141775,0.581218,-2.481327,1.582004
2025_07_02_14_57_42_0017,8.356335,0.388235,1.641476,0.606783,-2.563350,1.437132
2025_07_02_14_57_42_0043,7.551748,-2.874378,0.108275,0.811175,-2.641112,1.535134
2025_07_02_14_57_42_0070,10.196416,-6.788438,-0.557528,1.026352,-3.066007,2.600101
2025_07_02_14_57_42_0095,14.776278,-7.890333,-0.394816,0.874024,-2.791310,3.576653
2025_07_02_14_57_42_0117,17.813967,-8.508878,-1.170689,-0.190943,-1.767887,3.744960
2025_07_02_14_57_42_0143,17.449659,-12.163914,-1.352543,-1.660698,-0.998922,4.290226
2025_07_02_14_57_42_0173,20.606989,-12.878172,2.168495,-1.643655,-1.351381,5.541608
2025_07_02_14_57_42_0193,21.603600,-9.811769,1.843072,-1.547784,-1.265097,5.653458
2025_07_02_14_57_42_0218,21.095722,-6.625726,2.173281,-1.965222,-0.635678,4.830166
2025_07_02_14_57_42_0240,18.173489,-6.065207,1.646262,-2.256030,-0.290675,4.139096
2025_07_02_14_57_42_0262,17.397017,-5.471189,2.752943,-2.233660,-0.238479,3.706611
2025_07_02_14_57_42_0285,16.247265,-4.891528,3.241677,-2.018483,-0.150065,3.138975
2025_07_02_14_57_42_0307,14.930017,-3.521039,3.155535,-1.684133,-0.033954,2.528730
2025_07_02_14_57_42_0341,10.962717,-2.318645,1.972284,-1.048322,0.139546,1.829005
2025_07_02_14_57_42_0372,9.166306,-0.766301,0.074776,-0.655251,-0.052063,1.519156
2025_07_02_14_57_42_0399,8.706285,-0.411565,0.577867,-0.399729,-0.354589,1.292261
2025_07_02_14_57_42_0423,8.577073,-0.143569,1.636691,-0.081224,-0.450460,1.331674
2025_07_02_14_57_42_0451,10.339985,1.356132,1.080958,-0.114246,-0.080825,1.254978
2025_07_02_14_57_42_0474,11.657832,1.327418,-0.495314,0.170038,-0.084020,0.909975
2025_07_02_14_57_42_0496,12.227921,0.666401,-0.950549,0.499195,-0.710244,0.686276
2025_07_02_14_57_42_0522,14.901303,0.412164,1.320838,0.240343,-0.636743,0.556318
2025_07_02_14_57_42_0551,17.603397,0.057428,2.772085,-0.121703,0.047935,-0.113447
2025_07_02_14_57_42_0574,18.355343,-1.073181,3.141178,0.284018,0.337679,-0.805716
2025_07_02_14_57_42_0596,18.029320,-2.203790,1.574477,0.830349,0.325961,-1.413831
2025_07_02_14_57_42_0619,18.005392,-3.689134,0.592224,1.078548,0.343005,-1.903838
2025_07_02_14_57_42_0640,17.852251,-4.076772,0.242871,0.942199,0.568834,-2.253101
2025_07_02_14_57_42_0664,15.068801,-3.713063,-1.151546,0.426759,1.109840,-2.702496
2025_07_02_14_57_42_0695,13.018151,-4.378865,-1.922633,0.167907,1.179080,-2.780258
2025_07_02_14_57_42_0717,13.631312,-5.130810,0.055633,0.452325,0.757248,-2.837781
