时间戳,加速度计X,加速度计Y,加速度计Z,陀螺仪X,陀螺仪Y,陀螺仪Z
2025_07_07_15_25_51_0847,-1.086342,5.160122,7.941778,0.180956,1.227015,1.507305
2025_07_07_15_25_51_0871,-0.784846,5.902495,6.164509,-0.124765,1.049255,1.377479
2025_07_07_15_25_51_0894,-0.391825,5.754140,6.753742,-0.329157,0.337812,1.056844
2025_07_07_15_25_51_0916,-0.477966,5.749355,8.708079,0.012650,-0.426892,0.687342
2025_07_07_15_25_51_0952,-2.638685,5.553143,6.897311,0.976419,-0.951919,0.563775
2025_07_07_15_25_51_0985,-2.600400,4.652246,4.319643,1.332207,-2.318347,0.973756
2025_07_07_15_25_52_0014,-1.388435,4.944768,4.233501,1.841255,-3.971189,1.221955
2025_07_07_15_25_52_0035,-1.115055,4.661817,4.085146,2.156564,-4.549477,1.236869
2025_07_07_15_25_52_0058,-0.799203,3.838088,2.868396,2.261889,-4.742284,1.362566
2025_07_07_15_25_52_0083,1.625325,2.410171,2.403590,2.043650,-5.222571,1.725677
2025_07_07_15_25_52_0105,5.644669,2.108077,4.133003,1.372686,-5.113917,2.119681
2025_07_07_15_25_52_0128,7.311868,2.481955,5.790631,1.234206,-4.459998,1.963224
2025_07_07_15_25_52_0150,5.946763,1.150349,4.080361,1.225684,-3.638969,1.851375
2025_07_07_15_25_52_0172,5.635098,0.369093,3.313461,1.066964,-3.095834,2.047378
2025_07_07_15_25_52_0206,8.452646,1.106681,3.031108,0.926486,-2.786916,2.268813
2025_07_07_15_25_52_0238,8.289336,0.781257,2.752943,0.611177,-2.118083,1.847114
2025_07_07_15_25_52_0259,6.693922,-1.427319,1.037887,-0.103461,-1.668688,1.862027
2025_07_07_15_25_52_0284,7.278368,-3.847061,1.344766,-1.113035,-1.404510,2.383858
2025_07_07_15_25_52_0305,11.834901,-3.554538,3.217748,-1.639127,-1.120226,2.778927
2025_07_07_15_25_52_0326,14.120047,-2.917449,2.887539,-1.737129,-1.069095,2.548970
2025_07_07_15_25_52_0348,12.596416,-5.011169,3.107678,-1.304777,-1.581338,2.276270
2025_07_07_15_25_52_0370,11.796616,-8.685946,2.604588,-0.748859,-2.096778,3.092105
2025_07_07_15_25_52_0394,15.188441,-10.592427,2.278565,-0.802120,-2.121279,4.298748
2025_07_07_15_25_52_0417,18.958933,-10.396216,2.278565,-1.431540,-1.626078,4.996342
2025_07_07_15_25_52_0437,21.057438,-9.826126,2.077568,-2.196111,-1.048855,5.059191
2025_07_07_15_25_52_0459,21.704098,-10.190434,2.518446,-2.858553,-0.716636,4.685294
2025_07_07_15_25_52_0484,20.942581,-10.262218,3.174677,-2.793574,-0.801721,4.388227
2025_07_07_15_25_52_0514,21.000010,-10.396216,3.289533,-2.382527,-0.900788,4.216725
2025_07_07_15_25_52_0539,20.995224,-9.806984,3.227319,-2.267482,-0.778286,3.914199
2025_07_07_15_25_52_0560,19.351954,-8.139785,3.672983,-2.214220,-0.621830,3.384911
2025_07_07_15_25_52_0584,15.351153,-5.614758,3.749553,-1.794651,-0.464175,2.813014
