时间戳,加速度计X,加速度计Y,加速度计Z,陀螺仪X,陀螺仪Y,陀螺仪Z
2025_07_07_15_21_17_0767,-3.299702,0.814756,8.392227,0.230623,-0.696130,0.736076
2025_07_07_15_21_17_0793,-2.557329,2.663810,4.889733,1.038869,-1.658967,0.586943
2025_07_07_15_21_17_0818,-1.771885,3.186043,3.083750,1.869617,-3.333114,0.365508
2025_07_07_15_21_17_0850,-0.458824,2.865405,1.991427,2.651365,-4.901803,0.149266
2025_07_07_15_21_17_0880,0.863211,1.883151,2.087140,2.491580,-5.346005,0.256854
2025_07_07_15_21_17_0903,2.300699,2.026721,2.825325,2.352035,-5.388614,0.268572
2025_07_07_15_21_17_0923,2.626721,1.552344,3.227319,2.688648,-5.611115,0.331421
2025_07_07_15_21_17_0948,2.492125,0.685544,3.093322,3.471328,-5.885945,0.632748
2025_07_07_15_21_17_0973,2.650649,-0.162712,0.338584,3.702484,-5.862510,1.211037
2025_07_07_15_21_18_0001,6.128617,-0.522234,-0.442672,2.389318,-5.402329,2.150439
2025_07_07_15_21_18_0023,9.123235,-0.617946,2.355734,1.281742,-4.473712,2.326203
2025_07_07_15_21_18_0046,9.946963,-2.016551,3.131607,0.481885,-3.057219,2.591312
2025_07_07_15_21_18_0071,9.942178,-3.391826,0.424726,-0.603321,-1.832467,3.003424
2025_07_07_15_21_18_0091,11.365310,-4.829314,0.074776,-1.393591,-1.925142,3.351756
2025_07_07_15_21_18_0121,16.271194,-5.547760,3.145964,-1.676810,-1.942186,3.615800
2025_07_07_15_21_18_0147,17.861822,-6.577869,3.591627,-1.294524,-1.754705,3.520062
2025_07_07_15_21_18_0176,17.536400,-9.816555,2.441875,-0.893997,-2.117949,4.308069
2025_07_07_15_21_18_0202,20.721844,-10.813166,2.892324,-1.117696,-1.888924,5.213384
2025_07_07_15_21_18_0230,23.592035,-9.155538,2.058426,-1.725811,-1.158308,5.303928
2025_07_07_15_21_18_0262,22.969303,-9.504889,1.018744,-2.199706,-0.870828,4.722445
2025_07_07_15_21_18_0297,22.662424,-9.792626,2.633301,-1.552178,-1.444855,4.488093
2025_07_07_15_21_18_0327,20.410778,-7.004390,2.561517,-1.449915,-0.961373,3.878913
2025_07_07_15_21_18_0349,16.654644,-4.004987,2.115853,-1.778007,-0.442737,3.227123
2025_07_07_15_21_18_0370,12.812368,-1.729413,2.384448,-1.958031,-0.141277,2.836316
2025_07_07_15_21_18_0395,10.536197,-0.086142,2.609373,-1.448850,-0.002796,2.649900
2025_07_07_15_21_18_0418,12.677773,1.604986,1.560120,-0.338078,-0.453390,2.440049
2025_07_07_15_21_18_0450,15.399609,3.075974,1.713261,1.082543,-1.611032,1.398518
2025_07_07_15_21_18_0471,16.046268,4.360321,3.716053,1.252980,-1.465095,0.543402
2025_07_07_15_21_18_0493,16.726429,3.924229,4.094718,1.219958,-0.765370,-0.422631
2025_07_07_15_21_18_0517,15.796817,1.217349,2.978466,1.046325,0.247400,-1.509968
2025_07_07_15_21_18_0538,15.303297,-0.522234,1.641476,0.949522,0.841667,-2.027538
