时间戳,加速度计X,加速度计Y,加速度计Z,陀螺仪X,陀螺仪Y,陀螺仪Z
2025_07_02_15_48_40_0258,-2.739184,3.052045,3.227319,-0.354190,-1.615559,-0.420368
2025_07_02_15_48_40_0281,-1.877169,2.903690,3.390630,-0.092276,-2.988245,-0.086950
2025_07_02_15_48_40_0311,0.614357,2.918047,2.988037,0.129293,-3.797689,0.123833
2025_07_02_15_48_40_0340,0.647857,1.077967,3.361916,0.241142,-4.597546,0.123833
2025_07_02_15_48_40_0371,1.912464,1.082752,7.088737,0.517970,-5.333355,1.101584
2025_07_02_15_48_40_0393,8.217551,4.537390,14.170296,-0.292406,-4.448413,1.434869
2025_07_02_15_48_40_0416,9.506684,6.443871,20.465214,-0.991066,-2.091585,1.100519
2025_07_02_15_48_40_0439,6.799206,6.419943,19.904696,-0.549128,-1.647383,0.962039
2025_07_02_15_48_40_0459,7.743174,6.712466,21.442682,2.223141,-3.409012,0.986539
2025_07_02_15_48_40_0481,8.940782,8.696115,15.046667,4.602339,-4.234301,0.872559
2025_07_02_15_48_40_0504,12.615560,12.006586,10.543375,3.845092,-3.034050,0.268705
2025_07_02_15_48_40_0527,10.493126,10.128220,8.564510,2.138988,-1.455774,-0.498130
2025_07_02_15_48_40_0550,8.433503,7.244270,7.884351,2.132596,-1.495188,-0.626890
2025_07_02_15_48_40_0572,7.834101,5.845068,5.627919,3.083583,-2.335390,-0.697195
2025_07_02_15_48_40_0594,6.368497,3.478566,2.695515,3.496894,-2.876395,-0.739804
2025_07_02_15_48_40_0617,5.501099,1.691726,1.047458,3.040974,-2.742309,-0.445933
2025_07_02_15_48_40_0638,5.764908,0.373879,0.534796,2.240185,-2.288520,-0.167907
2025_07_02_15_48_40_0660,6.756135,-0.028714,0.664008,1.260304,-1.494123,-0.065645
2025_07_02_15_48_40_0684,5.682954,-1.532603,0.195015,0.400927,-0.868964,0.094007
2025_07_02_15_48_40_0722,5.726025,-2.620739,0.463011,-0.369103,-0.429023,0.742601
2025_07_02_15_48_40_0755,6.813562,-3.315256,0.635294,-0.634346,-0.250197,1.094127
2025_07_02_15_48_40_0786,7.767102,-4.465007,0.046062,-0.886673,-0.167108,1.011039
2025_07_02_15_48_40_0818,7.637890,-6.985248,0.324227,-0.902652,-0.553655,1.461500
2025_07_02_15_48_40_0841,8.754142,-7.828119,0.362513,-0.863238,-0.522763,1.819418
2025_07_02_15_48_40_0870,7.537391,-10.176077,-2.124228,-0.900521,-0.884942,2.280531
2025_07_02_15_48_40_0895,9.793823,-11.344971,-0.892523,-1.085872,-1.200118,3.170799
2025_07_02_15_48_40_0916,10.618151,-13.016955,-1.199402,-1.403178,-0.993596,3.706478
2025_07_02_15_48_40_0938,11.676974,-15.383457,-0.490529,-1.976140,-0.890269,4.678903
2025_07_02_15_48_40_0961,15.083158,-14.353347,1.450050,-2.516214,-0.603721,5.649064
2025_07_02_15_48_40_0982,17.229519,-13.453047,1.713261,-2.720605,-0.294936,6.067700
2025_07_02_15_48_41_0006,20.573488,-10.679168,1.339981,-2.467213,-0.474828,5.842937
2025_07_02_15_48_41_0027,21.829123,-8.489137,1.919642,-1.768553,-0.854051,5.033493
2025_07_02_15_48_41_0052,19.682760,-7.708478,1.977070,-1.339264,-0.697461,4.104876
2025_07_02_15_48_41_0071,17.933607,-6.923034,3.059822,-1.452179,-0.420501,3.752283
2025_07_02_15_48_41_0094,17.033308,-7.794620,3.251248,-1.674813,0.286548,3.247496
