时间戳,加速度计X,加速度计Y,加速度计Z,陀螺仪X,陀螺仪Y,陀螺仪Z
2025_07_02_15_40_19_0581,-0.880559,6.305088,7.040881,0.196003,-0.360448,-0.273499
2025_07_02_15_40_19_0609,-1.177269,6.750751,7.118049,0.211981,-0.548861,-0.287347
2025_07_02_15_40_19_0637,-1.321436,6.769894,7.965706,0.192807,-0.702255,-0.316108
2025_07_02_15_40_19_0660,-1.508076,6.396015,9.081959,0.175763,-0.642602,-0.271368
2025_07_02_15_40_19_0683,-1.220938,7.100701,8.876176,0.258852,-0.542470,-0.229824
2025_07_02_15_40_19_0705,-1.220938,7.148558,8.027920,0.296135,-0.697994,-0.287347
2025_07_02_15_40_19_0727,-0.957129,7.081559,8.137990,0.563375,-1.317826,-0.343804
2025_07_02_15_40_19_0748,-0.377468,7.086344,7.917850,1.198121,-2.102770,-0.473762
2025_07_02_15_40_19_0772,-0.501895,6.626324,5.096114,2.425003,-3.404218,-0.650591
2025_07_02_15_40_19_0793,-0.832702,6.113662,1.636691,3.327122,-4.743882,-0.678287
2025_07_02_15_40_19_0818,-0.305683,4.403392,-1.342972,3.753082,-6.226420,-0.442871
2025_07_02_15_40_19_0853,4.116253,3.142972,-1.381257,2.895703,-6.248790,0.182288
2025_07_02_15_40_19_0882,4.451847,0.412164,1.176671,1.886128,-5.043212,-0.059520
2025_07_02_15_40_19_0905,1.060020,-3.003591,0.851247,1.527278,-4.140028,0.753120
2025_07_02_15_40_19_0926,1.481755,-4.958527,-0.466600,1.103315,-3.538305,2.162157
2025_07_02_15_40_19_0948,6.435496,-4.326223,-1.376471,0.443004,-3.091040,3.330451
2025_07_02_15_40_19_0971,12.026326,-3.286542,0.065204,-0.400394,-2.339118,3.324060
2025_07_02_15_40_19_0992,11.135598,-5.216951,0.242871,-0.825289,-1.770417,2.945902
2025_07_02_15_40_20_0016,8.274979,-8.192427,-0.169292,-0.911573,-1.989855,3.620061
2025_07_02_15_40_20_0038,10.033105,-9.543175,0.074776,-0.947791,-2.195312,4.852270
2025_07_02_15_40_20_0058,14.833706,-8.886943,0.736391,-1.299318,-1.674546,5.493407
2025_07_02_15_40_20_0086,17.205591,-9.476176,-0.274576,-2.242848,-0.586144,4.972641
2025_07_02_15_40_20_0114,14.670994,-12.839887,0.281157,-2.757222,-0.750190,5.351731
2025_07_02_15_40_20_0139,17.636898,-14.717654,1.354338,-2.719939,-1.188933,6.322025
2025_07_02_15_40_20_0161,22.302902,-15.081961,1.713261,-2.838180,-1.100519,6.611635
2025_07_02_15_40_20_0182,24.166910,-15.939190,1.938785,-2.957486,-1.098388,6.181414
2025_07_02_15_40_20_0205,24.200411,-16.236498,2.805584,-2.583723,-1.436067,5.778889
2025_07_02_15_40_20_0229,25.168306,-14.732011,3.792624,-1.782801,-1.702242,5.551994
2025_07_02_15_40_20_0262,25.297520,-11.809776,3.725625,-1.501579,-1.110106,4.732964
2025_07_02_15_40_20_0282,24.219553,-9.605987,2.733800,-1.601711,-0.555253,4.182371
2025_07_02_15_40_20_0304,22.288546,-7.832905,1.746760,-1.738061,-0.384815,3.434844
2025_07_02_15_40_20_0327,20.056042,-7.895118,1.766501,-1.943651,-0.373098,2.885317
2025_07_02_15_40_20_0354,17.440088,-6.060421,3.467200,-1.934064,-0.392272,2.674401
2025_07_02_15_40_20_0387,15.868602,0.412164,5.435895,-1.748713,-0.085618,2.239919
2025_07_02_15_40_20_0417,14.258830,8.360522,6.236294,-0.265110,0.099732,1.582803
2025_07_02_15_40_20_0440,18.681364,11.977872,4.295715,1.028749,-0.448729,0.482551
2025_07_02_15_40_20_0475,14.148760,4.762315,2.772085,1.317427,-0.119706,-2.207562
2025_07_02_15_40_20_0505,12.251850,0.776471,1.263410,0.474961,0.966566,-2.188388
2025_07_02_15_40_20_0526,15.509678,0.287737,0.707677,-0.022370,1.442725,-2.279998
2025_07_02_15_40_20_0551,16.903498,-1.796412,1.119243,-0.275762,1.796249,-3.079855
2025_07_02_15_40_20_0572,16.386049,-4.441079,1.746760,0.050066,1.974143,-3.548424
2025_07_02_15_40_20_0593,16.664215,-5.318048,1.445265,0.574027,1.919816,-3.673057
2025_07_02_15_40_20_0617,18.633509,-5.921638,1.133600,0.941533,1.923012,-3.933906
2025_07_02_15_40_20_0641,20.673988,-7.550552,0.817747,1.229013,2.051905,-4.550542
2025_07_02_15_40_20_0671,23.682962,-8.992228,-0.020937,1.625279,2.172143,-5.277963
2025_07_02_15_40_20_0694,23.812174,-11.407184,-0.547956,1.878672,1.800510,-5.932949
2025_07_02_15_40_20_0716,23.587250,-13.400405,2.983252,2.897833,0.937805,-6.532542
2025_07_02_15_40_20_0739,21.824337,-14.870794,2.365305,4.204608,0.702521,-6.574086
2025_07_02_15_40_20_0762,21.407389,-12.902100,-2.775674,4.286631,0.363777,-6.207778
2025_07_02_15_40_20_0786,22.734207,-10.870593,-5.367700,2.764812,0.272167,-6.133212
2025_07_02_15_40_20_0809,17.550756,-11.287542,-4.711468,0.868032,1.016632,-6.131082
2025_07_02_15_40_20_0839,9.592826,-9.692128,-2.483152,-0.282154,1.702509,-4.896743
2025_07_02_15_40_20_0862,6.435496,-7.569695,-2.057229,-0.124632,1.675878,-3.838035
2025_07_02_15_40_20_0884,5.017151,-6.558727,-2.703890,0.265243,1.299984,-3.062811
2025_07_02_15_40_20_0909,3.555734,-6.031708,-3.106482,0.748726,0.524627,-2.287455
2025_07_02_15_40_20_0940,1.735395,-5.313262,-2.699104,0.817966,0.064580,-1.319424
2025_07_02_15_40_20_0962,0.475574,-5.140381,-3.240480,0.570832,0.151929,-0.596264
2025_07_02_15_40_20_0985,0.278764,-6.189634,-5.070391,0.237547,-0.008921,0.197201
