时间戳,加速度计X,加速度计Y,加速度计Z,陀螺仪X,陀螺仪Y,陀螺仪Z
2025_07_02_15_39_49_0493,-3.146562,2.295315,10.457233,0.568701,-0.907845,0.417704
2025_07_02_15_39_49_0523,-2.188236,2.453241,8.852247,0.627289,-0.017443,0.771229
2025_07_02_15_39_49_0551,-1.378864,3.722634,4.463810,0.465374,0.186016,0.965101
2025_07_02_15_39_49_0578,-0.544965,4.197011,2.944967,0.295070,-0.231555,0.897991
2025_07_02_15_39_49_0602,-0.195613,4.029513,4.262215,0.053262,-0.375228,0.693467
2025_07_02_15_39_49_0630,-0.837488,3.287140,3.749553,0.472830,-0.523296,0.548595
2025_07_02_15_39_49_0657,-0.157328,4.590032,1.225125,0.184285,-0.743799,0.662575
2025_07_02_15_39_49_0681,0.001196,4.345366,1.435694,-0.703986,-0.875888,0.479355
2025_07_02_15_39_49_0713,0.049053,2.587240,3.289533,-0.605984,-1.591458,0.350595
2025_07_02_15_39_49_0735,1.083949,2.961118,0.424726,0.011718,-2.786516,0.076830
2025_07_02_15_39_49_0770,3.507878,2.007578,-1.769492,0.500526,-5.679024,-0.451393
2025_07_02_15_39_49_0800,5.122435,-0.818944,-0.116650,-0.209718,-6.470225,-0.392805
2025_07_02_15_39_49_0824,7.513463,-2.543571,-1.793421,0.052196,-7.609891,-0.405587
2025_07_02_15_39_49_0848,9.798609,-4.819743,0.611366,0.723160,-9.311734,-0.275629
2025_07_02_15_39_49_0874,10.661222,-7.665407,6.131010,0.493070,-8.144506,0.695597
2025_07_02_15_39_49_0901,11.379666,-9.198608,2.264208,0.907445,-6.471291,1.994915
2025_07_02_15_39_49_0924,14.733207,-9.749556,-1.027119,0.675225,-6.539465,3.135513
2025_07_02_15_39_49_0949,23.414368,-6.750153,7.185048,-1.750844,-3.885571,3.821390
2025_07_02_15_39_49_0969,17.933607,-8.824730,6.107081,-2.103303,-2.162423,3.531647
2025_07_02_15_39_49_0993,15.178870,-10.746166,1.895714,-0.262979,-3.113410,4.563725
2025_07_02_15_39_50_0014,17.105093,-11.910275,-0.955334,0.419569,-3.158150,5.252797
2025_07_02_15_39_50_0036,19.179670,-13.548760,-1.936990,-0.584680,-1.934463,5.653192
2025_07_02_15_39_50_0059,20.151754,-14.367703,-0.772882,-2.329132,-0.301860,5.872630
2025_07_02_15_39_50_0082,20.214565,-13.582259,2.044069,-3.043770,0.326494,5.630822
2025_07_02_15_39_50_0115,17.248663,-11.052447,4.166502,-1.931933,0.188147,5.028033
2025_07_02_15_39_50_0139,16.036697,-8.015358,1.311267,-0.546331,-0.464708,4.442288
2025_07_02_15_39_50_0172,15.111872,-5.586044,0.396012,0.424895,-1.103715,3.590235
2025_07_02_15_39_50_0202,13.382459,-5.609972,0.007777,0.282287,-0.641537,2.975729
2025_07_02_15_39_50_0224,12.543775,-5.418547,0.419940,-0.116110,-0.215577,2.784120
2025_07_02_15_39_50_0246,13.406387,-3.717848,2.139782,0.088414,0.017709,2.448571
2025_07_02_15_39_50_0270,12.869797,-3.487539,-1.084547,0.372832,0.625824,1.949110
2025_07_02_15_39_50_0293,12.141182,-3.094518,-3.781856,-0.110784,0.673760,1.894783
2025_07_02_15_39_50_0320,12.874582,-1.489532,-3.407978,-0.990400,0.638607,1.745651
2025_07_02_15_39_50_0345,13.070794,-2.294717,-1.716850,-1.264165,0.540606,1.514628
2025_07_02_15_39_50_0370,14.570496,-1.667199,-0.729811,-0.859377,0.248732,1.410235
2025_07_02_15_39_50_0391,16.003199,-0.311067,0.285942,-0.597463,0.119972,1.034341
2025_07_02_15_39_50_0416,17.263020,0.920040,2.106282,-0.225696,-0.045139,0.106656
2025_07_02_15_39_50_0447,18.297915,-1.140180,2.470589,0.640072,0.284950,-1.366161
2025_07_02_15_39_50_0471,17.449659,-3.022733,0.741177,0.875488,0.578954,-2.254432
2025_07_02_15_39_50_0493,16.362122,-4.335794,-0.188435,0.956446,0.682282,-2.904092
2025_07_02_15_39_50_0524,15.605392,-6.434300,-0.859023,0.983077,0.667368,-3.636839
2025_07_02_15_39_50_0546,16.094126,-9.639486,-0.926621,1.045793,0.557649,-3.846556
2025_07_02_15_39_50_0569,16.956139,-12.197413,-0.715454,1.154446,0.328624,-3.991428
2025_07_02_15_39_50_0592,16.750357,-13.040883,-0.049651,1.154446,0.167907,-4.124582
2025_07_02_15_39_50_0616,16.204195,-13.289737,0.803390,1.276948,0.021970,-4.277976
2025_07_02_15_39_50_0649,15.360725,-11.747562,0.789033,1.354710,0.143407,-4.549477
2025_07_02_15_39_50_0671,14.033905,-11.187044,-0.255434,1.351514,0.309450,-4.579304
2025_07_02_15_39_50_0703,12.946367,-10.463215,-0.576670,1.124620,0.412778,-4.505803
2025_07_02_15_39_50_0727,12.333206,-10.530214,-0.226720,1.022357,0.489475,-4.428041
2025_07_02_15_39_50_0760,10.661222,-10.386645,-0.796810,0.856314,0.614107,-4.140561
2025_07_02_15_39_50_0782,9.568898,-9.625129,-0.293719,0.711443,0.706782,-3.815665
2025_07_02_15_39_50_0804,8.207980,-8.891729,-0.677169,0.642202,0.681217,-3.512206
2025_07_02_15_39_50_0827,6.914659,-8.225926,-0.509671,0.621963,0.496931,-3.222463
2025_07_02_15_39_50_0848,5.779265,-8.115856,-0.202792,0.682681,0.375495,-2.887048
2025_07_02_15_39_50_0869,4.859225,-8.111071,-0.418744,0.706116,0.346733,-2.414217
2025_07_02_15_39_50_0895,3.838686,-8.197212,-1.592423,0.615572,0.180690,-1.878538
2025_07_02_15_39_50_0928,2.899503,-7.938189,-1.582852,0.008522,-0.050465,-1.133008
2025_07_02_15_39_50_0958,2.056631,-7.741978,-0.433101,-0.464308,-0.011052,-0.420501
2025_07_02_15_39_50_0983,1.658824,-7.765906,-0.495314,-0.733812,0.037949,0.309051
2025_07_02_15_39_51_0005,2.200200,-8.369495,-0.327219,-0.689073,-0.205989,1.030080
2025_07_02_15_39_51_0028,3.306881,-8.551949,-0.772882,-0.617702,-0.394403,1.770151
2025_07_02_15_39_51_0058,5.290531,-8.843872,-0.820738,-0.859377,-0.553122,2.634987
2025_07_02_15_39_51_0083,7.800602,-8.810373,-0.428315,-1.064967,-0.715038,3.212210
2025_07_02_15_39_51_0108,10.268200,-9.011370,0.147159,-1.191729,-0.550992,3.365604
2025_07_02_15_39_51_0136,10.905290,-11.114661,-1.137189,-1.291861,-0.335948,3.675453
2025_07_02_15_39_51_0160,12.145967,-12.437294,-2.291726,-1.313166,-0.598927,4.336830
2025_07_02_15_39_51_0181,14.369498,-12.355938,-2.172085,-1.298253,-0.821561,4.813921
2025_07_02_15_39_51_0204,15.653248,-12.173485,-1.712065,-1.555906,-0.729951,5.023772
2025_07_02_15_39_51_0229,16.366907,-11.445469,-0.739382,-2.158695,-0.357253,4.921510
2025_07_02_15_39_51_0251,15.437894,-11.665608,0.333799,-2.487852,-0.249664,4.704335
2025_07_02_15_39_51_0281,15.116657,-11.335399,2.298306,-2.081998,-0.510513,4.677704
2025_07_02_15_39_51_0303,15.691533,-10.674382,1.962713,-1.465361,-0.463643,4.655334
2025_07_02_15_39_51_0326,16.290337,-9.634701,-0.078365,-1.195990,-0.343405,4.543485
2025_07_02_15_39_51_0349,16.922640,-8.504091,-1.352543,-1.288666,-0.334883,4.284634
