时间戳,加速度计X,加速度计Y,加速度计Z,陀螺仪X,陀螺仪Y,陀螺仪Z
2025_07_02_15_40_28_0825,-1.196411,3.814159,4.156931,0.656050,-1.033409,0.334616
2025_07_02_15_40_28_0845,-1.551147,3.358925,2.873182,0.969229,-1.715025,0.337812
2025_07_02_15_40_28_0868,-1.259223,4.072584,1.301695,1.377080,-2.573470,0.572030
2025_07_02_15_40_28_0895,0.393619,5.026124,0.022134,1.414363,-3.091040,0.723293
2025_07_02_15_40_28_0924,1.184447,4.930411,-1.774278,0.817966,-3.410477,0.257920
2025_07_02_15_40_28_0946,0.542573,3.559922,-1.185045,0.696529,-4.202877,0.056591
2025_07_02_15_40_28_0973,1.390230,2.036292,0.908674,1.381341,-5.507521,0.223832
2025_07_02_15_40_29_0003,2.660221,1.087538,0.808176,1.623149,-5.997395,0.782946
2025_07_02_15_40_29_0026,4.193422,0.709472,1.383052,0.697594,-5.282757,1.328212
2025_07_02_15_40_29_0049,5.702096,0.201595,0.582652,-0.366307,-4.571447,1.638195
2025_07_02_15_40_29_0079,8.222337,-1.451247,0.985245,-0.499461,-4.752404,1.740324
2025_07_02_15_40_29_0101,10.507483,-3.387040,2.225923,-0.267240,-5.047473,1.921414
2025_07_02_15_40_29_0126,12.620345,-4.028915,3.768696,0.316374,-4.939885,2.212223
2025_07_02_15_40_29_0183,14.872589,-11.220544,0.712463,0.219438,-3.752416,3.633909
2025_07_02_15_40_29_0204,16.616358,-12.058630,0.443869,-0.711443,-2.608623,4.553072
2025_07_02_15_40_29_0226,18.748363,-12.667005,0.913460,-2.223674,-1.310370,5.378362
2025_07_02_15_40_29_0252,20.707487,-13.884354,1.013959,-3.304619,-0.557383,5.740541
2025_07_02_15_40_29_0281,22.360928,-14.104493,1.588834,-2.661351,-1.270956,5.791672
2025_07_02_15_40_29_0302,23.079372,-12.969099,2.178067,-1.648581,-1.843918,5.610582
2025_07_02_15_40_29_0327,23.012373,-10.515858,2.000998,-1.435535,-1.163368,5.214449
2025_07_02_15_40_29_0350,21.167507,-7.698907,1.756930,-1.752974,-0.400794,4.447614
2025_07_02_15_40_29_0380,16.602001,-5.188238,1.622334,-2.155499,0.357386,3.615800
2025_07_02_15_40_29_0404,14.915660,-4.273581,2.115853,-1.637929,0.210517,3.179188
2025_07_02_15_40_29_0425,14.402998,-3.588037,1.349552,-1.095858,0.063515,2.790511
2025_07_02_15_40_29_0450,13.597813,-3.597609,1.100100,-0.690138,-0.038748,2.130200
2025_07_02_15_40_29_0473,12.002398,-4.076772,1.004387,-0.349263,-0.147402,1.993850
2025_07_02_15_40_29_0508,13.161721,-1.772483,-0.480957,0.339809,-0.892932,2.047112
2025_07_02_15_40_29_0537,13.032509,-0.339781,-0.418744,0.322766,-0.929150,1.788260
2025_07_02_15_40_29_0561,13.535600,0.628116,-0.001795,0.201329,-0.722494,1.619021
2025_07_02_15_40_29_0585,13.435101,2.285744,0.262014,-0.066044,-0.348731,1.178015
2025_07_02_15_40_29_0616,14.388640,2.822334,0.745962,-0.161915,-0.118640,0.670032
2025_07_02_15_40_29_0637,16.041483,2.884548,2.120639,-0.076697,0.066710,0.115178
2025_07_02_15_40_29_0661,16.922640,2.371886,2.705086,0.026631,0.410647,-0.653787
2025_07_02_15_40_29_0681,16.606787,0.632902,2.954538,0.138480,0.632216,-1.416227
2025_07_02_15_40_29_0705,16.280766,-2.347359,4.042076,0.388810,1.215830,-1.984929
2025_07_02_15_40_29_0728,16.716858,-3.626323,2.805584,0.747660,1.827141,-2.300238
2025_07_02_15_40_29_0751,17.047665,-3.564109,0.851247,1.161903,1.903838,-2.842308
2025_07_02_15_40_29_0781,16.616358,-5.346762,0.007777,1.909563,0.906913,-3.533511
2025_07_02_15_40_29_0804,18.139988,-7.866405,0.640080,2.275870,0.260449,-3.720992
2025_07_02_15_40_29_0827,19.634306,-10.319646,0.812962,2.238587,0.159385,-3.945623
2025_07_02_15_40_29_0854,19.021145,-12.173485,1.239482,1.843519,0.195603,-4.056407
2025_07_02_15_40_29_0881,18.034105,-11.833704,1.809572,1.508104,0.288146,-4.064929
2025_07_02_15_40_29_0907,16.898712,-10.434502,2.053640,1.495321,0.467105,-4.242823
2025_07_02_15_40_29_0929,14.570496,-9.596416,0.760319,1.341927,0.669499,-4.267323
