时间戳,加速度计X,加速度计Y,加速度计Z,陀螺仪X,陀螺仪Y,陀螺仪Z
2025_07_02_14_41_29_0302,2.923431,3.387639,9.608977,-0.400261,0.276694,0.100531
2025_07_02_14_41_29_0324,2.037488,3.056831,8.094919,-0.313977,0.368304,0.018508
2025_07_02_14_41_29_0349,1.582254,3.478566,6.379863,0.102396,-0.141809,-0.029427
2025_07_02_14_41_29_0371,1.423729,4.072584,4.928018,0.026764,-0.422898,-0.030492
2025_07_02_14_41_29_0392,1.582254,4.412963,5.435895,-0.270303,-0.485746,-0.028362
2025_07_02_14_41_29_0414,1.572683,4.043870,6.025127,-0.593068,-0.347399,-0.089080
2025_07_02_14_41_29_0437,0.437288,3.713063,6.111867,-0.701722,-0.243006,0.004660
2025_07_02_14_41_29_0459,0.374477,4.752744,5.277968,-0.533415,-0.442072,0.170837
2025_07_02_14_41_29_0482,1.208375,5.667999,3.672983,-0.359782,-0.873491,0.138880
2025_07_02_14_41_29_0504,1.960320,5.438288,3.787838,-0.553655,-1.205711,-0.082689
2025_07_02_14_41_29_0528,1.692324,3.952943,5.029115,-0.910375,-1.356974,-0.289211
2025_07_02_14_41_29_0559,1.131805,2.347957,4.516453,-0.277760,-1.982132,-0.151929
2025_07_02_14_41_29_0582,1.069592,2.304886,2.551945,0.102396,-2.712749,0.001465
2025_07_02_14_41_29_0612,3.052644,1.792224,-0.327219,0.005459,-3.952414,0.012117
2025_07_02_14_41_29_0643,4.763512,-1.269392,1.977070,-0.088281,-5.302730,0.025965
2025_07_02_14_41_29_0668,5.247460,-3.640680,2.206781,0.381353,-5.763976,0.620232
2025_07_02_14_41_29_0693,7.661818,-5.619544,0.424726,0.911839,-6.172892,1.417958
2025_07_02_14_41_29_0715,11.739188,-8.149356,0.620937,0.660444,-6.425353,2.168814
2025_07_02_14_41_29_0736,14.129618,-9.964910,1.814358,0.370701,-6.050390,2.754560
2025_07_02_14_41_29_0763,15.744175,-11.483754,2.451447,-0.308651,-4.488093,3.602219
2025_07_02_14_41_29_0806,16.429121,-11.938989,2.168495,-2.773068,-1.234472,4.559730
