时间戳,加速度计X,加速度计Y,加速度计Z,陀螺仪X,陀螺仪Y,陀螺仪Z
2025_07_02_15_39_32_0998,-0.942772,3.186043,6.801599,0.484282,-0.244870,0.379223
2025_07_02_15_39_33_0029,-0.751346,3.665206,3.859623,0.785609,-0.625159,0.453789
2025_07_02_15_39_33_0052,-0.286541,4.220939,2.249851,0.820762,-1.438864,0.413310
2025_07_02_15_39_33_0072,0.077767,3.981657,1.900499,0.757913,-1.889324,0.269637
2025_07_02_15_39_33_0095,-0.075374,3.693920,0.673580,0.843132,-2.377068,0.190810
2025_07_02_15_39_33_0117,0.628714,4.082155,-1.036690,1.170025,-3.338706,0.135418
2025_07_02_15_39_33_0159,2.233700,3.138187,-1.999802,1.335136,-5.494339,-0.420501
2025_07_02_15_39_33_0186,1.284946,0.699901,-0.801596,1.150984,-6.096062,-0.170304
2025_07_02_15_39_33_0207,1.553540,-1.030110,-1.994418,1.104114,-6.254782,0.493203
2025_07_02_15_39_33_0229,4.859225,-2.812165,-3.834498,1.113701,-6.918289,1.250450
2025_07_02_15_39_33_0252,11.212169,-5.423333,-1.467997,0.856980,-7.657294,1.840456
2025_07_02_15_39_33_0275,15.686747,-5.586044,4.789235,-0.405055,-6.510305,2.542312
2025_07_02_15_39_33_0296,12.701701,-7.339385,5.603991,-0.458317,-4.933094,2.905423
2025_07_02_15_39_33_0318,8.994022,-12.020345,-0.236291,-0.357119,-4.132172,4.156806
2025_07_02_15_39_33_0342,13.022937,-14.037494,0.932603,-1.053649,-3.577319,5.886344
2025_07_02_15_39_33_0369,18.868004,-12.719647,1.914856,-1.603176,-1.885063,5.932149
2025_07_02_15_39_33_0396,16.769499,-15.623337,0.218943,-2.415815,-0.596397,5.122839
2025_07_02_15_39_33_0420,15.284155,-21.171097,-1.094118,-2.656425,-0.866833,5.727758
2025_07_02_15_39_33_0441,17.876181,-22.508085,0.932603,-2.717143,-1.177881,6.542395
2025_07_02_15_39_33_0464,20.453848,-21.444477,2.992823,-2.919537,-0.728486,6.831073
2025_07_02_15_39_33_0489,20.060827,-17.908484,4.180860,-3.356150,0.333418,6.197392
2025_07_02_15_39_33_0519,16.400406,-14.305490,3.653840,-3.407281,1.030879,5.249468
2025_07_02_15_39_33_0541,15.169299,-12.671790,2.709872,-3.060148,0.940468,4.643484
2025_07_02_15_39_33_0564,14.474782,-11.867204,1.531407,-2.531793,0.470700,4.056674
2025_07_02_15_39_33_0586,13.631312,-11.330613,0.932603,-1.991853,-0.235283,3.491168
2025_07_02_15_39_33_0608,12.653844,-10.592427,1.406980,-1.440195,-0.925421,3.059882
2025_07_02_15_39_33_0631,12.064611,-9.902697,1.569692,-0.827819,-1.293992,2.911814
2025_07_02_15_39_33_0653,12.960724,-9.433105,0.913460,-0.446599,-1.280144,2.908619
2025_07_02_15_39_33_0677,13.660027,-8.493922,-0.092722,-0.319836,-1.064967,2.850031
2025_07_02_15_39_33_0699,13.511671,-5.657829,-0.744168,-0.253792,-0.893464,2.677596
2025_07_02_15_39_33_0732,13.750954,-3.799204,-1.917847,-0.543535,-0.724225,2.166285
2025_07_02_15_39_33_0754,13.895121,-3.118446,-0.341575,-0.874689,-0.863638,1.709433
2025_07_02_15_39_33_0785,15.068801,-1.987837,3.548556,-0.290010,-1.214099,0.955381
2025_07_02_15_39_33_0807,16.046268,-1.384248,4.588237,0.427824,-1.222621,0.198266
2025_07_02_15_39_33_0830,17.181664,-1.197608,4.784449,0.992265,-0.954183,-0.784810
2025_07_02_15_39_33_0859,16.611572,-3.578466,3.510271,1.291462,-0.110784,-2.342847
2025_07_02_15_39_33_0887,15.269797,-6.841080,1.071386,1.379876,0.625159,-3.233248
2025_07_02_15_39_33_0910,15.140585,-9.217752,-0.466600,1.353245,0.929815,-3.664535
2025_07_02_15_39_33_0932,15.658033,-11.972488,-1.108475,1.226483,0.964968,-4.030842
2025_07_02_15_39_33_0954,15.748960,-14.377275,-0.428315,1.201982,0.790270,-4.375977
2025_07_02_15_39_33_0982,15.868602,-17.108683,0.644866,1.419290,0.532483,-4.719914
2025_07_02_15_39_34_0010,15.298512,-17.922840,0.664008,1.821815,0.255656,-4.887156
2025_07_02_15_39_34_0033,14.733207,-16.892729,0.472582,2.108362,-0.011718,-4.987288
2025_07_02_15_39_34_0056,14.067405,-16.375282,0.141775,2.093449,-0.124632,-5.106594
2025_07_02_15_39_34_0086,13.200006,-15.604195,0.036491,2.062557,-0.321567,-5.192745
2025_07_02_15_39_34_0111,12.524632,-15.561124,-0.212363,1.914490,-0.432351,-5.127899
2025_07_02_15_39_34_0133,11.614162,-14.708082,-0.198006,1.566292,-0.223699,-4.938287
2025_07_02_15_39_34_0156,11.048859,-14.185849,-0.567099,1.253114,0.003196,-4.675175
2025_07_02_15_39_34_0190,9.467801,-12.667005,-0.940978,0.963503,-0.056457,-4.320585
2025_07_02_15_39_34_0221,7.034300,-11.665608,-0.346361,1.047657,-0.301328,-4.050016
2025_07_02_15_39_34_0244,4.849653,-10.846665,-1.141975,1.001852,-0.198133,-3.875451
2025_07_02_15_39_34_0266,1.409373,-11.919846,-3.058027,0.703586,-0.140611,-3.558012
