时间戳,加速度计X,加速度计Y,加速度计Z,陀螺仪X,陀螺仪Y,陀螺仪Z
2025_07_06_11_18_40_0889,-0.305683,0.268594,9.498908,0.030625,0.174831,-0.038215
2025_07_06_11_18_40_0918,-0.372682,0.211167,10.064212,0.056191,0.252460,-0.011718
2025_07_06_11_18_40_0945,-0.458824,0.330808,9.369696,0.031691,0.170570,-0.015845
2025_07_06_11_18_40_0975,-0.530608,0.340379,9.642477,-0.011984,-0.075498,0.007457
2025_07_06_11_18_41_0000,-0.420539,0.254237,9.709476,-0.025832,-0.177761,0.012783
2025_07_06_11_18_41_0030,-0.214756,0.235095,10.025927,-0.034354,-0.127695,0.005326
2025_07_06_11_18_41_0051,-0.238684,0.211167,9.839287,-0.009853,-0.038215,-0.003196
2025_07_06_11_18_41_0074,-0.320040,0.239880,9.752547,-0.006658,-0.011584,0.001065
2025_07_06_11_18_41_0098,-0.291326,0.282951,9.863214,0.001864,-0.005193,0.000000
2025_07_06_11_18_41_0120,-0.329611,0.235095,9.752547,-0.000266,-0.024367,0.004261
2025_07_06_11_18_41_0144,-0.320040,0.225524,9.810573,-0.022636,-0.062716,0.012783
2025_07_06_11_18_41_0169,-0.205185,0.263809,9.934999,-0.002397,-0.038215,0.011718
2025_07_06_11_18_41_0196,-0.253041,0.278166,9.695119,-0.005592,-0.032889,0.005326
2025_07_06_11_18_41_0221,-0.305683,0.292523,9.771689,-0.011984,-0.014780,0.013848
2025_07_06_11_18_41_0242,-0.181256,0.273380,9.911072,0.003995,0.022503,0.009587
2025_07_06_11_18_41_0269,-0.300897,0.268594,9.896714,0.023169,0.099200,-0.009587
2025_07_06_11_18_41_0299,-0.420539,0.249452,9.723833,0.024234,0.106656,-0.004261
2025_07_06_11_18_41_0330,-0.449252,0.321236,9.699904,0.008256,0.047003,0.009587
2025_07_06_11_18_41_0352,-0.439681,0.393021,9.762118,0.008256,0.009720,0.010652
2025_07_06_11_18_41_0375,-0.439681,0.474377,9.733404,-0.002397,-0.030759,0.002130
2025_07_06_11_18_41_0402,-0.363111,0.388235,9.805787,-0.010919,-0.070172,-0.001065
2025_07_06_11_18_41_0430,-0.296112,0.201595,9.815358,-0.003462,-0.056324,0.005326
2025_07_06_11_18_41_0453,-0.248255,0.158524,9.815358,-0.015180,-0.058455,0.013848
2025_07_06_11_18_41_0475,-0.190828,0.139382,9.872787,-0.015180,-0.071237,0.013848
2025_07_06_11_18_41_0498,-0.181256,0.105882,9.796216,-0.014114,-0.062716,0.010652
2025_07_06_11_18_41_0520,-0.157328,0.105882,9.834501,-0.013049,-0.045672,0.009587
2025_07_06_11_18_41_0542,-0.152542,0.158524,9.801002,-0.007723,-0.023302,0.009587
2025_07_06_11_18_41_0565,-0.171685,0.249452,9.771689,-0.002397,0.006525,0.012783
2025_07_06_11_18_41_0586,-0.186042,0.287737,9.887143,0.000799,0.007590,0.007457
2025_07_06_11_18_41_0608,-0.248255,0.316451,9.824930,-0.000266,-0.000932,0.009587
2025_07_06_11_18_41_0629,-0.248255,0.273380,9.920643,-0.008788,0.000133,0.013848
2025_07_06_11_18_41_0654,-0.276969,0.273380,9.887143,0.007190,0.049134,0.013848
2025_07_06_11_18_41_0676,-0.334397,0.340379,9.925428,0.027430,0.102396,0.013848
2025_07_06_11_18_41_0697,-0.065803,0.383450,10.298709,0.044473,0.189745,-0.013848
2025_07_06_11_18_41_0721,-0.070588,0.407378,10.212567,0.099866,0.483616,-0.060585
2025_07_06_11_18_41_0743,-0.578465,0.297308,9.153743,0.063648,0.441006,-0.060585
2025_07_06_11_18_41_0765,-1.134198,0.378664,8.866604,-0.031158,0.000133,0.021305
2025_07_06_11_18_41_0786,-0.880559,0.503091,9.934999,-0.050332,-0.223566,0.093741
2025_07_06_11_18_41_0809,-0.434896,0.421735,9.158528,-0.054593,-0.318372,0.064979
2025_07_06_11_18_41_0832,-0.084945,0.182453,9.877572,-0.102529,-0.492937,-0.027563
2025_07_06_11_18_41_0857,-0.382253,-0.110070,10.217353,-0.021571,-0.288545,-0.009587
2025_07_06_11_18_41_0887,-0.387039,0.072383,9.839287,-0.026897,-0.120238,0.059653
2025_07_06_11_18_41_0911,-0.248255,0.426521,9.326625,-0.046071,-0.167108,0.113980
2025_07_06_11_18_41_0935,0.388834,0.637687,9.355338,-0.117442,-0.471632,0.015978
2025_07_06_11_18_41_0956,0.044267,0.211167,10.667802,-0.105724,-0.378025,-0.059520
2025_07_06_11_18_41_0991,0.005982,0.077169,9.939785,0.077496,0.302526,-0.004261
2025_07_06_11_18_42_0020,-0.065803,0.086740,9.096315,0.007190,0.069373,0.006391
2025_07_06_11_18_42_0044,0.039482,0.158524,9.848858,-0.062050,-0.239544,0.001065
2025_07_06_11_18_42_0069,0.125623,0.144168,10.313066,-0.019441,-0.024367,-0.026498
2025_07_06_11_18_42_0099,-0.089731,0.120239,9.680762,0.033821,0.163114,-0.028628
2025_07_06_11_18_42_0122,-0.190828,0.235095,9.561121,-0.000266,0.027829,-0.013848
2025_07_06_11_18_42_0146,-0.243470,0.349950,9.868001,-0.015180,-0.076564,-0.012783
2025_07_06_11_18_42_0167,-0.205185,0.412164,9.958928,-0.005592,-0.013715,-0.022237
2025_07_06_11_18_42_0190,-0.132802,0.316451,9.815358,0.005060,0.029960,-0.025432
2025_07_06_11_18_42_0212,-0.190828,0.182453,9.714262,-0.011984,-0.046737,-0.017976
2025_07_06_11_18_42_0245,-0.075374,0.043071,9.911072,-0.015180,-0.061650,0.000000
2025_07_06_11_18_42_0265,0.010768,0.129811,9.839287,-0.010919,-0.011584,0.002130
2025_07_06_11_18_42_0287,0.034696,0.215952,9.742975,-0.008788,-0.019041,-0.007457
2025_07_06_11_18_42_0311,0.087338,0.220738,9.776475,-0.013049,-0.053128,-0.016911
2025_07_06_11_18_42_0333,0.192622,0.259023,9.766904,-0.023701,-0.068042,-0.013848
2025_07_06_11_18_42_0356,0.240479,0.153739,9.815358,-0.013049,-0.044607,-0.005326
2025_07_06_11_18_42_0379,0.230907,0.101097,9.872787,0.011451,0.028894,-0.003196
2025_07_06_11_18_42_0401,0.173480,0.115454,9.853643,0.017843,0.080026,-0.023302
2025_07_06_11_18_42_0423,0.005982,0.168096,9.801002,0.009321,0.054460,-0.054194
2025_07_06_11_18_42_0444,-0.084945,0.230309,9.844072,-0.001332,0.038482,-0.081890
2025_07_06_11_18_42_0468,-0.276969,0.321236,9.844072,0.000799,0.042742,-0.087216
2025_07_06_11_18_42_0489,-0.425324,0.282951,9.781859,0.002929,0.039547,-0.061650
2025_07_06_11_18_42_0511,-0.449252,0.244666,9.685548,-0.004527,0.003329,-0.037150
2025_07_06_11_18_42_0533,-0.444467,0.091525,9.786645,-0.005592,-0.055259,-0.010652
2025_07_06_11_18_42_0554,-0.343968,-0.057428,9.824930,-0.008788,-0.075498,0.026631
2025_07_06_11_18_42_0584,-0.128016,-0.033500,9.939785,-0.002397,-0.029693,0.094806
2025_07_06_11_18_42_0611,-0.008375,0.182453,9.963714,0.030625,0.051264,0.143806
2025_07_06_11_18_42_0634,0.053839,0.412164,9.733404,0.019973,0.104526,0.148067
2025_07_06_11_18_42_0657,0.154337,0.618545,9.709476,-0.000266,0.082156,0.132089
2025_07_06_11_18_42_0679,0.144766,0.531805,9.801002,-0.004527,0.036351,0.125697
2025_07_06_11_18_42_0702,0.116052,0.201595,9.810573,0.000799,-0.006258,0.099067
2025_07_06_11_18_42_0722,-0.065803,-0.133998,9.786645,0.002929,-0.038215,0.029827
2025_07_06_11_18_42_0745,-0.003589,-0.320638,9.766904,-0.001332,-0.064846,-0.028628
2025_07_06_11_18_42_0767,0.149551,-0.172283,9.680762,-0.013049,-0.048868,-0.056324
2025_07_06_11_18_42_0789,0.049053,0.086740,9.714262,0.008256,-0.063781,-0.056324
2025_07_06_11_18_42_0810,-0.008375,0.335593,9.887143,0.018908,-0.041411,-0.063781
2025_07_06_11_18_42_0835,-0.022732,0.436092,9.901500,0.003995,0.015046,-0.084020
2025_07_06_11_18_42_0855,-0.123230,0.407378,9.872787,-0.004527,0.012916,-0.080825
2025_07_06_11_18_42_0882,-0.147757,0.259023,9.820144,-0.013049,-0.001997,-0.038215
2025_07_06_11_18_42_0903,-0.056231,0.306879,9.848858,-0.023701,0.037416,-0.017976
2025_07_06_11_18_42_0933,-0.315254,0.364307,9.820144,-0.007723,0.093874,0.025566
2025_07_06_11_18_42_0955,-0.415753,0.340379,9.781859,0.012516,0.062982,0.051131
2025_07_06_11_18_42_0980,-0.300897,0.072383,9.762118,-0.007723,-0.069107,0.036218
