时间戳,加速度计X,加速度计Y,加速度计Z,陀螺仪X,陀螺仪Y,陀螺仪Z
2025_07_02_15_15_04_0534,9.870394,-0.047856,2.273780,0.237946,-0.035419,-0.108121
2025_07_02_15_15_04_0562,9.765109,0.211167,0.717249,0.226229,0.104127,-0.050599
2025_07_02_15_15_04_0588,9.664611,0.187238,0.510868,0.156989,0.075365,0.012250
2025_07_02_15_15_04_0610,9.966106,0.326022,0.549153,0.168706,-0.003462,0.051664
2025_07_02_15_15_04_0631,10.071989,0.388235,0.515653,0.144206,0.038082,0.003728
2025_07_02_15_15_04_0653,9.765109,-0.081356,0.472582,0.113314,0.087083,-0.047403
2025_07_02_15_15_04_0675,9.583255,-0.291924,0.281157,0.064313,0.054061,0.030359
2025_07_02_15_15_04_0696,9.961321,-0.100499,0.242871,0.014247,-0.032223,0.080425
2025_07_02_15_15_04_0719,10.258629,0.028714,0.592224,-0.068841,-0.033289,0.035685
2025_07_02_15_15_04_0743,10.134202,0.047856,0.784248,-0.045406,-0.022636,-0.017576
2025_07_02_15_15_04_0766,10.201201,0.038285,0.722034,-0.041145,-0.032223,-0.031424
2025_07_02_15_15_04_0789,10.158131,0.129811,0.803390,-0.047536,-0.069506,-0.039946
2025_07_02_15_15_04_0811,10.115060,0.326022,0.836890,-0.020905,-0.069506,-0.060186
2025_07_02_15_15_04_0842,9.999606,0.369093,0.779462,0.030226,-0.064180,-0.110252
2025_07_02_15_15_04_0867,9.544970,0.129811,0.592224,-0.000666,-0.004527,-0.095338
2025_07_02_15_15_04_0902,9.779466,0.330808,0.491725,0.016378,-0.027962,-0.035685
2025_07_02_15_15_04_0930,9.707682,0.259023,0.415155,-0.008122,0.005060,-0.064447
2025_07_02_15_15_04_0954,9.736395,0.287737,0.549153,0.013182,-0.050332,-0.020772
2025_07_02_15_15_04_0975,9.765109,0.172881,0.659223,-0.029427,0.000799,-0.004794
2025_07_02_15_15_04_0999,10.062417,0.354736,0.678365,0.012117,-0.051397,-0.001598
2025_07_02_15_15_05_0020,9.937392,0.282951,0.587438,-0.019840,-0.008788,-0.032490
2025_07_02_15_15_05_0043,9.846465,0.311665,0.793819,0.007856,-0.036484,-0.038881
2025_07_02_15_15_05_0065,9.702896,0.230309,0.698106,0.006791,0.014647,0.003728
