时间戳,加速度计X,加速度计Y,加速度计Z,陀螺仪X,陀螺仪Y,陀螺仪Z
2025_07_06_11_16_01_0125,-0.118445,1.063610,9.766904,0.218106,0.017177,-0.124499
2025_07_06_11_16_01_0145,-0.477966,1.140778,8.986245,0.075365,-0.030759,-0.139412
2025_07_06_11_16_01_0170,-0.559322,1.207777,9.029316,-0.120638,-0.120238,-0.013848
2025_07_06_11_16_01_0193,-0.224327,1.193420,9.690333,-0.150464,-0.130891,0.096936
2025_07_06_11_16_01_0225,-0.003589,1.198206,9.925428,-0.183353,-0.082955,0.119306
2025_07_06_11_16_01_0246,0.139980,1.155135,10.021141,-0.168440,-0.057389,0.071371
2025_07_06_11_16_01_0272,0.116052,1.130609,9.901500,-0.098268,0.000133,-0.021172
2025_07_06_11_16_01_0306,0.005982,1.145564,9.901500,-0.008788,0.074699,-0.065911
2025_07_06_11_16_01_0337,-0.358325,1.140778,9.699904,0.014647,0.036351,-0.071237
2025_07_06_11_16_01_0359,-0.367896,1.236491,9.728619,0.001864,0.036351,-0.036085
2025_07_06_11_16_01_0381,-0.396610,1.179063,9.608977,-0.019441,0.044873,-0.001065
2025_07_06_11_16_01_0406,-0.229113,1.140778,9.829716,-0.056724,0.009720,0.015978
2025_07_06_11_16_01_0427,-0.257827,1.092324,9.887143,-0.053528,0.002264,0.011718
2025_07_06_11_16_01_0459,-0.195613,1.006182,9.791430,-0.013049,-0.037150,0.012783
2025_07_06_11_16_01_0482,-0.104088,0.982254,9.723833,-0.004527,-0.032889,0.006391
2025_07_06_11_16_01_0505,-0.099302,0.929612,9.690333,-0.010919,-0.022237,-0.019041
2025_07_06_11_16_01_0527,-0.108873,0.953540,9.771689,-0.016245,0.002264,-0.033954
2025_07_06_11_16_01_0558,-0.205185,0.943969,9.815358,0.002929,0.009720,-0.046737
2025_07_06_11_16_01_0585,-0.243470,0.987039,9.844072,0.009321,0.007590,-0.038215
2025_07_06_11_16_01_0615,-0.300897,1.054038,9.733404,0.012516,-0.006258,-0.019041
2025_07_06_11_16_01_0638,-0.272184,1.092324,9.786645,0.007190,-0.007323,-0.001065
2025_07_06_11_16_01_0660,-0.272184,1.087538,9.805787,0.009321,-0.004128,0.020239
2025_07_06_11_16_01_0685,-0.205185,1.092324,10.016356,0.030625,-0.000932,0.038348
2025_07_06_11_16_01_0715,-0.022732,1.092324,10.634302,0.214911,0.073634,0.001065
2025_07_06_11_16_01_0741,-0.171685,1.058824,10.073783,0.474694,0.056591,-0.065911
2025_07_06_11_16_01_0773,-0.190828,1.298705,8.924032,0.312912,0.027829,-0.050998
2025_07_06_11_16_01_0805,-0.243470,1.341775,9.010174,0.005060,0.083221,-0.026498
2025_07_06_11_16_01_0829,-0.324826,1.365704,9.551550,-0.113181,0.067243,-0.024367
2025_07_06_11_16_01_0863,-0.415753,1.375275,10.059426,-0.104659,-0.009454,-0.039280
2025_07_06_11_16_01_0893,-0.410967,1.317847,9.652048,-0.033289,-0.065911,-0.015845
2025_07_06_11_16_01_0916,-0.324826,1.408774,9.541979,-0.089746,-0.065911,0.008522
2025_07_06_11_16_01_0939,-0.286541,1.356132,9.551550,-0.139812,-0.023302,0.026631
2025_07_06_11_16_01_0962,-0.186042,1.332204,9.858429,-0.163247,-0.023302,0.046870
2025_07_06_11_16_01_0995,-0.171685,1.145564,10.212567,-0.034354,-0.012650,0.030892
2025_07_06_11_16_02_0017,-0.229113,1.145564,9.887143,0.038082,-0.057389,0.006391
2025_07_06_11_16_02_0047,-0.200399,1.135394,9.551550,0.022104,-0.036085,0.020239
2025_07_06_11_16_02_0073,-0.152542,1.101895,9.647263,-0.027962,0.019307,0.018109
2025_07_06_11_16_02_0093,-0.118445,1.058824,9.958928,-0.015180,0.039547,-0.002130
2025_07_06_11_16_02_0114,-0.166899,1.082752,10.188639,0.049800,0.027829,-0.041411
2025_07_06_11_16_02_0138,-0.286541,1.145564,9.949356,0.135018,0.002264,-0.059520
2025_07_06_11_16_02_0162,-0.334397,1.222134,9.494123,0.140344,0.001198,-0.049933
2025_07_06_11_16_02_0184,-0.315254,1.399203,9.307482,0.050865,0.033155,-0.023302
2025_07_06_11_16_02_0205,-0.300897,1.370489,9.508479,-0.034354,0.058721,0.001065
2025_07_06_11_16_02_0227,-0.353540,1.269991,9.805787,-0.045006,0.020373,0.009587
2025_07_06_11_16_02_0253,-0.353540,1.250848,9.829716,-0.023701,-0.037150,0.018109
2025_07_06_11_16_02_0285,-0.257827,1.293919,9.671191,-0.007723,-0.017976,0.038348
2025_07_06_11_16_02_0318,-0.195613,1.231705,9.671191,-0.030093,0.004394,0.036218
2025_07_06_11_16_02_0340,-0.152542,1.269991,9.752547,-0.034354,0.008655,0.024500
2025_07_06_11_16_02_0361,-0.186042,1.226920,9.877572,-0.016245,0.021438,0.013848
2025_07_06_11_16_02_0383,-0.276969,1.193420,9.791430,0.023169,0.012916,-0.010652
2025_07_06_11_16_02_0406,-0.267398,1.217349,9.652048,0.010386,0.003329,-0.015845
2025_07_06_11_16_02_0427,-0.286541,1.226920,9.594621,-0.019441,-0.003063,0.004261
2025_07_06_11_16_02_0448,-0.248255,1.150349,9.685548,-0.037549,-0.000932,0.012783
2025_07_06_11_16_02_0475,-0.229113,1.130609,9.844072,-0.017310,-0.010519,0.003196
2025_07_06_11_16_02_0505,-0.162114,1.164706,9.810573,0.021038,-0.010519,-0.015845
2025_07_06_11_16_02_0531,-0.205185,1.169492,9.666406,0.023169,0.006525,-0.021172
2025_07_06_11_16_02_0561,-0.248255,1.241277,9.656834,-0.001332,0.026764,-0.022237
2025_07_06_11_16_02_0586,-0.296112,1.308276,9.719048,-0.011984,0.019307,-0.016911
2025_07_06_11_16_02_0619,-0.339183,1.346561,9.680762,-0.079094,-0.033954,-0.006391
2025_07_06_11_16_02_0642,-0.348754,1.222134,9.839287,-0.081224,-0.030759,-0.002130
2025_07_06_11_16_02_0673,-0.329611,1.164706,9.695119,-0.047137,0.010785,-0.009587
2025_07_06_11_16_02_0696,-0.291326,1.159921,9.757333,-0.051397,0.025699,-0.001065
2025_07_06_11_16_02_0719,-0.243470,1.135394,9.853643,-0.043941,0.006525,-0.001065
2025_07_06_11_16_02_0750,-0.353540,1.116252,9.647263,-0.039680,-0.022237,-0.020106
2025_07_06_11_16_02_0772,-0.305683,1.164706,9.623335,-0.056724,-0.009454,0.005326
2025_07_06_11_16_02_0794,-0.296112,1.082752,9.661619,-0.076963,0.007590,0.030892
2025_07_06_11_16_02_0817,-0.224327,0.972682,9.781859,-0.067376,-0.004128,0.037283
2025_07_06_11_16_02_0839,-0.138186,0.953540,9.906285,-0.046071,-0.021172,0.022370
2025_07_06_11_16_02_0862,-0.142971,0.991825,9.791430,-0.018375,-0.011584,-0.002130
2025_07_06_11_16_02_0885,-0.152542,1.068395,9.637691,-0.018375,0.029960,-0.006391
2025_07_06_11_16_02_0907,-0.157328,1.087538,9.551550,-0.056724,0.067243,-0.003196
2025_07_06_11_16_02_0929,-0.157328,1.101895,9.585050,-0.118507,0.106656,-0.001065
2025_07_06_11_16_02_0952,-0.286541,1.058824,10.035499,-0.161116,0.136483,0.002130
2025_07_06_11_16_02_0977,-0.339183,0.958325,9.963714,-0.140877,0.072569,-0.023302
2025_07_06_11_16_03_0010,-0.425324,1.030110,9.738190,-0.057789,-0.090412,-0.029693
2025_07_06_11_16_03_0033,-0.420539,1.001396,9.479765,-0.104659,-0.053128,0.013848
2025_07_06_11_16_03_0063,-0.367896,0.881755,9.829716,-0.190810,-0.025432,0.036218
2025_07_06_11_16_03_0083,-0.320040,0.800399,9.982856,-0.183353,-0.017976,0.001065
2025_07_06_11_16_03_0106,-0.353540,0.690329,9.786645,-0.108920,-0.112782,-0.012783
2025_07_06_11_16_03_0129,-0.458824,0.738186,9.637691,-0.108920,-0.315176,0.000000
2025_07_06_11_16_03_0151,-0.583251,0.838684,9.671191,-0.191875,-0.442871,0.047935
2025_07_06_11_16_03_0174,-0.406182,0.723829,9.747761,-0.198266,-0.384416,0.176829
2025_07_06_11_16_03_0196,0.034696,0.541376,9.901500,-0.143008,-0.294936,0.297200
2025_07_06_11_16_03_0220,0.413360,0.488734,10.059426,-0.101463,-0.153260,0.296135
2025_07_06_11_16_03_0243,0.786640,0.450449,10.040284,-0.085485,-0.011584,0.198133
2025_07_06_11_16_03_0266,0.863211,0.623330,10.073783,-0.019441,0.022503,0.067110
2025_07_06_11_16_03_0297,0.513859,0.656830,10.145568,0.147801,0.084287,-0.064846
2025_07_06_11_16_03_0319,0.178265,0.637687,9.853643,0.251129,0.191875,-0.099999
2025_07_06_11_16_03_0341,-0.190828,0.714258,9.460623,0.290542,0.199199,-0.117042
2025_07_06_11_16_03_0364,-0.401396,0.541376,9.911072,0.252194,0.230090,-0.076564
2025_07_06_11_16_03_0387,-0.477966,0.579661,9.541979,0.113714,0.433550,-0.008522
2025_07_06_11_16_03_0424,-0.597607,0.862613,9.484550,0.075365,0.107722,-0.070172
2025_07_06_11_16_03_0452,-1.100698,1.212563,9.585050,-0.053528,-0.124499,-0.061650
2025_07_06_11_16_03_0475,-1.091127,1.116252,9.675977,-0.176962,-0.228892,0.111849
2025_07_06_11_16_03_0500,-0.497109,0.905683,10.040284,-0.124899,-0.097868,0.410115
2025_07_06_11_16_03_0532,0.187837,0.876970,10.777871,0.205324,0.688141,0.563508
2025_07_06_11_16_03_0555,-0.272184,0.766900,11.280962,0.476825,0.769098,0.365375
2025_07_06_11_16_03_0585,-0.511466,0.987039,10.457233,0.775090,-0.282154,0.154459
2025_07_06_11_16_03_0607,-0.176471,1.365704,10.150353,0.734611,-0.761375,0.215177
2025_07_06_11_16_03_0631,0.154337,1.581058,9.321838,0.458716,-0.672961,0.270569
2025_07_06_11_16_03_0655,0.283549,1.370489,8.828320,0.071104,-0.199065,0.191742
2025_07_06_11_16_03_0686,0.278764,0.953540,9.062816,-0.187614,0.559247,0.036218
2025_07_06_11_16_03_0708,-0.132802,0.824327,9.153743,-0.288811,0.608248,0.034087
2025_07_06_11_16_03_0731,-0.080160,0.987039,9.738190,-0.408117,0.089613,0.109719
2025_07_06_11_16_03_0751,0.302692,1.092324,10.313066,-0.419835,-0.183087,0.164046
2025_07_06_11_16_03_0776,0.326620,0.953540,10.059426,-0.286681,-0.250197,0.047935
2025_07_06_11_16_03_0796,0.202194,0.776471,9.709476,-0.113181,-0.089346,-0.126630
2025_07_06_11_16_03_0821,-0.080160,1.010968,9.585050,0.074300,0.315309,-0.238479
2025_07_06_11_16_03_0844,-0.305683,1.231705,9.494123,0.127562,0.644466,-0.269371
2025_07_06_11_16_03_0866,-0.291326,1.408774,9.451052,0.081757,0.501725,-0.249131
2025_07_06_11_16_03_0888,-0.578465,1.341775,9.556335,-0.007723,0.076830,-0.157521
2025_07_06_11_16_03_0911,-0.544965,1.044467,9.738190,-0.145138,-0.335415,-0.050998
2025_07_06_11_16_03_0932,-0.401396,1.313061,9.824930,-0.215310,-0.407851,-0.070172
2025_07_06_11_16_03_0952,-0.516252,1.341775,9.958928,-0.139812,-0.211848,-0.167108
2025_07_06_11_16_03_0974,-0.530608,1.308276,9.934999,-0.046071,0.134353,-0.156456
2025_07_06_11_16_03_0999,-0.674776,1.150349,9.858429,0.065778,0.156722,-0.103194
2025_07_06_11_16_04_0022,-0.684347,1.034896,9.973285,0.022104,0.059786,-0.046737
2025_07_06_11_16_04_0052,-0.626321,1.260419,9.944571,0.002929,-0.061650,-0.111716
2025_07_06_11_16_04_0077,-0.722632,1.226920,9.723833,0.108387,-0.118108,-0.101064
2025_07_06_11_16_04_0100,-0.717847,1.241277,9.393623,0.139279,-0.108521,-0.003196
2025_07_06_11_16_04_0122,-0.645464,1.313061,9.120243,0.063648,-0.082955,0.112915
2025_07_06_11_16_04_0154,-0.640678,1.255634,9.269197,-0.062050,0.070439,0.167242
2025_07_06_11_16_04_0175,-0.626321,1.034896,9.250054,-0.117442,0.082156,0.103328
2025_07_06_11_16_04_0198,-0.449252,0.905683,9.148957,-0.178027,0.024634,0.021305
2025_07_06_11_16_04_0220,-0.339183,0.857827,9.355338,-0.248332,0.012916,-0.017976
2025_07_06_11_16_04_0246,-0.243470,0.881755,9.848858,-0.358051,0.066178,0.038348
2025_07_06_11_16_04_0276,-0.334397,0.733400,10.332807,-0.443270,0.084287,0.027696
2025_07_06_11_16_04_0300,-0.511466,0.623330,10.414163,-0.372965,0.045938,0.013848
2025_07_06_11_16_04_0321,-0.420539,0.637687,10.164711,-0.214245,-0.134086,0.023435
2025_07_06_11_16_04_0343,-0.267398,0.565304,9.997213,-0.007723,-0.247001,0.046870
2025_07_06_11_16_04_0365,-0.253041,0.550947,9.786645,0.106257,-0.080825,0.056457
2025_07_06_11_16_04_0386,-0.267398,0.680758,9.642477,0.113714,0.087482,0.009587
2025_07_06_11_16_04_0410,-0.291326,0.680758,9.637691,0.057256,0.138613,-0.037150
2025_07_06_11_16_04_0431,-0.320040,0.637687,9.671191,-0.010919,0.016112,-0.019041
2025_07_06_11_16_04_0453,-0.248255,0.671187,9.714262,-0.080159,-0.157521,0.000000
2025_07_06_11_16_04_0475,-0.065803,0.800399,10.116854,-0.161116,-0.159652,-0.006391
2025_07_06_11_16_04_0498,-0.152542,0.776471,10.284351,-0.137681,0.084287,-0.053128
2025_07_06_11_16_04_0523,-0.233898,0.628116,10.337592,0.002929,0.307852,-0.107455
2025_07_06_11_16_04_0556,-0.535394,0.555733,10.088140,0.234085,0.166310,-0.095738
2025_07_06_11_16_04_0578,-0.664607,0.517448,10.035499,0.276694,-0.122369,-0.036085
2025_07_06_11_16_04_0602,-0.497109,0.598804,9.930214,0.222367,-0.112782,-0.022237
2025_07_06_11_16_04_0636,-0.559322,0.699901,9.776475,0.121170,0.139679,-0.112782
2025_07_06_11_16_04_0667,-0.847059,0.666401,10.116854,0.168041,0.412245,-0.060585
2025_07_06_11_16_04_0690,-0.823131,0.719043,10.164711,0.262846,0.559247,0.019174
2025_07_06_11_16_04_0711,-0.635893,0.819542,10.035499,0.373630,0.635944,0.022370
2025_07_06_11_16_04_0732,-0.621536,0.752543,9.671191,0.457651,0.530486,-0.011718
2025_07_06_11_16_04_0755,-0.875773,0.809970,9.384052,0.444868,0.188679,-0.052063
2025_07_06_11_16_04_0779,-0.985843,1.034896,9.350553,0.273499,-0.044607,-0.148999
2025_07_06_11_16_04_0800,-1.153340,1.317847,9.196814,0.100931,0.061917,-0.154326
2025_07_06_11_16_04_0822,-1.283151,1.317847,9.340981,-0.043941,0.113048,-0.072303
2025_07_06_11_16_04_0845,-1.206581,1.293919,9.541979,-0.098268,-0.039280,0.022370
2025_07_06_11_16_04_0867,-0.894916,1.269991,9.508479,-0.082289,-0.167108,0.011718
