时间戳,加速度计X,加速度计Y,加速度计Z,陀螺仪X,陀螺仪Y,陀螺仪Z
2025_07_02_15_15_44_0215,9.951750,0.349950,0.712463,0.309184,-0.039680,-0.026098
2025_07_02_15_15_44_0244,9.903893,0.230309,0.214158,0.158054,-0.022636,-0.025033
2025_07_02_15_15_44_0268,9.626326,0.019143,0.324227,0.070705,-0.042876,0.011185
2025_07_02_15_15_44_0290,9.755538,0.144168,0.372084,0.063248,-0.048202,0.029294
2025_07_02_15_15_44_0316,9.817751,0.153739,0.367298,-0.008122,0.009321,0.034620
2025_07_02_15_15_44_0345,9.899107,0.239880,0.486939,-0.066710,-0.022636,0.067642
2025_07_02_15_15_44_0369,10.115060,0.378664,0.702892,-0.086950,-0.024767,0.044207
2025_07_02_15_15_44_0399,9.927821,0.249452,1.076172,-0.012383,0.010386,-0.007989
2025_07_02_15_15_44_0424,9.942178,0.326022,0.894317,0.023835,0.018908,0.000533
2025_07_02_15_15_44_0444,9.966106,0.393021,0.683749,0.027030,0.012516,0.000533
2025_07_02_15_15_44_0466,10.023534,0.168096,0.717249,0.021704,-0.008788,-0.030359
2025_07_02_15_15_44_0490,9.659825,0.172881,0.745962,0.005726,0.016777,-0.009054
2025_07_02_15_15_44_0512,9.750752,0.182453,0.659223,0.030226,-0.020506,0.011185
2025_07_02_15_15_44_0533,9.822537,0.321236,0.472582,-0.030492,0.038082,0.041011
2025_07_02_15_15_44_0557,10.105488,0.536590,0.391227,0.036617,-0.067376,0.013315
2025_07_02_15_15_44_0579,9.674182,0.086740,0.597009,-0.094406,0.050865,-0.005859
2025_07_02_15_15_44_0600,9.841680,0.182453,0.654437,-0.013449,-0.032223,0.063381
2025_07_02_15_15_44_0622,10.335199,0.479163,0.693320,0.012117,-0.069506,0.020772
2025_07_02_15_15_44_0645,9.750752,0.206381,0.774676,-0.060319,0.080691,-0.044207
2025_07_02_15_15_44_0668,9.712467,0.139382,0.755534,0.034487,-0.045006,0.005859
2025_07_02_15_15_44_0690,9.846465,0.077169,0.750748,-0.025166,0.002929,0.031424
2025_07_02_15_15_44_0712,10.100702,0.436092,0.702892,0.013182,-0.042876,0.043142
2025_07_02_15_15_44_0735,10.062417,0.244666,0.784248,0.001465,0.027430,-0.013315
2025_07_02_15_15_44_0755,9.832108,0.196810,0.644866,0.001465,0.028495,-0.009054
2025_07_02_15_15_44_0780,9.865608,0.101097,0.577867,0.022769,-0.033289,-0.003728
2025_07_02_15_15_44_0803,9.846465,0.211167,0.606581,-0.041145,0.017843,0.029294
2025_07_02_15_15_44_0825,10.115060,0.421735,0.707677,0.036617,-0.075898,0.010120
2025_07_02_15_15_44_0847,9.741181,0.096311,0.765105,-0.033688,0.070039,-0.033555
2025_07_02_15_15_44_0874,9.832108,0.153739,0.668794,0.058987,-0.015180,0.010120
