时间戳,加速度计X,加速度计Y,加速度计Z,陀螺仪X,陀螺仪Y,陀螺仪Z
2025_07_02_14_45_33_0336,8.677571,2.568097,2.542374,-0.108920,-0.249131,0.254990
2025_07_02_14_45_33_0365,8.198408,2.817549,2.039283,-0.571098,0.059653,0.446732
2025_07_02_14_45_33_0389,8.136195,2.889333,2.211566,-0.472165,0.046870,0.444602
2025_07_02_14_45_33_0419,7.954340,2.539383,1.881357,0.098667,-0.318372,0.472298
2025_07_02_14_45_33_0443,8.246265,2.730809,2.106282,0.215843,-0.270436,0.535013
2025_07_02_14_45_33_0467,8.672786,2.860620,1.435694,0.033821,-0.007323,0.575492
2025_07_02_14_45_33_0488,8.892925,2.654238,0.731606,-0.074833,0.004261,0.557383
2025_07_02_14_45_33_0510,8.648857,2.203790,0.722034,-0.067376,-0.185217,0.513842
2025_07_02_14_45_33_0532,8.428120,1.447060,0.760319,-0.182421,-0.215044,0.653254
2025_07_02_14_45_33_0555,9.166306,1.001396,0.549153,-0.357119,-0.208653,0.813039
2025_07_02_14_45_33_0578,9.793823,0.023928,0.520439,-0.410381,-0.260849,0.844996
2025_07_02_14_45_33_0598,10.670793,-0.929013,-0.078365,-0.333684,-0.370568,1.054847
2025_07_02_14_45_33_0623,12.174682,-1.892125,-0.634098,-0.299597,-0.704918,1.269891
2025_07_02_14_45_33_0653,13.626527,-3.957130,0.424726,-0.165377,-1.019162,1.610765
2025_07_02_14_45_33_0676,14.498711,-4.996812,-0.226720,-0.052463,-1.149120,1.813027
2025_07_02_14_45_33_0700,15.725032,-5.888138,-0.379861,-0.396533,-1.061771,2.210359
2025_07_02_14_45_33_0723,17.100307,-6.328418,-0.164507,-0.793732,-0.777354,2.401967
2025_07_02_14_45_33_0754,15.433107,-3.540181,-1.362114,-1.166430,-0.754984,2.310490
2025_07_02_14_45_33_0778,12.601202,-0.862014,1.617548,-1.197322,-0.786941,1.738460
2025_07_02_14_45_33_0801,9.970892,-1.614557,1.555335,-0.979082,-0.455787,1.262434
2025_07_02_14_45_33_0826,9.722038,-2.950948,0.832104,-0.460447,-0.324763,1.316761
2025_07_02_14_45_33_0856,11.432308,-2.184647,-1.448256,-0.211182,-0.300263,1.389197
2025_07_02_14_45_33_0879,11.575878,-1.820340,-0.792024,-0.575359,-0.284284,1.034608
2025_07_02_14_45_33_0901,9.693324,-1.508675,0.108275,-0.926886,0.059653,0.703320
2025_07_02_14_45_33_0924,7.316653,-1.365105,0.166301,-1.066431,0.337679,0.625558
2025_07_02_14_45_33_0947,6.435496,-0.435494,-0.126221,-1.024887,0.360049,0.722494
2025_07_02_14_45_33_0977,6.516852,0.891326,-0.006580,-0.576424,0.071371,0.527557
2025_07_02_14_45_34_0002,6.013762,1.015753,-0.154935,0.023169,-0.316241,0.202794
2025_07_02_14_45_34_0024,6.751349,0.168096,0.117847,0.319170,-0.558049,0.174032
2025_07_02_14_45_34_0045,7.661818,-0.133998,0.171087,0.440607,-0.568701,0.212381
2025_07_02_14_45_34_0067,9.410374,-0.253639,-0.308076,0.336214,-0.566571,0.175098
2025_07_02_14_45_34_0090,11.691332,-0.689731,-0.355932,0.311714,-0.409982,0.011052
2025_07_02_14_45_34_0112,13.219149,-0.890728,-1.750350,0.640871,-0.396134,0.014247
2025_07_02_14_45_34_0133,15.011373,-0.435494,-2.459224,0.570565,-0.604919,-0.197601
2025_07_02_14_45_34_0154,15.245870,-1.820340,-0.988834,-0.072702,-0.273632,-0.470300
2025_07_02_14_45_34_0180,15.255441,-2.807379,-0.236291,-0.933277,0.634746,-0.556584
2025_07_02_14_45_34_0213,16.549360,-2.659024,1.344766,-0.754318,0.680551,-0.884543
2025_07_02_14_45_34_0238,14.158332,-2.462214,1.057029,0.592935,0.372832,-1.602377
2025_07_02_14_45_34_0267,11.197812,-2.246861,-1.645066,0.753652,0.390941,-1.715292
2025_07_02_14_45_34_0288,10.756934,-3.621537,-0.691526,0.310649,0.459115,-1.679074
2025_07_02_14_45_34_0313,10.776076,-4.057629,-0.255434,0.203060,0.579487,-1.647117
2025_07_02_14_45_34_0338,9.626326,-4.488935,0.017348,0.268039,0.549660,-1.897446
2025_07_02_14_45_34_0368,6.818348,-5.121239,0.338584,0.557783,0.423963,-1.920748
2025_07_02_14_45_34_0391,5.687739,-4.474578,0.026919,0.961373,0.203460,-1.697183
2025_07_02_14_45_34_0413,5.112864,-3.842275,-0.662812,1.122223,0.044740,-1.533137
2025_07_02_14_45_34_0434,4.844868,-3.799204,-0.662812,1.070027,0.046870,-1.403178
2025_07_02_14_45_34_0456,5.304888,-4.800601,-1.060619,1.023156,0.052196,-1.273353
2025_07_02_14_45_34_0479,5.673382,-5.126024,-1.659423,1.147789,-0.198000,-0.893065
2025_07_02_14_45_34_0502,8.524430,-5.006383,-1.409971,1.194659,-0.436612,-0.634346
2025_07_02_14_45_34_0522,9.832108,-5.974280,-1.769492,1.079614,-0.431286,-0.666303
2025_07_02_14_45_34_0544,9.674182,-7.636693,-1.491925,0.712108,-0.347133,-0.484148
2025_07_02_14_45_34_0567,10.656436,-8.283354,-0.878166,0.377758,-0.115977,-0.047536
2025_07_02_14_45_34_0591,10.608580,-8.604590,-1.395614,0.274431,-0.135151,0.267773
2025_07_02_14_45_34_0615,10.473983,-7.952546,-0.390030,0.217973,-0.266175,0.670298
2025_07_02_14_45_34_0646,12.836297,-8.178069,0.510868,0.455520,-0.326893,1.075086
2025_07_02_14_45_34_0672,10.579865,-5.514260,-0.327219,0.805849,-0.148999,0.930215
2025_07_02_14_45_34_0694,8.696713,-4.723432,-2.382653,0.635545,-0.038215,1.006912
2025_07_02_14_45_34_0725,9.262018,-3.923631,-3.360121,-0.230357,0.091610,1.201716
2025_07_02_14_45_34_0746,9.779466,-3.530610,-2.900101,-1.061105,0.325961,1.226216
2025_07_02_14_45_34_0772,9.774680,-2.888735,-2.191227,-1.674546,0.561378,1.201716
2025_07_02_14_45_34_0800,8.365906,-2.462214,-1.089332,-1.801176,0.545399,1.123954
2025_07_02_14_45_34_0823,7.144370,-1.954338,-0.547956,-1.634067,0.492138,1.122889
2025_07_02_14_45_34_0848,6.114260,-1.269392,-1.218545,-1.165365,0.258852,1.198520
2025_07_02_14_45_34_0868,6.497710,-0.862014,-1.151546,-0.866168,-0.036085,1.249651
2025_07_02_14_45_34_0890,7.158727,-0.339781,-1.041476,-0.505187,-0.278958,1.231543
2025_07_02_14_45_34_0912,7.824530,-0.406780,0.582652,-0.081224,-0.581484,1.247521
2025_07_02_14_45_34_0938,10.699507,0.963111,1.109671,0.152994,-0.362046,1.424350
2025_07_02_14_45_34_0959,12.721441,2.807977,-1.027119,0.277626,0.035153,1.025020
2025_07_02_14_45_34_0981,11.298310,0.819542,-4.495515,-0.129160,-0.056324,0.422232
2025_07_02_14_45_35_0003,10.608580,-0.818944,0.141775,-0.947125,-0.228892,0.671363
2025_07_02_14_45_35_0024,13.003795,0.004786,1.540978,-0.515839,0.007457,0.919562
2025_07_02_14_45_35_0051,14.210974,-0.047856,-1.371686,-0.198400,-0.040346,0.787473
2025_07_02_14_45_35_0083,15.150157,0.244666,0.477368,-1.009974,0.061784,0.486146
2025_07_02_14_45_35_0104,14.331213,0.047856,1.737189,-1.271888,0.590139,0.172967
2025_07_02_14_45_35_0124,14.191831,-0.742373,1.004387,-1.145259,0.865901,0.052596
2025_07_02_14_45_35_0149,13.027723,0.215952,0.664008,-0.707448,0.812640,-0.356320
2025_07_02_14_45_35_0173,11.183455,-0.267996,0.722034,-0.215443,0.606118,-0.734345
2025_07_02_14_45_35_0204,10.666007,-1.581058,1.258625,0.617436,0.265243,-0.930348
2025_07_02_14_45_35_0226,11.264811,-2.184647,0.722034,1.502378,-0.124499,-1.067763
2025_07_02_14_45_35_0253,11.628520,-2.596213,-0.447458,1.901707,-0.408916,-1.187069
2025_07_02_14_45_35_0282,10.723434,-2.998805,-0.154935,1.478943,-0.234218,-1.380808
2025_07_02_14_45_35_0303,9.022736,-2.855236,-0.327219,0.959242,0.030892,-1.326481
2025_07_02_14_45_35_0327,8.030911,-2.189433,0.108275,0.596131,0.196003,-1.280810
2025_07_02_14_45_35_0350,7.354939,-1.978266,0.079561,0.444868,0.303591,-1.343525
2025_07_02_14_45_35_0382,6.588637,-3.190829,0.175872,0.657915,0.190677,-1.366960
2025_07_02_14_45_35_0405,6.411568,-3.933202,-0.379861,0.999721,0.011718,-1.242461
2025_07_02_14_45_35_0437,8.404191,-4.723432,-0.906880,1.228746,-0.450460,-0.816368
2025_07_02_14_45_35_0460,10.675578,-4.939384,-0.839881,1.097723,-0.421699,-0.804650
2025_07_02_14_45_35_0482,11.374881,-6.673583,-0.744168,0.617436,-0.184152,-0.744997
2025_07_02_14_45_35_0506,12.237494,-7.564909,-0.480957,0.459781,-0.044607,-0.591737
2025_07_02_14_45_35_0528,11.283954,-7.952546,-1.204188,0.517304,-0.020106,-0.560845
2025_07_02_14_45_35_0550,9.185448,-7.885547,-1.965704,0.377758,-0.007323,-0.414908
2025_07_02_14_45_35_0575,8.711071,-7.828119,-2.459224,0.123168,-0.074433,-0.060319
2025_07_02_14_45_35_0608,8.931211,-6.850651,-1.472782,-0.312380,-0.265110,0.393470
2025_07_02_14_45_35_0638,8.538788,-6.821938,-0.054437,-0.882146,0.088414,0.707581
2025_07_02_14_45_35_0659,9.832108,-6.089136,-0.217149,-0.713839,0.076697,0.971759
2025_07_02_14_45_35_0680,10.948360,-5.178667,-0.423530,-0.307053,-0.035020,0.911041
2025_07_02_14_45_35_0703,9.865608,-4.958527,-1.003191,-0.228226,0.063914,0.766169
2025_07_02_14_45_35_0726,8.303693,-4.603791,-1.568495,-0.340076,0.150198,0.848192
2025_07_02_14_45_35_0751,6.996015,-3.377469,-1.731207,-0.445534,0.141676,0.976020
2025_07_02_14_45_35_0784,6.066403,-2.151148,-2.272583,-0.428490,-0.019041,1.126084
2025_07_02_14_45_35_0806,6.784849,-1.609771,-2.018944,-0.412511,-0.185217,1.193194
2025_07_02_14_45_35_0829,7.446464,-1.154537,-2.014158,-0.595598,-0.179891,1.185737
2025_07_02_14_45_35_0851,8.586644,-0.972084,-1.333400,-0.845928,-0.200131,1.174020
2025_07_02_14_45_35_0872,9.678967,-0.895514,-0.543171,-0.938603,-0.139412,1.123954
2025_07_02_14_45_35_0893,10.282557,-1.427319,-0.140578,-1.038735,-0.078694,1.120891
2025_07_02_14_45_35_0916,11.461022,-0.890728,0.736391,-1.213300,0.052196,1.156976
2025_07_02_14_45_35_0937,12.208779,-0.200997,1.162314,-1.118628,0.206655,1.042064
2025_07_02_14_45_35_0962,12.936795,-0.086142,0.779462,-0.653121,0.186416,0.993064
2025_07_02_14_45_35_0995,13.439887,1.101895,0.467797,0.051930,-0.193739,0.659646
2025_07_02_14_45_36_0019,11.729616,1.638485,0.760319,-0.052463,0.009587,0.401992
2025_07_02_14_45_36_0040,13.233505,0.091525,0.553938,-0.295336,0.245004,0.505320
2025_07_02_14_45_36_0062,13.368102,2.002793,0.486939,0.007190,0.265243,0.236881
2025_07_02_14_45_36_0093,13.545171,1.825724,0.434297,0.404389,-0.053128,-0.283885
2025_07_02_14_45_36_0118,13.315460,0.647259,0.942174,0.455520,-0.026498,-0.690804
2025_07_02_14_45_36_0140,13.411173,-0.086142,1.402194,0.633414,0.003196,-0.974022
2025_07_02_14_45_36_0170,13.296317,-0.684945,1.292124,0.879350,0.028761,-1.326481
2025_07_02_14_45_36_0192,12.452847,-1.235893,1.013959,0.907046,0.093741,-1.686530
2025_07_02_14_45_36_0216,10.292129,-2.054837,1.090529,0.811175,0.159785,-1.942053
2025_07_02_14_45_36_0239,8.274979,-2.361716,1.066601,0.788805,0.282287,-2.023011
2025_07_02_14_45_36_0261,6.516852,-3.305685,0.247657,0.823958,0.353657,-1.979336
2025_07_02_14_45_36_0283,5.309673,-3.832704,-0.322433,0.934742,0.201329,-1.771749
2025_07_02_14_45_36_0306,5.544170,-3.770490,-0.332004,1.061505,-0.102129,-1.516093
2025_07_02_14_45_36_0328,6.540781,-4.651647,-0.782453,1.125419,-0.237414,-1.304245
2025_07_02_14_45_36_0351,8.586644,-4.651647,-0.044865,0.928351,-0.317306,-1.092263
2025_07_02_14_45_36_0376,10.718649,-5.039883,-1.022334,0.672695,-0.046737,-1.092263
2025_07_02_14_45_36_0406,10.780863,-7.593623,-1.007977,0.084819,-0.053128,-1.037936
2025_07_02_14_45_36_0429,11.269596,-8.499306,0.789033,0.001864,0.094806,-0.760976
2025_07_02_14_45_36_0452,11.193027,-9.155538,-0.011366,0.560978,0.066044,-0.537410
2025_07_02_14_45_36_0473,10.277771,-9.193823,-2.282155,0.848458,-0.231022,-0.224232
2025_07_02_14_45_36_0496,11.101501,-8.695518,-2.737389,0.548196,-0.513309,0.207055
2025_07_02_14_45_36_0529,10.153345,-6.831509,-1.017548,-0.254857,-0.142608,0.494668
2025_07_02_14_45_36_0552,8.126624,-5.912066,-0.447458,-0.705317,0.140611,0.683081
2025_07_02_14_45_36_0572,7.877172,-5.471189,-0.614955,-0.664839,0.150198,0.886540
2025_07_02_14_45_36_0597,9.094521,-4.948956,-0.839881,-0.362446,-0.017976,1.087869
2025_07_02_14_45_36_0627,9.923036,-3.966702,-1.438685,-0.398663,-0.024367,1.116631
2025_07_02_14_45_36_0654,9.084949,-3.425326,-1.424328,-0.935408,0.275895,1.022890
2025_07_02_14_45_36_0677,7.551748,-3.224329,-1.319044,-1.396520,0.509181,1.087869
2025_07_02_14_45_36_0705,6.301498,-2.404787,-0.892523,-1.357107,0.471898,1.214499
2025_07_02_14_45_36_0730,6.320641,-1.566701,-1.352543,-0.958843,0.150198,1.307174
2025_07_02_14_45_36_0753,6.929016,-0.756730,-1.223331,-0.649925,-0.155391,1.313565
2025_07_02_14_45_36_0788,9.242876,0.733400,0.180658,-0.475360,-0.251262,1.277348
2025_07_02_14_45_36_0817,11.715260,1.758725,-0.931406,-0.487078,0.013848,1.062304
2025_07_02_14_45_36_0838,11.571092,0.120239,-2.837888,-0.976952,0.053262,0.948324
2025_07_02_14_45_36_0861,12.342777,-0.799801,2.091925,-1.424217,-0.064846,0.939802
2025_07_02_14_45_36_0888,14.239688,0.604188,1.867000,0.299996,-0.107455,1.100652
2025_07_02_14_45_36_0916,14.814563,1.341775,-1.951347,1.234072,-0.698527,0.851388
