时间戳,加速度计X,加速度计Y,加速度计Z,陀螺仪X,陀螺仪Y,陀螺仪Z
2025_07_07_15_26_02_0811,-1.646860,3.689134,4.080361,0.980680,-1.574947,0.947125
2025_07_07_15_26_02_0840,0.125623,4.158726,5.411967,1.693188,-2.676132,0.948191
2025_07_07_15_26_02_0864,0.259621,4.149155,4.070789,2.569741,-3.161878,0.744864
2025_07_07_15_26_02_0894,-0.013161,3.646064,0.951745,2.643243,-3.534576,0.745929
2025_07_07_15_26_02_0919,0.647857,3.162115,-0.825524,1.911561,-3.706079,1.068562
2025_07_07_15_26_02_0940,2.909074,2.491527,0.026919,1.060573,-4.223649,1.236869
2025_07_07_15_26_02_0963,5.112864,0.948754,2.542374,0.469501,-4.618717,1.439263
2025_07_07_15_26_02_0987,6.914659,-0.220140,5.014758,0.298132,-4.421649,1.725677
2025_07_07_15_26_03_0019,7.264011,-0.766301,3.395415,0.610112,-3.717796,1.872680
2025_07_07_15_26_03_0055,8.648857,-3.104089,1.085743,-0.007590,-3.607012,2.162290
2025_07_07_15_26_03_0085,10.790434,-5.562116,2.786442,-0.418637,-3.873187,2.893972
2025_07_07_15_26_03_0107,15.025730,-5.283951,4.439882,-0.715837,-3.483445,3.278521
2025_07_07_15_26_03_0130,15.193228,-6.702296,5.067400,-1.025686,-2.765611,3.452021
2025_07_07_15_26_03_0153,14.647065,-8.335996,4.233501,-1.150319,-2.458957,4.125115
2025_07_07_15_26_03_0175,16.496717,-8.939586,4.156931,-1.359104,-2.420609,4.949472
2025_07_07_15_26_03_0196,19.174885,-8.345567,4.262215,-1.538995,-2.241650,5.189016
2025_07_07_15_26_03_0221,21.799810,-7.808977,4.655236,-1.839391,-1.688927,4.798209
2025_07_07_15_26_03_0256,19.754545,-4.412365,4.113860,-2.147110,-0.445001,3.541500
2025_07_07_15_26_03_0283,16.970497,-4.331009,2.278565,-1.897979,-1.219292,2.743774
2025_07_07_15_26_03_0307,16.328621,-5.197809,3.629912,-1.868152,-1.721949,2.359358
2025_07_07_15_26_03_0331,15.533607,-5.801398,4.564309,-1.939523,-1.199053,2.020747
2025_07_07_15_26_03_0354,14.618352,-6.031708,3.241677,-1.783999,-0.694266,1.892919
2025_07_07_15_26_03_0384,14.331213,-5.542974,1.785644,-1.524082,-0.840069,1.726743
2025_07_07_15_26_03_0409,15.049658,-5.216951,1.919642,-1.279212,-1.079747,1.599980
2025_07_07_15_26_03_0429,15.490536,-4.881957,2.729014,-1.135405,-1.084008,1.399849
2025_07_07_15_26_03_0451,12.471990,-2.673381,3.404987,-1.171623,-0.724092,0.950321
2025_07_07_15_26_03_0474,8.126624,-0.449851,4.204788,-0.985207,-0.291608,0.738473
2025_07_07_15_26_03_0497,8.959925,0.096311,3.720839,0.185217,-0.152062,1.117563
2025_07_07_15_26_03_0520,12.395419,1.686940,0.942174,1.415295,-0.626091,1.098388
2025_07_07_15_26_03_0542,14.220545,3.540779,0.635294,1.645252,-1.257641,0.374163
2025_07_07_15_26_03_0564,14.800206,3.445066,2.676372,1.372686,-1.411966,-0.480953
