时间戳,加速度计X,加速度计Y,加速度计Z,陀螺仪X,陀螺仪Y,陀螺仪Z
2025_07_02_14_57_31_0351,7.800602,-0.560519,0.894317,1.141397,-3.404751,1.442459
2025_07_02_14_57_31_0379,9.808180,-1.451247,1.689333,1.469356,-4.248282,1.508503
2025_07_02_14_57_31_0403,9.918250,-4.225725,2.039283,2.494909,-5.156660,1.897180
2025_07_02_14_57_31_0426,12.774084,-4.417150,4.214359,3.388506,-5.285553,2.676797
2025_07_02_14_57_31_0448,15.940985,-1.758126,3.342175,3.255352,-4.190760,3.444697
2025_07_02_14_57_31_0469,18.221344,-0.406780,1.157528,1.990122,-2.803028,3.164541
2025_07_02_14_57_31_0491,15.068801,-3.449254,0.477368,-0.083354,-1.142729,3.306217
2025_07_02_14_57_31_0514,15.409180,-4.469793,0.865604,-0.952451,-0.684679,4.314726
2025_07_02_14_57_31_0536,18.657436,-2.903092,0.539581,-0.533948,-1.082010,4.654536
2025_07_02_14_57_31_0557,20.396420,0.297308,0.419940,0.070971,-1.219292,3.652285
2025_07_02_14_57_31_0579,14.513067,-0.172283,-2.349154,0.226495,-1.391860,2.983451
2025_07_02_14_57_31_0604,13.363317,0.153739,-3.235694,-1.060040,-1.184273,3.333913
2025_07_02_14_57_31_0626,14.407784,-0.009571,-1.688136,-3.051493,-0.308784,3.443632
2025_07_02_14_57_31_0650,15.457036,0.067597,1.171885,-4.150681,0.156589,3.066540
2025_07_02_14_57_31_0682,13.842479,-1.365105,4.137789,-2.334858,-0.412112,1.801309
2025_07_02_14_57_31_0705,12.731013,-1.168894,4.176074,-0.646730,-0.905182,1.584135
2025_07_02_14_57_31_0727,13.392030,0.177667,2.417947,0.493869,-1.024488,1.309305
2025_07_02_14_57_31_0748,13.554742,0.172881,0.376870,1.105179,-1.054314,0.892932
2025_07_02_14_57_31_0770,13.957335,-0.665803,-0.638884,1.206376,-0.926486,0.605319
2025_07_02_14_57_31_0792,13.583456,-1.087538,-0.188435,0.643001,-0.501592,0.497863
2025_07_02_14_57_31_0813,13.866407,-0.411565,1.234697,0.263778,-0.120238,0.431819
2025_07_02_14_57_31_0838,14.465211,-0.234497,0.875175,0.589740,0.136350,0.122901
2025_07_02_14_57_31_0860,14.934802,-1.221536,0.410369,0.601457,0.184285,-0.098534
2025_07_02_14_57_31_0880,15.092729,-0.148355,1.540978,0.327692,0.432485,-0.332885
2025_07_02_14_57_31_0905,14.809777,-0.066999,1.809572,0.378823,0.629420,-0.891999
2025_07_02_14_57_31_0935,14.953945,-1.293321,1.464407,0.885741,0.525160,-1.545919
2025_07_02_14_57_31_0961,15.178870,-3.291327,0.985245,1.214898,0.300396,-2.035794
2025_07_02_14_57_31_0983,14.843277,-4.508078,1.569692,1.307440,0.223699,-2.378798
2025_07_02_14_57_32_0004,13.904693,-5.149952,1.598405,1.299984,0.395201,-2.660952
2025_07_02_14_57_32_0026,12.361920,-5.715257,0.305085,1.246855,0.597596,-2.863346
2025_07_02_14_57_32_0049,9.884750,-5.629115,-0.849452,1.088135,0.583748,-2.922999
2025_07_02_14_57_32_0071,7.566105,-5.964709,-0.960120,0.986938,0.521964,-2.771736
2025_07_02_14_57_32_0094,5.635098,-6.156135,-1.381257,0.921959,0.460181,-2.457626
2025_07_02_14_57_32_0117,5.434100,-5.408976,-1.381257,0.790936,0.233286,-2.043250
2025_07_02_14_57_32_0138,5.860621,-5.011169,-0.653241,0.633414,0.183220,-1.866555
2025_07_02_14_57_32_0159,5.151149,-5.638687,-0.820738,0.510912,0.223699,-1.736596
2025_07_02_14_57_32_0184,5.252246,-5.916852,-0.677169,0.481086,0.053262,-1.346721
2025_07_02_14_57_32_0217,7.503892,-6.985248,-0.269791,0.491738,-0.089346,-0.898391
2025_07_02_14_57_32_0239,8.629715,-7.617551,-0.662812,0.588674,-0.128760,-0.746063
2025_07_02_14_57_32_0262,8.337193,-8.805588,-1.280758,0.539674,-0.191609,-0.557649
2025_07_02_14_57_32_0284,7.479964,-9.816555,-1.041476,0.315975,-0.185217,-0.166709
2025_07_02_14_57_32_0314,6.492924,-9.945767,-1.299901,0.144472,-0.142608,0.690537
2025_07_02_14_57_32_0337,8.447861,-9.442677,-1.463211,0.377758,-0.549527,1.470155
2025_07_02_14_57_32_0362,12.793226,-8.469994,-0.710668,0.361780,-0.760310,1.827940
2025_07_02_14_57_32_0384,11.279168,-7.095317,-0.787239,-0.056724,-0.398264,1.488264
2025_07_02_14_57_32_0405,7.374680,-6.266204,-1.065404,-0.152595,-0.139412,1.554308
2025_07_02_14_57_32_0430,8.174480,-4.848457,-2.775674,0.030625,-0.521831,2.092118
2025_07_02_14_57_32_0463,10.483554,-4.824529,-1.036690,-0.254857,-0.613308,2.065487
2025_07_02_14_57_32_0493,10.957932,-5.370690,-0.509671,-0.883211,0.192807,2.206098
2025_07_02_14_57_32_0517,10.962717,-4.728218,-0.547956,-1.105845,0.376027,2.301969
2025_07_02_14_57_32_0541,11.188240,-3.794419,-0.102293,-0.967365,0.262047,2.234859
2025_07_02_14_57_32_0570,9.075378,-3.108875,-0.284148,-0.557250,0.124632,1.948311
2025_07_02_14_57_32_0595,8.433503,-1.959123,-0.619741,-0.291075,0.060718,1.994116
2025_07_02_14_57_32_0618,8.940782,-1.705484,-2.191227,0.076297,-0.029693,2.068682
2025_07_02_14_57_32_0640,9.870394,-1.269392,-2.766103,0.146603,-0.085085,2.093183
2025_07_02_14_57_32_0673,10.421341,-0.153141,-3.149553,-0.092942,0.243938,1.913159
2025_07_02_14_57_32_0697,10.876575,0.033500,-4.289733,-0.343271,0.322766,1.837527
2025_07_02_14_57_32_0726,12.562917,-0.708874,-5.329414,-1.641524,0.177894,1.892919
2025_07_02_14_57_32_0749,14.843277,-1.465604,-1.376471,-2.666012,0.180024,1.694919
2025_07_02_14_57_32_0774,15.801602,-2.423929,2.791228,-2.978125,0.300396,1.290130
2025_07_02_14_57_32_0796,16.721643,-2.371287,5.459823,-2.710752,0.528356,1.010107
2025_07_02_14_57_32_0817,17.310875,-1.887339,7.213762,-2.152703,0.681616,0.570166
2025_07_02_14_57_32_0839,16.922640,-0.890728,8.018349,-1.038735,0.771096,-0.102795
2025_07_02_14_57_32_0864,16.395620,-2.165504,6.921239,0.559913,0.744465,-0.854716
2025_07_02_14_57_32_0895,15.567106,-2.979662,3.960720,2.199972,0.281222,-1.484136
2025_07_02_14_57_32_0917,12.802797,-2.237289,1.972284,3.142437,-0.062716,-1.963358
2025_07_02_14_57_32_0940,11.585449,-1.858625,-0.509671,3.428985,-0.203326,-2.109295
