时间戳,加速度计X,加速度计Y,加速度计Z,陀螺仪X,陀螺仪Y,陀螺仪Z
2025_07_02_14_58_02_0081,10.599008,-9.001799,-1.409971,-1.512631,0.058588,1.013303
2025_07_02_14_58_02_0107,11.575878,-8.225926,-1.146760,-1.933265,0.452724,1.246456
2025_07_02_14_58_02_0130,9.463016,-7.928618,-1.051047,-2.207030,0.557117,1.286935
2025_07_02_14_58_02_0152,8.423334,-7.262815,-0.390030,-2.044049,0.327027,1.487198
2025_07_02_14_58_02_0172,8.873783,-6.318846,0.281157,-1.444456,-0.202261,1.561765
2025_07_02_14_58_02_0198,9.400802,-5.087739,0.875175,-0.868298,-0.423830,1.491459
2025_07_02_14_58_02_0223,9.975677,-5.188238,0.501296,-0.673360,-0.215044,1.335935
2025_07_02_14_58_02_0253,9.865608,-5.169095,-0.183649,-0.549927,-0.108521,1.339131
2025_07_02_14_58_02_0276,10.182058,-4.436293,-0.495314,-0.554054,-0.068042,1.324218
2025_07_02_14_58_02_0300,10.067204,-3.746562,-0.298505,-0.520100,-0.072303,1.280543
2025_07_02_14_58_02_0330,9.305089,-3.008376,0.151944,-0.311314,-0.143673,1.164433
2025_07_02_14_58_02_0353,8.935996,-2.342573,0.659223,-0.079094,-0.203326,1.142063
2025_07_02_14_58_02_0376,9.008379,-1.748555,0.496511,0.098667,-0.178826,1.156976
2025_07_02_14_58_02_0399,8.787642,-0.962513,-0.092722,0.240343,-0.211848,0.930215
2025_07_02_14_58_02_0429,8.188837,-0.306281,-0.591027,0.410780,-0.397199,0.789604
2025_07_02_14_58_02_0453,8.644072,0.201595,-0.744168,0.419302,-0.329024,0.663906
2025_07_02_14_58_02_0476,9.736395,-0.038285,-1.433899,0.515173,-0.378025,0.657515
2025_07_02_14_58_02_0499,11.968899,0.479163,-1.419542,0.652588,-0.571897,0.572296
2025_07_02_14_58_02_0529,13.966906,-0.503091,-0.461815,0.362845,-0.348198,0.137815
2025_07_02_14_58_02_0553,14.752350,-2.064408,0.400798,-0.034354,-0.017976,-0.065645
2025_07_02_14_58_02_0577,14.828920,-1.844268,1.646262,-0.279357,0.363244,-0.437278
2025_07_02_14_58_02_0610,13.142578,-3.434897,1.737189,-0.172834,1.077883,-1.066698
2025_07_02_14_58_02_0632,13.521242,-4.014558,0.827318,0.363910,0.913837,-1.189200
2025_07_02_14_58_02_0654,12.213565,-3.616751,0.036491,0.765370,0.582682,-1.515028
2025_07_02_14_58_02_0677,10.402198,-3.650251,0.156730,0.962438,0.316374,-1.695052
2025_07_02_14_58_02_0700,10.191629,-3.870989,0.506082,1.141397,0.100132,-1.734466
2025_07_02_14_58_02_0733,9.846465,-4.709075,1.004387,1.421420,-0.113847,-1.856967
2025_07_02_14_58_02_0755,10.028319,-4.795815,0.899103,1.555640,-0.249131,-1.896381
2025_07_02_14_58_02_0778,9.616755,-5.145167,0.951745,1.560966,-0.306654,-2.041120
2025_07_02_14_58_02_0810,8.160124,-5.528617,0.654437,1.384137,-0.173500,-2.085859
2025_07_02_14_58_02_0834,7.432107,-5.385047,0.117847,1.224485,-0.198000,-1.997445
2025_07_02_14_58_02_0866,7.225726,-5.696115,-0.586242,0.966699,-0.280023,-1.931401
2025_07_02_14_58_02_0888,7.106085,-6.467800,-0.183649,0.716369,-0.301328,-1.714226
2025_07_02_14_58_02_0908,7.776674,-7.454839,-0.097508,0.500260,-0.136217,-1.538463
2025_07_02_14_58_02_0931,7.556534,-8.436495,-0.524028,0.281887,0.117176,-1.317960
2025_07_02_14_58_02_0956,7.685746,-9.582058,-0.964906,0.142342,0.246069,-0.806781
2025_07_02_14_58_02_0989,8.868998,-10.789237,-1.409971,0.172168,0.221568,-0.410647
2025_07_02_14_58_03_0011,7.881958,-10.319646,-1.850848,0.305322,0.022370,-0.129426
2025_07_02_14_58_03_0036,7.752745,-9.888340,-2.100300,0.345801,-0.163913,0.277360
2025_07_02_14_58_03_0068,8.668000,-8.695518,-2.330011,0.181755,-0.486678,0.832213
2025_07_02_14_58_03_0089,10.488339,-8.034500,-2.023730,0.061384,-0.526092,1.097456
2025_07_02_14_58_03_0112,10.694721,-7.698907,-2.133800,-0.470034,-0.306654,1.081478
2025_07_02_14_58_03_0134,8.341978,-7.406384,-1.165903,-1.286801,0.137415,1.100652
2025_07_02_14_58_03_0159,6.919445,-6.894320,-0.624527,-1.482804,0.317439,1.496786
2025_07_02_14_58_03_0189,9.171091,-5.461617,-0.370289,-1.164300,0.062849,1.867353
2025_07_02_14_58_03_0213,10.182058,-4.421936,-0.355932,-1.029148,0.047935,1.722615
2025_07_02_14_58_03_0242,9.419945,-4.436293,-0.480957,-0.899190,0.120371,1.595852
2025_07_02_14_58_03_0263,9.271589,-4.210770,-0.758525,-0.762840,0.079892,1.596918
2025_07_02_14_58_03_0292,8.687142,-3.300899,-1.625923,-0.571098,-0.090412,1.515960
2025_07_02_14_58_03_0320,7.834101,-2.998805,-1.371686,-0.542470,-0.268306,1.333805
2025_07_02_14_58_03_0345,6.281758,-3.540181,-1.328615,-0.617968,-0.266175,1.399849
2025_07_02_14_58_03_0367,7.091728,-3.041876,-1.573281,-0.721296,-0.086151,1.931267
2025_07_02_14_58_03_0390,10.320843,-1.073181,-3.407978,-1.377346,0.246069,2.372141
2025_07_02_14_58_03_0410,14.752350,0.809970,-1.726422,-1.555240,-0.290675,2.081465
2025_07_02_14_58_03_0432,16.333406,-1.006182,0.314656,-0.565772,-0.880681,1.191064
2025_07_02_14_58_03_0455,15.557534,-2.232503,0.702892,-0.239944,-1.259771,1.152715
2025_07_02_14_58_03_0478,18.125631,-0.594018,2.264208,-0.391207,-1.046858,1.328479
2025_07_02_14_58_03_0500,18.834505,1.797010,2.681158,-1.225018,-0.008389,0.859909
2025_07_02_14_58_03_0523,16.759928,2.827120,4.338786,-1.645785,0.703986,0.187880
2025_07_02_14_58_03_0543,14.781064,2.069792,5.704489,-0.930082,0.825422,-0.376560
2025_07_02_14_58_03_0571,12.438490,0.896112,4.832305,0.968829,0.526225,-0.964435
2025_07_02_14_58_03_0600,12.510275,-0.023928,1.047458,2.054036,0.298265,-1.355243
2025_07_02_14_58_03_0626,12.333206,-0.967299,-0.658026,1.928338,0.158720,-1.736596
2025_07_02_14_58_03_0653,12.294921,-2.941377,0.122632,1.359637,0.168307,-1.996380
2025_07_02_14_58_03_0678,11.887543,-4.694718,0.635294,1.175485,0.278026,-2.078403
2025_07_02_14_58_03_0700,11.653047,-4.934598,0.990030,1.198920,0.289743,-2.101838
2025_07_02_14_58_03_0721,11.322239,-4.517649,0.750748,1.202115,0.361114,-2.277601
2025_07_02_14_58_03_0745,8.950353,-4.968098,0.214158,1.181876,0.380288,-2.522605
2025_07_02_14_58_03_0766,6.914659,-5.102096,-0.107079,1.182941,0.358984,-2.444843
2025_07_02_14_58_03_0793,6.784849,-5.202595,-0.576670,1.142462,0.265243,-2.222209
2025_07_02_14_58_03_0824,6.464211,-6.424729,-1.601995,1.145658,0.100132,-1.998510
2025_07_02_14_58_03_0844,8.303693,-6.802795,-1.314258,1.081744,-0.042476,-1.760031
2025_07_02_14_58_03_0867,9.650253,-8.024929,-1.817349,0.814371,0.045805,-1.557637
2025_07_02_14_58_03_0891,9.745967,-9.524033,-1.812563,0.196669,0.259917,-1.349917
2025_07_02_14_58_03_0924,9.132806,-10.817951,-1.424328,-0.089746,0.283352,-0.927152
2025_07_02_14_58_03_0957,8.255836,-12.317653,-1.688136,0.261648,-0.210783,-0.282819
2025_07_02_14_58_03_0982,7.671390,-12.144772,-0.322433,0.392672,-0.435547,0.131423
2025_07_02_14_58_04_0011,6.526424,-11.670394,-1.161117,0.727022,-0.817833,0.748060
2025_07_02_14_58_04_0032,8.117053,-9.447462,-1.578067,0.362845,-0.703853,1.272021
2025_07_02_14_58_04_0055,8.989237,-7.871190,-1.980061,-0.450860,-0.231022,1.449915
2025_07_02_14_58_04_0079,8.073982,-7.272386,-1.208974,-1.314498,0.026631,1.584135
2025_07_02_14_58_04_0102,8.260622,-6.678368,-0.049651,-1.415695,0.003196,1.777874
2025_07_02_14_58_04_0125,9.180662,-6.256633,-0.073579,-1.250584,0.027696,2.028204
2025_07_02_14_58_04_0157,11.024930,-4.977669,-0.006580,-1.210105,0.092675,2.055900
2025_07_02_14_58_04_0178,10.272985,-4.522435,-0.471386,-1.331541,0.321700,1.880136
2025_07_02_14_58_04_0202,8.361120,-3.243471,-0.390030,-1.168561,0.215177,1.921680
2025_07_02_14_58_04_0225,8.231908,-1.537389,-0.634098,-0.641403,-0.009454,1.953637
2025_07_02_14_58_04_0255,8.231908,-0.425922,-2.004587,-0.138747,-0.428091,1.759765
2025_07_02_14_58_04_0281,8.117053,-1.058824,-1.175474,-0.112116,-0.651656,1.701310
2025_07_02_14_58_04_0311,10.809576,-1.667199,-0.681954,0.227560,-0.844463,1.816222
2025_07_02_14_58_04_0336,12.903296,-1.240679,-1.433899,0.271235,-0.870029,1.781070
2025_07_02_14_58_04_0356,14.388640,0.096311,-1.587638,0.066710,-0.846594,1.667223
2025_07_02_14_58_04_0379,15.571892,0.800399,-1.438685,-0.166443,-0.726223,1.383871
2025_07_02_14_58_04_0401,17.176878,0.824327,-0.940978,-0.625425,-0.570832,1.108109
2025_07_02_14_58_04_0422,18.321842,0.786042,0.841675,-1.130345,-0.259784,0.735277
2025_07_02_14_58_04_0446,17.219948,0.809970,3.951148,-1.245257,0.240743,0.071770
2025_07_02_14_58_04_0468,15.241084,1.025324,5.244469,-0.676556,0.615572,-0.488409
2025_07_02_14_58_04_0492,13.075580,1.408774,4.176074,0.241408,0.811574,-0.935674
2025_07_02_14_58_04_0514,12.831511,1.150349,1.828715,1.058309,0.714638,-1.253114
2025_07_02_14_58_04_0550,13.655241,0.134596,-0.360718,1.358572,0.388810,-2.001706
2025_07_02_14_58_04_0579,13.535600,-2.773880,0.166301,0.804784,0.601857,-2.434191
2025_07_02_14_58_04_0607,13.707883,-5.758327,0.348156,0.344736,0.912772,-2.569342
2025_07_02_14_58_04_0635,12.620345,-6.990033,0.597009,0.184951,1.034208,-2.607690
2025_07_02_14_58_04_0657,10.594222,-7.047461,0.491725,0.139146,1.131144,-2.616212
2025_07_02_14_58_04_0679,7.906484,-6.611369,0.295514,0.320236,1.022491,-2.467213
2025_07_02_14_58_04_0702,6.373283,-5.883353,0.113061,0.643001,0.835010,-2.241384
2025_07_02_14_58_04_0724,4.835296,-5.595616,-0.873380,0.985873,0.585878,-2.070946
2025_07_02_14_58_04_0745,3.924827,-5.447261,-1.146760,1.191463,0.249265,-1.783466
2025_07_02_14_58_04_0768,4.633701,-5.466403,-1.046262,1.399050,-0.101064,-1.447918
2025_07_02_14_58_04_0790,5.630311,-5.777470,-1.453042,1.583336,-0.406786,-1.256309
2025_07_02_14_58_04_0813,7.475178,-6.884151,-1.731207,1.566292,-0.584680,-1.075220
2025_07_02_14_58_04_0838,9.118449,-8.886943,-2.014158,1.096657,-0.501592,-0.863238
2025_07_02_14_58_04_0870,10.325628,-11.306685,-2.876173,0.473629,-0.284284,-0.328624
2025_07_02_14_58_04_0895,9.822537,-11.124232,-2.794817,-0.023701,-0.382286,0.118640
2025_07_02_14_58_04_0924,7.968698,-10.822737,-1.616352,-0.515839,-0.371633,0.675624
2025_07_02_14_58_04_0950,10.258629,-9.141181,-0.753739,-0.246335,-0.685744,1.329544
2025_07_02_14_58_04_0979,12.438490,-8.230712,-0.758525,-0.033289,-0.774158,1.371088
2025_07_02_14_58_05_0001,10.752149,-7.761120,-0.739382,-0.397598,-0.466439,1.214499
2025_07_02_14_58_05_0025,7.867601,-7.560123,-0.140578,-0.893864,-0.147934,1.392393
2025_07_02_14_58_05_0047,7.997411,-6.597012,0.434297,-0.975887,-0.065911,1.736330
2025_07_02_14_58_05_0071,10.172487,-5.298906,-0.303290,-1.044062,0.152328,1.889723
2025_07_02_14_58_05_0091,10.148559,-4.977669,-0.998405,-1.372020,0.396267,1.680006
2025_07_02_14_58_05_0114,8.907282,-4.858028,-1.405185,-1.560566,0.446333,1.781070
2025_07_02_14_58_05_0138,9.822537,-3.535395,-1.022334,-0.938603,-0.143673,2.086792
2025_07_02_14_58_05_0159,10.459626,-2.481357,-1.400399,-0.611577,-0.402525,2.060161
2025_07_02_14_58_05_0180,9.808180,-1.240679,-0.796810,-0.865102,-0.349263,1.899310
2025_07_02_14_58_05_0204,8.945567,-0.790230,0.496511,-1.162169,-0.082955,1.846049
2025_07_02_14_58_05_0227,9.486943,-0.555733,2.044069,-0.872559,-0.138347,1.744852
2025_07_02_14_58_05_0257,10.143773,-1.030110,2.278565,0.546065,-0.306654,1.363631
2025_07_02_14_58_05_0287,10.579865,-0.952942,-0.140578,1.393724,-0.560179,1.438198
2025_07_02_14_58_05_0315,13.094722,0.464806,-1.960918,1.996513,-0.962704,1.162302
2025_07_02_14_58_05_0337,14.268401,-0.574876,-4.883751,1.798513,-1.151251,1.091065
2025_07_02_14_58_05_0360,15.993627,0.263809,-3.901497,0.311714,-0.723027,1.197455
2025_07_02_14_58_05_0383,17.828323,1.686940,-1.831706,-1.360303,0.129958,0.868431
2025_07_02_14_58_05_0405,16.908283,2.155933,2.278565,-2.171877,0.640072,0.000399
2025_07_02_14_58_05_0427,13.914264,0.028714,6.466005,-1.262301,0.586943,-0.701456
2025_07_02_14_58_05_0448,10.929217,-1.494318,6.825527,0.970960,0.019174,-0.915435
2025_07_02_14_58_05_0472,11.370095,-0.996012,1.004387,3.141372,-0.832746,-0.914369
2025_07_02_14_58_05_0495,10.785648,0.781257,-3.106482,2.679194,-0.801854,-1.135938
2025_07_02_14_58_05_0525,11.135598,0.488734,-2.162513,0.628088,-0.161782,-1.676943
2025_07_02_14_58_05_0547,10.263414,-1.729413,0.031705,-0.331554,0.274830,-1.880403
2025_07_02_14_58_05_0570,11.753545,-2.917449,3.040679,-0.286814,0.428224,-1.921813
2025_07_02_14_58_05_0591,12.208779,-4.254439,2.800799,0.423563,0.521964,-2.215818
2025_07_02_14_58_05_0616,11.283954,-4.929813,0.295514,0.871893,0.459115,-2.486387
2025_07_02_14_58_05_0636,9.980463,-5.629115,-0.471386,0.571631,0.504920,-2.529928
2025_07_02_14_58_05_0661,8.394620,-6.261419,-0.543171,-0.025832,0.815835,-2.317015
2025_07_02_14_58_05_0681,8.179266,-6.060421,-0.624527,-0.288944,0.898924,-2.044315
2025_07_02_14_58_05_0706,8.184052,-6.683154,-0.404387,-0.312380,0.853118,-1.921813
2025_07_02_14_58_05_0739,7.920841,-7.234101,0.453440,0.372432,0.427158,-1.637529
2025_07_02_14_58_05_0761,8.892925,-8.671589,-0.394816,0.793066,0.288678,-1.478810
2025_07_02_14_58_05_0795,10.268200,-10.190434,-2.109871,0.881480,0.096936,-1.199852
2025_07_02_14_58_05_0819,7.273582,-12.849458,-3.350550,0.620631,0.168307,-1.090133
2025_07_02_14_58_05_0849,6.018547,-12.835101,-3.853641,0.165777,-0.257653,0.082422
2025_07_02_14_58_05_0872,8.394620,-11.263615,-2.133800,-0.220770,-0.336480,0.706516
2025_07_02_14_58_05_0892,9.094521,-10.300504,-1.956133,-0.370967,-0.322632,0.968563
2025_07_02_14_58_05_0915,10.100702,-8.800801,-1.941776,-0.358185,-0.554853,1.243260
2025_07_02_14_58_05_0939,11.140384,-7.636693,-0.681954,-0.621164,-0.615438,1.241130
2025_07_02_14_58_05_0961,8.289336,-8.662018,-1.108475,-1.209039,-0.169239,1.132476
2025_07_02_14_58_05_0983,6.866803,-8.518449,-0.648455,-1.514761,-0.135151,1.559634
2025_07_02_14_58_06_0005,9.209376,-6.673583,-0.174078,-1.310237,-0.331154,2.097444
2025_07_02_14_58_06_0027,11.892328,-4.316652,0.065204,-1.036605,-0.432351,2.062291
2025_07_02_14_58_06_0050,11.930614,-3.420540,0.372084,-0.973756,-0.167108,1.676810
2025_07_02_14_58_06_0070,10.627722,-3.487539,-0.097508,-1.081345,0.233286,1.416893
2025_07_02_14_58_06_0095,8.773284,-4.129414,-1.156332,-1.188800,0.609180,1.305044
2025_07_02_14_58_06_0118,6.803991,-4.791029,-2.775674,-1.123954,0.583748,1.355110
2025_07_02_14_58_06_0138,5.706882,-4.551149,-3.614359,-1.025953,0.063914,1.646983
2025_07_02_14_58_06_0160,7.201798,-3.473182,-1.850848,-0.801188,-0.605984,1.991986
2025_07_02_14_58_06_0183,8.773284,-2.333002,-0.705883,-0.693600,-0.716636,1.961094
2025_07_02_14_58_06_0208,9.257233,-2.404787,-0.245863,-0.400794,-0.940334,1.921680
2025_07_02_14_58_06_0239,11.944971,-2.471786,0.472582,0.151929,-1.338598,1.970681
2025_07_02_14_58_06_0261,13.885550,-0.637089,0.793819,0.487477,-1.329011,1.945115
2025_07_02_14_58_06_0282,14.987445,0.848256,-0.433101,0.509847,-0.986139,1.655505
2025_07_02_14_58_06_0303,15.514463,1.744368,-1.232902,-0.196269,-0.511179,1.347653
2025_07_02_14_58_06_0329,16.113268,1.682154,0.300299,-1.285736,-0.005193,0.883344
2025_07_02_14_58_06_0350,15.945770,1.447060,3.021537,-1.871481,0.458050,0.316774
2025_07_02_14_58_06_0376,14.623137,0.522234,5.675776,-1.905569,1.092796,-0.406386
2025_07_02_14_58_06_0406,12.845868,-1.557129,5.225327,-0.831015,1.232208,-0.884543
2025_07_02_14_58_06_0429,12.668201,-1.470389,5.440681,0.341540,0.748726,-1.116764
2025_07_02_14_58_06_0451,11.782259,-1.365105,4.612165,1.345789,0.445267,-1.442592
2025_07_02_14_58_06_0474,11.992827,-1.436890,3.960720,1.808100,0.360049,-1.690791
2025_07_02_14_58_06_0494,13.003795,-2.280360,3.212963,2.024209,0.379223,-1.995315
2025_07_02_14_58_06_0517,13.439887,-3.568895,2.225923,2.173342,0.421832,-2.295710
2025_07_02_14_58_06_0539,13.209578,-4.599005,1.426122,2.161624,0.386680,-2.508757
2025_07_02_14_58_06_0562,12.117254,-5.490332,1.325624,2.023144,0.398397,-2.663083
2025_07_02_14_58_06_0585,10.287343,-6.103492,0.990030,1.883598,0.483616,-2.691844
2025_07_02_14_58_06_0605,8.950353,-6.089136,0.252443,1.813426,0.509181,-2.550168
2025_07_02_14_58_06_0627,7.935198,-5.676972,-0.457029,1.729273,0.353657,-2.364950
2025_07_02_14_58_06_0653,7.153942,-5.437689,-1.275973,1.507704,0.258852,-2.143382
2025_07_02_14_58_06_0674,7.408179,-5.653043,-1.170689,1.173354,0.226895,-1.912360
2025_07_02_14_58_06_0695,8.457432,-5.691329,-1.357329,0.947525,0.210916,-1.708900
2025_07_02_14_58_06_0717,9.990034,-6.376873,-0.969691,0.819697,0.113980,-1.670552
2025_07_02_14_58_06_0740,10.234700,-7.751549,-1.956133,0.701456,0.113980,-1.627942
2025_07_02_14_58_06_0765,10.296914,-9.418748,-2.516651,0.270170,0.101197,-1.385069
