时间戳,加速度计X,加速度计Y,加速度计Z,陀螺仪X,陀螺仪Y,陀螺仪Z
2025_07_03_18_59_34_0246,20.520847,-3.152544,2.676372,1.125286,1.874411,-3.595161
2025_07_03_18_59_34_0275,17.004595,-5.820541,1.018744,1.249918,1.976673,-4.072253
2025_07_03_18_59_34_0300,15.279369,-6.908677,1.004387,1.549115,1.605972,-3.752816
2025_07_03_18_59_34_0333,9.956535,-9.390035,-1.323829,2.125273,0.914902,-3.210746
2025_07_03_18_59_34_0371,8.677571,-9.088538,-4.016353,2.100773,0.246069,-2.258560
2025_07_03_18_59_34_0398,6.885945,-9.711270,-4.385446,1.550180,-0.164046,-1.521552
2025_07_03_18_59_34_0424,7.053443,-9.107681,-3.317050,1.606638,-0.855116,-0.965634
2025_07_03_18_59_34_0456,7.120442,-12.139986,-4.418945,1.329677,-0.781748,-0.351127
2025_07_03_18_59_34_0491,5.208577,-13.414762,-4.203591,0.324363,-0.807314,0.958843
2025_07_03_18_59_34_0535,8.126624,-8.436495,-1.946561,0.210384,-0.936074,1.914091
2025_07_03_18_59_34_0566,6.852446,-9.605987,-3.786642,-0.015313,-0.781748,2.142051
2025_07_03_18_59_34_0589,7.925627,-8.848659,-3.211766,-0.068574,-1.124620,2.753361
2025_07_03_18_59_34_0611,10.052846,-7.832905,-2.708675,-0.578688,-0.912638,3.155886
2025_07_03_18_59_34_0632,10.900503,-7.296314,-1.927419,-1.253912,-0.501592,3.291171
2025_07_03_18_59_34_0657,10.718649,-7.191030,-1.304687,-1.592656,-0.304523,3.391303
2025_07_03_18_59_34_0678,11.126027,-6.601798,-1.051047,-1.635266,-0.411047,3.504084
2025_07_03_18_59_34_0697,11.787045,-6.367301,-0.107079,-1.583069,-0.547397,3.515802
2025_07_03_18_59_34_0720,12.174682,-6.659225,0.698106,-1.350849,-0.644333,3.537106
2025_07_03_18_59_34_0744,13.674383,-7.033104,0.625723,-1.027151,-0.695464,3.624455
2025_07_03_18_59_34_0768,15.049658,-7.109674,0.539581,-0.882279,-0.722095,3.648956
2025_07_03_18_59_34_0789,16.156338,-6.865008,-0.102293,-0.874823,-0.605984,3.534976
2025_07_03_18_59_34_0810,15.279369,-6.961319,-0.863809,-1.025020,-0.532483,3.553085
2025_07_03_18_59_34_0833,17.392231,-6.678368,-0.135793,-1.053782,-0.684812,3.917394
2025_07_03_18_59_34_0858,20.444277,-3.430111,0.314656,-0.596797,-0.827553,3.658543
2025_07_03_18_59_34_0891,18.623938,-1.652842,-1.443470,-0.396666,-0.814770,3.243235
2025_07_03_18_59_34_0912,19.337597,0.857827,-0.154935,-0.859909,-0.317306,3.074928
2025_07_03_18_59_34_0936,17.837894,4.201797,1.085743,-1.420089,0.192807,2.482792
2025_07_03_18_59_34_0968,18.541983,6.722037,4.195216,-1.931267,0.750856,1.556305
2025_07_03_18_59_34_0990,19.639091,5.701498,5.991628,-1.932333,1.189599,0.457118
2025_07_03_18_59_35_0024,16.386049,1.619343,6.701100,-0.899323,1.425015,-0.903850
