时间戳,加速度计X,加速度计Y,加速度计Z,陀螺仪X,陀螺仪Y,陀螺仪Z
2025_07_07_15_22_55_0621,1.261018,0.795614,1.871786,2.416348,-3.240572,-1.412898
2025_07_07_15_22_55_0649,1.174876,-0.043071,-0.428315,2.027671,-4.241758,-0.536345
2025_07_07_15_22_55_0672,3.115455,-0.253639,1.373480,1.355642,-4.515389,0.114379
2025_07_07_15_22_55_0696,6.008976,0.469591,3.452843,0.940334,-4.132039,0.415707
2025_07_07_15_22_55_0717,7.273582,0.637687,3.055036,0.699592,-3.858274,0.132488
2025_07_07_15_22_55_0742,6.708278,-1.317249,3.346961,0.544068,-3.884905,0.197468
2025_07_07_15_22_55_0769,6.626922,-3.041876,2.595016,0.549394,-3.920058,1.048322
2025_07_07_15_22_55_0796,9.271589,-3.410969,0.386441,0.045672,-4.077712,1.818353
2025_07_07_15_22_55_0820,11.686545,-3.267399,3.016751,-0.598661,-4.309933,2.258161
2025_07_07_15_22_55_0855,12.069397,-2.960520,4.281358,-1.377213,-2.991441,2.811949
2025_07_07_15_22_55_0885,12.381063,-5.566902,2.408376,-2.191850,-2.141518,3.202889
2025_07_07_15_22_55_0907,14.580067,-7.415956,2.580659,-2.706224,-1.966820,3.606480
2025_07_07_15_22_55_0930,16.395620,-8.024929,3.596412,-3.063077,-1.789059,4.073984
2025_07_07_15_22_55_0951,17.076378,-8.580662,3.620341,-3.481581,-1.375748,4.392488
2025_07_07_15_22_55_0975,17.449659,-8.388638,3.443272,-4.136566,-0.979615,4.516987
2025_07_07_15_22_56_0003,17.004595,-8.120642,3.749553,-3.666932,-1.569621,4.245486
2025_07_07_15_22_56_0028,17.526230,-7.411170,3.605984,-2.592378,-2.282129,4.092093
2025_07_07_15_22_56_0055,18.197416,-6.337989,2.551945,-2.083196,-2.082930,3.817396
2025_07_07_15_22_56_0086,17.339590,-5.341977,3.381058,-2.631791,-1.400249,3.691698
2025_07_07_15_22_56_0114,17.205591,-2.500500,4.238287,-2.801030,-0.843265,3.258281
2025_07_07_15_22_56_0141,15.078372,-0.680160,4.961518,-1.894783,-0.777221,2.438185
2025_07_07_15_22_56_0162,14.033905,0.244666,4.937590,-0.840469,-0.915701,2.087723
2025_07_07_15_22_56_0184,13.933406,1.006182,4.722236,0.027563,-0.895461,1.720351
2025_07_07_15_22_56_0209,15.169299,1.797010,3.586841,0.515306,-0.521698,1.282674
2025_07_07_15_22_56_0236,16.338194,1.609771,2.729014,0.326893,0.002264,0.466838
2025_07_07_15_22_56_0262,14.685350,1.106681,3.308676,0.048868,0.543269,-0.384017
2025_07_07_15_22_56_0284,11.638091,0.685544,4.022933,0.389609,0.793599,-0.991066
2025_07_07_15_22_56_0306,10.569695,-0.546162,3.122035,1.037138,0.926753,-1.255244
2025_07_07_15_22_56_0331,12.314063,-2.538785,1.354338,1.618622,0.688141,-1.268027
2025_07_07_15_22_56_0357,15.543178,-3.971487,1.450050,1.790124,0.300529,-1.526878
2025_07_07_15_22_56_0387,17.196020,-5.667400,2.604588,1.700644,0.152461,-2.208361
2025_07_07_15_22_56_0407,17.282162,-6.151349,3.433701,1.701710,0.172701,-2.784652
2025_07_07_15_22_56_0432,16.951353,-6.098707,3.246462,1.868951,0.460314,-3.430982
2025_07_07_15_22_56_0453,15.878173,-6.337989,2.182853,1.912626,0.698793,-3.955077
2025_07_07_15_22_56_0475,14.163117,-6.923034,1.263410,1.733667,1.095992,-4.146686
2025_07_07_15_22_56_0500,13.104293,-7.564909,0.812962,1.460035,1.440062,-3.967860
2025_07_07_15_22_56_0535,11.532807,-7.469196,0.515653,1.321555,1.559368,-3.636572
2025_07_07_15_22_56_0565,10.272985,-6.759724,0.726820,1.457905,1.368691,-3.410743
2025_07_07_15_22_56_0590,8.423334,-6.812366,0.539581,1.610100,1.258972,-3.121133
2025_07_07_15_22_56_0620,6.588637,-5.686543,0.765105,1.843386,1.124753,-2.462952
2025_07_07_15_22_56_0640,5.625526,-4.944170,0.496511,2.067085,1.173754,-1.959230
2025_07_07_15_22_56_0663,6.142974,-4.455436,-0.504886,2.330064,0.931014,-1.535400
2025_07_07_15_22_56_0688,6.488139,-4.536792,-1.673779,2.388652,0.407052,-1.541792
2025_07_07_15_22_56_0710,5.644669,-5.294120,-1.573281,1.989323,0.175897,-1.509835
2025_07_07_15_22_56_0731,4.193422,-5.394619,-0.835095,1.489861,0.175897,-1.289331
2025_07_07_15_22_56_0756,4.351348,-6.256633,-0.413958,1.589860,-0.235150,-0.738739
2025_07_07_15_22_56_0788,6.368497,-6.908677,-1.654637,1.833799,-1.071225,-0.226495
2025_07_07_15_22_56_0819,5.611169,-6.869794,-0.960120,0.560046,-1.001985,-0.170038
2025_07_07_15_22_56_0846,5.060222,-7.310671,1.138385,-0.447398,-0.442871,0.394403
2025_07_07_15_22_56_0879,9.396016,-11.085947,-0.634098,-1.078948,-0.260716,1.458437
2025_07_07_15_22_56_0912,12.078969,-9.418748,-1.625923,-1.905436,-0.679352,1.743786
2025_07_07_15_22_56_0947,10.373485,-9.299107,1.037887,-1.980002,-1.251249,2.753361
2025_07_07_15_22_56_0974,12.788441,-7.071389,0.238086,-1.853239,-1.160704,3.767330
2025_07_07_15_22_56_0997,14.656637,-5.341977,-0.466600,-2.043916,-0.890135,3.799287
2025_07_07_15_22_57_0019,13.502100,-4.709075,-1.487139,-2.476267,-0.934875,3.361476
2025_07_07_15_22_57_0045,12.448062,-6.199205,0.300299,-2.745638,-1.175618,3.376389
2025_07_07_15_22_57_0065,13.180863,-6.616155,1.593620,-2.230198,-1.227814,3.707677
2025_07_07_15_22_57_0087,15.145370,-6.874579,0.309871,-1.403844,-1.157509,3.814200
2025_07_07_15_22_57_0109,14.551353,-6.707082,0.022134,-1.080013,-1.475880,3.698090
2025_07_07_15_22_57_0130,13.923835,-6.726224,1.771287,-1.038469,-1.565360,3.937634
2025_07_07_15_22_57_0155,14.968302,-4.407579,3.064608,-0.818099,-1.092530,4.158137
2025_07_07_15_22_57_0178,15.480965,-3.017948,1.631905,-0.545399,-0.761242,4.065462
2025_07_07_15_22_57_0202,16.347765,0.067597,1.823929,-0.470833,-0.422631,3.726851
2025_07_07_15_22_57_0223,14.637494,2.803192,2.082354,-0.542204,0.083221,2.940842
2025_07_07_15_22_57_0243,12.884153,3.224329,2.757728,-0.438876,0.518768,2.388119
