时间戳,加速度计X,加速度计Y,加速度计Z,陀螺仪X,陀螺仪Y,陀螺仪Z
2025_07_02_15_44_58_0979,11.595020,-0.627518,2.590230,-1.520354,-0.581351,2.447772
2025_07_02_15_44_59_0006,9.769895,0.628116,3.035894,-0.849390,-0.831681,2.174007
2025_07_02_15_44_59_0037,8.217551,2.242673,2.048854,0.002530,-0.798658,1.754439
2025_07_02_15_44_59_0059,7.479964,1.998007,0.846461,0.594666,-0.972291,1.619154
2025_07_02_15_44_59_0081,9.051450,1.447060,0.171087,0.813039,-1.114900,1.668155
2025_07_02_15_44_59_0104,11.523235,1.313061,0.434297,0.656450,-1.069095,1.571219
2025_07_02_15_44_59_0132,12.750155,2.093720,2.259423,0.314643,-0.716636,1.035540
2025_07_02_15_44_59_0160,12.644273,1.447060,2.690729,0.194272,-0.268306,0.525426
2025_07_02_15_44_59_0182,15.198013,0.235095,3.601198,0.333817,-0.031824,0.149399
2025_07_02_15_44_59_0204,16.889141,-0.804587,2.599802,0.594666,0.341940,-0.457651
2025_07_02_15_44_59_0234,17.200806,-1.916053,1.009173,0.856714,0.406919,-1.366028
2025_07_02_15_44_59_0260,18.681364,-4.843671,-0.025723,0.918497,0.327027,-1.986926
2025_07_02_15_44_59_0282,20.866013,-7.856833,-0.226720,0.830083,0.334483,-2.375736
2025_07_02_15_44_59_0310,21.507887,-8.695518,-0.480957,0.290143,0.963903,-3.116872
2025_07_02_15_44_59_0340,17.656040,-9.644272,-0.404387,-0.373364,1.474016,-3.685573
2025_07_02_15_44_59_0362,14.776278,-10.717453,0.597009,-0.329690,1.744585,-3.893294
2025_07_02_15_44_59_0395,9.151948,-10.722239,0.683749,1.095326,1.073622,-3.631246
2025_07_02_15_44_59_0423,8.404191,-7.909475,-0.457029,2.293447,0.409049,-3.321397
2025_07_02_15_44_59_0449,3.522235,-7.234101,-2.746960,2.624601,-0.273632,-3.264939
2025_07_02_15_44_59_0473,3.900899,-6.323632,-1.625923,2.683189,-0.915834,-2.542844
2025_07_02_15_44_59_0506,5.841478,-6.074779,-3.307479,1.900376,-0.352459,-2.506626
2025_07_02_15_44_59_0526,4.183850,-7.598408,-3.403192,0.982411,-0.087216,-2.382127
2025_07_02_15_44_59_0549,4.998008,-8.288139,-1.884348,0.818365,-0.254458,-1.950708
2025_07_02_15_44_59_0573,5.515456,-9.533604,-2.660819,0.977085,-0.561112,-1.688794
2025_07_02_15_44_59_0595,4.121039,-12.025130,-0.591027,0.009987,-0.498263,-1.189200
2025_07_02_15_44_59_0618,4.907081,-13.122239,2.685943,-0.715171,0.236482,-0.622629
2025_07_02_15_44_59_0639,2.496910,-14.660226,1.689333,0.677755,-0.378025,-0.526891
2025_07_02_15_44_59_0661,1.520041,-13.443476,-1.333400,1.935528,-1.393991,0.414642
2025_07_02_15_44_59_0681,5.074579,-12.230913,-3.043670,1.497851,-1.320490,1.209173
2025_07_02_15_44_59_0706,11.111670,-15.680765,-4.989035,-0.380821,-0.717701,2.159094
2025_07_02_15_44_59_0729,15.131014,-17.572889,-3.235694,-2.487452,-0.113847,3.007952
2025_07_02_15_44_59_0752,14.949160,-15.369100,-1.769492,-3.548158,0.390941,3.832176
2025_07_02_15_44_59_0784,17.646469,-10.549356,-0.083151,-3.029523,0.107722,4.740686
2025_07_02_15_44_59_0806,17.234304,-7.555337,-1.625923,-3.050827,0.853118,4.473313
2025_07_02_15_44_59_0827,14.455640,-5.830710,-2.047658,-3.199827,0.631683,4.211399
2025_07_02_15_44_59_0850,13.837693,-3.698706,0.927817,-2.671604,0.091743,3.970656
2025_07_02_15_44_59_0875,13.593027,-2.946163,0.486939,-0.815303,-0.514241,3.539370
2025_07_02_15_44_59_0907,12.701701,-3.760919,-1.065404,0.314643,-1.055246,3.264540
2025_07_02_15_44_59_0932,11.954542,-3.511467,-0.183649,-0.320103,-0.259784,3.534044
2025_07_02_15_44_59_0963,12.270992,-0.838086,0.285942,-1.094394,0.288678,3.653350
2025_07_02_15_44_59_0985,12.117254,0.254237,0.994816,-1.036871,0.157788,3.540435
2025_07_02_15_45_00_0008,12.448062,1.897508,0.271585,-0.909043,-0.382286,3.142038
2025_07_02_15_45_00_0028,12.031113,1.763510,1.828715,-0.928217,-0.865768,2.737383
2025_07_02_15_45_00_0060,15.960127,2.328815,4.185645,-0.618368,-0.884942,1.516892
2025_07_02_15_45_00_0083,14.436498,1.447060,5.172684,-0.146470,-0.422631,0.115311
2025_07_02_15_45_00_0106,12.486347,-1.614557,3.754339,0.380688,-0.192674,-0.605585
2025_07_02_15_45_00_0129,13.799408,-3.799204,2.825325,0.902519,-0.363111,-0.887872
2025_07_02_15_45_00_0153,15.701104,-4.747360,1.819143,1.501047,-0.644200,-1.288266
2025_07_02_15_45_00_0186,18.551554,-4.934598,2.034497,1.675745,-0.644200,-2.180798
2025_07_02_15_45_00_0216,20.434706,-8.254640,2.067997,1.100652,0.210916,-3.083850
