时间戳,加速度计X,加速度计Y,加速度计Z,陀螺仪X,陀螺仪Y,陀螺仪Z
2025_07_02_16_08_54_0081,14.201403,-0.981655,4.683950,-1.213567,-0.616903,1.739526
2025_07_02_16_08_54_0101,17.569899,-0.828515,6.193223,-1.004781,-0.633947,1.402912
2025_07_02_16_08_54_0124,17.157734,-0.454636,8.090134,-0.629952,-0.322899,0.606251
2025_07_02_16_08_54_0157,15.083158,-0.311067,7.759924,0.587343,0.032756,-0.285083
2025_07_02_16_08_54_0179,14.091332,-1.101895,5.368896,1.443657,0.115844,-0.777088
2025_07_02_16_08_54_0209,14.196617,-2.136791,2.849254,2.062424,0.042343,-1.319158
2025_07_02_16_08_54_0236,14.369498,-2.869593,2.398805,1.937792,0.152062,-1.766556
2025_07_02_16_08_54_0259,14.230116,-3.501896,2.422733,1.650312,0.553522,-2.179733
2025_07_02_16_08_54_0281,14.086547,-3.808775,1.229911,1.467092,0.924223,-2.418345
2025_07_02_16_08_54_0306,14.306686,-4.134199,0.549153,1.366960,1.132875,-2.737782
2025_07_02_16_08_54_0336,12.879368,-5.294120,-0.379861,1.330742,1.230877,-3.163742
2025_07_02_16_08_54_0359,11.839686,-5.729614,-0.140578,1.323286,1.191463,-3.247895
2025_07_02_16_08_54_0381,10.823934,-6.227919,-0.538385,1.260437,1.269225,-3.371463
2025_07_02_16_08_54_0402,9.467801,-6.807580,-1.113261,1.201849,1.274551,-3.321397
2025_07_02_16_08_54_0425,9.482158,-6.774081,-1.649851,1.390395,1.009441,-3.198895
2025_07_02_16_08_54_0449,8.457432,-7.502696,-1.994418,1.472418,0.735677,-3.180786
2025_07_02_16_08_54_0479,6.794420,-6.961319,-1.956133,1.552311,0.439675,-3.020069
2025_07_02_16_08_54_0505,5.965905,-7.128817,-2.694318,1.222089,0.408783,-2.769739
2025_07_02_16_08_54_0525,5.534599,-8.528020,-2.291726,0.873891,0.413044,-2.513018
2025_07_02_16_08_54_0551,6.219544,-9.557532,-2.694318,1.073089,0.137149,-2.017818
2025_07_02_16_08_54_0581,6.272186,-10.214361,-4.893322,1.195458,-0.427292,-1.802774
2025_07_02_16_08_54_0606,2.472982,-12.959527,-2.890530,0.434082,-0.333551,-1.353245
2025_07_02_16_08_54_0636,7.311868,-17.745771,-4.189234,0.333951,-0.548728,0.364576
2025_07_02_16_08_54_0660,11.063215,-19.566111,-3.230909,-0.265642,-0.605186,1.036605
2025_07_02_16_08_54_0683,6.238687,-17.582460,-2.263012,-0.929150,-0.254724,1.808632
2025_07_02_16_08_54_0706,9.774680,-14.765511,-2.085943,-0.269903,-0.975753,3.311410
