时间戳,加速度计X,加速度计Y,加速度计Z,陀螺仪X,陀螺仪Y,陀螺仪Z
2025_07_02_16_09_21_0567,16.266409,-0.847657,1.296910,0.801455,0.709046,-1.961360
2025_07_02_16_09_21_0588,14.024334,-1.475175,1.263410,0.580951,0.796395,-2.420476
2025_07_02_16_09_21_0613,12.653844,-2.242075,1.540978,0.504388,1.021159,-2.636585
2025_07_02_16_09_21_0652,12.653844,-3.511467,1.517050,0.594800,1.090266,-2.779326
2025_07_02_16_09_21_0678,12.912868,-4.546363,2.528017,0.803585,1.336335,-2.898632
2025_07_02_16_09_21_0706,10.876575,-5.667400,1.771287,1.251915,1.439662,-3.101959
2025_07_02_16_09_21_0733,8.303693,-5.935995,0.846461,1.488397,1.319291,-3.078657
2025_07_02_16_09_21_0755,7.005587,-5.332405,0.496511,1.728074,1.163767,-2.881588
2025_07_02_16_09_21_0782,5.371887,-5.538188,-1.764707,1.985728,1.087070,-2.662150
2025_07_02_16_09_21_0811,3.900899,-5.490332,-4.505087,1.998510,0.315043,-2.455628
2025_07_02_16_09_21_0833,3.800400,-6.199205,-3.522833,1.675878,-0.172701,-2.230864
2025_07_02_16_09_21_0853,5.352744,-6.367301,-4.179663,1.513962,-0.394269,-1.801708
2025_07_02_16_09_21_0876,9.037093,-8.173284,-4.170092,0.246601,-0.375095,-1.527944
2025_07_02_16_09_21_0901,9.372088,-10.544571,1.047458,-1.876009,0.877353,-1.502378
2025_07_02_16_09_21_0926,9.041879,-15.426528,-3.982853,-0.710777,0.693067,-0.618501
2025_07_02_16_09_21_0947,12.845868,-16.887943,-5.146962,-1.159240,-0.205723,0.290010
2025_07_02_16_09_21_0976,5.592027,-16.289141,1.220340,-2.001573,0.144605,0.694665
2025_07_02_16_09_22_0001,7.575676,-14.779867,0.031705,1.388265,-2.055634,2.821536
2025_07_02_16_09_22_0022,13.808979,-10.722239,-2.938386,2.260558,-2.341116,3.561740
2025_07_02_16_09_22_0045,13.895121,-8.192427,-4.950750,0.593734,-1.342194,3.483978
2025_07_02_16_09_22_0066,12.050255,-7.382456,-3.987639,-1.154979,-0.793599,3.719261
2025_07_02_16_09_22_0089,11.820544,-6.396015,-0.629312,-2.130466,-0.537011,3.922721
2025_07_02_16_09_22_0110,11.250454,-5.624330,1.296910,-2.432992,-0.342073,3.863068
2025_07_02_16_09_22_0134,10.469197,-4.843671,2.757728,-1.952572,-0.485879,3.727783
