时间戳,加速度计X,加速度计Y,加速度计Z,陀螺仪X,陀螺仪Y,陀螺仪Z
2025_07_12_17_50_14_0354,2.818147,5.131408,0.069990,0.044340,-1.176417,0.696929
2025_07_12_17_50_14_0384,3.747758,3.262614,-2.057229,0.201995,-1.453244,0.922758
2025_07_12_17_50_14_0410,3.872185,1.451845,-3.135196,0.208386,-1.926208,1.199719
2025_07_12_17_50_14_0440,6.037690,1.135394,-2.608177,0.016644,-2.416082,1.813160
2025_07_12_17_50_14_0462,7.877172,0.584447,-2.756532,-0.270969,-2.460821,2.021812
2025_07_12_17_50_14_0482,7.867601,0.589233,-2.569891,-0.764038,-2.377733,2.465881
2025_07_12_17_50_14_0507,12.970295,2.769692,0.424726,-1.453111,-2.009163,2.626731
2025_07_12_17_50_14_0528,12.653844,4.666602,2.111068,-1.985594,-1.518223,2.558557
2025_07_12_17_50_14_0552,12.663416,6.530611,3.883551,-1.824744,-1.771749,2.548970
2025_07_12_17_50_14_0573,11.365310,7.871789,5.685347,-1.325283,-2.260558,2.372274
2025_07_12_17_50_14_0596,12.807583,13.506288,9.556335,-0.988669,-2.410755,2.464816
2025_07_12_17_50_14_0620,10.521839,15.278770,8.914461,-0.926886,-1.035806,2.077204
2025_07_12_17_50_14_0651,9.664611,14.157733,5.306683,-1.158041,-0.543801,2.227402
2025_07_12_17_50_14_0671,7.082157,13.342978,5.551349,-1.559501,-0.572563,2.196511
2025_07_12_17_50_14_0694,5.851049,13.578073,7.764709,-1.118628,-0.649260,2.239120
2025_07_12_17_50_14_0716,5.031508,15.407983,8.003992,-0.139945,-0.542736,1.825943
2025_07_12_17_50_14_0738,3.086741,15.920646,7.601399,0.270170,-0.249797,1.248586
2025_07_12_17_50_14_0760,6.540781,15.796219,9.422338,0.863371,0.109053,0.917432
2025_07_12_17_50_14_0783,15.355939,20.759531,9.029316,1.290397,1.019694,0.014247
2025_07_12_17_50_14_0806,17.919250,22.508085,9.733404,0.649260,2.363619,-1.433005
2025_07_12_17_50_14_0828,25.747969,25.651058,11.745769,-0.414642,4.542686,-1.947379
2025_07_12_17_50_14_0849,36.019756,27.558138,18.908682,0.982544,3.201824,-3.534310
2025_07_12_17_50_14_0873,46.445286,24.722046,24.978676,4.690887,1.414763,-6.722819
2025_07_12_17_50_14_0894,46.569714,15.407983,17.734406,4.897542,1.936594,-8.340641
2025_07_12_17_50_14_0919,34.386059,2.060220,9.565907,4.328841,1.790657,-9.123322
2025_07_12_17_50_14_0941,23.797817,-3.914060,3.960720,4.283036,1.099454,-8.454621
2025_07_12_17_50_14_0963,16.170696,-6.381658,1.354338,4.178643,0.293339,-7.524806
2025_07_12_17_50_14_0984,9.966106,-7.090532,-0.001795,3.514071,0.207055,-6.623885
2025_07_12_17_50_15_0007,3.033501,-13.467404,-1.070190,2.062557,0.507317,-5.354394
2025_07_12_17_50_15_0030,-0.061017,-14.837295,4.133003,-0.488143,2.577731,-2.881455
2025_07_12_17_50_15_0052,1.399801,-14.650655,0.171087,-0.944995,4.028312,-1.024088
2025_07_12_17_50_15_0075,2.995216,-19.475183,-6.114858,0.264844,2.007964,-0.720497
2025_07_12_17_50_15_0096,2.042274,-23.787050,-7.394420,0.704652,-0.946326,-0.355255
2025_07_12_17_50_15_0120,1.510469,-26.786453,-3.187838,0.053927,-1.604507,1.125152
2025_07_12_17_50_15_0140,1.610968,-27.988846,-3.657429,-0.425294,-1.075220,3.157084
2025_07_12_17_50_15_0169,10.934003,-28.065416,-6.474380,-1.407306,-1.143394,6.002854
2025_07_12_17_50_15_0196,17.143377,-29.205597,-2.425724,-2.730059,-0.918630,8.151962
2025_07_12_17_50_15_0218,33.777683,-22.862225,-0.044865,-3.063344,-1.075220,10.487486
2025_07_12_17_50_15_0245,43.503311,-13.587045,-3.982853,-3.800352,-1.869750,9.696283
2025_07_12_17_50_15_0273,56.932430,-15.518053,13.719847,-2.728994,-5.100868,11.670693
2025_07_12_17_50_15_0296,92.831352,11.331212,17.135601,0.492670,-3.410743,12.315026
2025_07_12_17_50_15_0319,77.864243,35.740993,-0.159721,-1.106910,-0.730217,6.932537
2025_07_12_17_50_15_0343,45.309292,40.608593,4.066004,-4.918581,-0.324363,4.134835
2025_07_12_17_50_15_0364,27.702904,36.847675,8.684152,-4.374380,-1.687595,2.620340
2025_07_12_17_50_15_0388,10.986645,30.183662,10.859825,-3.205020,-2.528996,1.520221
2025_07_12_17_50_15_0424,-3.026921,25.948366,13.638491,-2.455229,-1.722748,0.462711
2025_07_12_17_50_15_0452,-4.219743,25.934010,24.125635,-2.119814,-1.140199,0.443536
2025_07_12_17_50_15_0473,15.998412,29.623144,31.570902,-0.025965,0.069640,-1.232741
2025_07_12_17_50_15_0496,20.132612,17.405991,21.504896,1.472551,4.390358,-6.273424
