时间戳,加速度计X,加速度计Y,加速度计Z,陀螺仪X,陀螺仪Y,陀螺仪Z
2025_07_12_17_43_14_0349,3.110669,7.397411,0.668794,-0.318771,0.066710,0.088547
2025_07_12_17_43_14_0373,1.974677,6.621539,-0.327219,-0.190943,-0.528622,0.283485
2025_07_12_17_43_14_0405,2.396412,5.423931,0.956531,0.112515,-1.097323,0.625292
2025_07_12_17_43_14_0430,1.558326,3.972085,-0.390030,0.044340,-1.045127,1.025686
2025_07_12_17_43_14_0462,1.170090,2.233102,-2.516651,-0.425294,-0.912106,1.761629
2025_07_12_17_43_14_0495,3.829114,0.043071,-2.502294,-0.246335,-1.807700,2.076938
2025_07_12_17_43_14_0521,5.544170,-1.451247,-4.045067,-0.843798,-1.280543,2.032198
2025_07_12_17_43_14_0548,4.413561,-6.985248,-4.749753,-2.061093,-0.801322,2.236590
2025_07_12_17_43_14_0571,7.944769,-8.101500,-5.056034,-1.241130,-2.935516,3.022599
2025_07_12_17_43_14_0598,16.352551,-8.254640,-4.179663,-1.077084,-4.006874,3.449624
2025_07_12_17_43_14_0629,20.434706,-11.714064,-0.308076,-3.524457,-3.148562,4.925771
2025_07_12_17_43_14_0650,27.352953,-7.450053,7.735996,-2.174007,-4.143224,5.819235
2025_07_12_17_43_14_0673,32.344978,2.520241,5.824131,0.137016,-3.883440,5.953454
2025_07_12_17_43_14_0697,33.317661,11.556137,0.932603,-1.307041,-1.948311,5.494472
2025_07_12_17_43_14_0719,30.337402,16.692331,3.184249,-2.205964,-1.793852,4.627505
2025_07_12_17_43_14_0741,26.782864,20.912672,5.522635,-1.242195,-2.229400,3.564669
2025_07_12_17_43_14_0765,19.524237,22.455444,4.185645,-1.038735,-1.721417,2.298373
2025_07_12_17_43_14_0794,10.752149,23.835505,8.444869,-1.344324,-1.067497,1.031012
2025_07_12_17_43_14_0819,9.333803,25.152754,10.639088,-0.368837,-0.584014,-0.219305
2025_07_12_17_43_14_0842,11.303096,26.446672,11.760125,0.431020,-0.088814,-1.966953
2025_07_12_17_43_14_0874,19.735403,22.474586,14.764314,0.815436,2.563084,-4.006341
2025_07_12_17_43_14_0897,36.776489,21.253050,12.919448,0.825023,4.969978,-4.370651
2025_07_12_17_43_14_0919,71.708107,26.882765,15.501902,2.542844,3.917794,-6.383409
2025_07_12_17_43_14_0952,75.382889,1.456631,10.922039,3.914598,2.296776,-11.861769
2025_07_12_17_43_14_0975,53.861240,-10.601999,6.902097,2.257495,4.437494,-11.828880
2025_07_12_17_43_14_0997,35.828331,-11.545967,-0.614955,3.572792,3.128589,-10.068316
