时间戳,加速度计X,加速度计Y,加速度计Z,陀螺仪X,陀螺仪Y,陀螺仪Z
2025_07_12_17_09_07_0925,7.685746,3.952943,4.621737,-0.707581,0.209585,0.243273
2025_07_12_17_09_07_0954,5.860621,3.262614,4.405785,-0.488276,0.235150,0.414775
2025_07_12_17_09_07_0989,5.774479,3.564708,4.042076,-0.335948,0.115844,0.584147
2025_07_12_17_09_08_0014,6.421140,4.139583,4.410570,-0.425427,0.208519,0.628887
2025_07_12_17_09_08_0041,6.909873,4.810172,3.366701,-0.478689,0.250063,0.386014
2025_07_12_17_09_08_0064,6.650851,4.987839,2.398805,-0.644732,-0.185484,0.078295
2025_07_12_17_09_08_0086,5.654240,5.078766,4.506881,-0.928084,-0.145005,-0.069773
2025_07_12_17_09_08_0109,4.710870,4.139583,5.005187,-0.822626,-0.028894,0.273099
2025_07_12_17_09_08_0146,8.260622,8.556734,4.109075,-0.351926,-0.052330,0.368970
2025_07_12_17_09_08_0176,5.951548,9.941580,8.099705,-0.642602,-0.099200,0.235816
2025_07_12_17_09_08_0199,11.465808,14.023735,14.519648,0.647129,0.095605,0.583082
2025_07_12_17_09_08_0222,17.334805,22.594826,9.872787,1.278679,1.130878,-0.675757
2025_07_12_17_09_08_0244,17.052450,23.912075,12.291930,0.616237,0.209585,-1.612896
2025_07_12_17_09_08_0267,25.920252,23.993431,25.462624,2.219013,-0.478423,-2.435123
2025_07_12_17_09_08_0302,26.356342,18.867407,10.375877,3.229653,1.171357,-4.911257
2025_07_12_17_09_08_0332,24.952354,6.980462,12.541382,2.793041,0.409848,-6.337337
2025_07_12_17_09_08_0357,15.476179,-4.920241,7.802995,3.689834,0.720763,-7.061563
2025_07_12_17_09_08_0387,5.021936,-9.189037,2.178067,4.425644,-0.412378,-6.211640
2025_07_12_17_09_08_0412,0.139980,-9.940982,-2.085943,3.511940,-0.134353,-4.906996
2025_07_12_17_09_08_0435,-0.780060,-12.528221,-3.934997,2.559755,0.367239,-4.287163
2025_07_12_17_09_08_0458,-10.486546,-19.791634,-7.216753,2.672670,-0.728619,-2.762149
2025_07_12_17_09_08_0491,1.203590,-22.871796,-3.264408,1.528876,-2.105699,1.644853
2025_07_12_17_09_08_0513,3.426522,-35.108093,-7.595417,-0.083488,-0.852186,2.379730
2025_07_12_17_09_08_0535,0.988236,-43.161736,-6.388238,-1.638462,-0.726489,5.224302
2025_07_12_17_09_08_0570,16.074982,-48.474998,-13.843078,-1.998377,-2.664814,10.441813
2025_07_12_17_09_08_0591,43.862831,-51.110092,-13.306487,-2.938845,-4.497680,12.540855
