时间戳,加速度计X,加速度计Y,加速度计Z,陀螺仪X,陀螺仪Y,陀螺仪Z
2025_07_12_17_26_56_0043,5.793622,6.769894,7.137192,-0.284417,-0.327160,0.901587
2025_07_12_17_26_56_0070,4.394419,5.658427,6.949954,0.152328,-0.218506,0.831281
2025_07_12_17_26_56_0115,4.768297,6.631110,7.016953,0.805183,-0.921427,1.270024
2025_07_12_17_26_56_0137,7.249654,7.867002,7.860423,1.417559,-0.823425,0.680018
2025_07_12_17_26_56_0160,5.596812,7.301698,6.533004,1.453777,-0.662575,0.361647
2025_07_12_17_26_56_0182,7.633104,7.737790,8.602796,1.385602,-0.341008,0.552190
2025_07_12_17_26_56_0203,10.881361,9.251849,8.196015,1.104380,0.978550,0.487211
2025_07_12_17_26_56_0226,11.676974,11.843874,5.570491,0.523961,2.121279,0.033555
2025_07_12_17_26_56_0252,12.841083,17.089539,5.972486,0.446199,1.795450,-0.762041
2025_07_12_17_26_56_0273,16.137196,18.963120,9.336196,1.022357,0.825156,-1.272155
2025_07_12_17_26_56_0295,24.957140,24.865614,14.356936,2.210891,0.778286,-1.922879
2025_07_12_17_26_56_0326,23.883959,28.080372,4.530810,2.018217,3.026460,-4.095421
2025_07_12_17_26_56_0350,30.744780,22.307089,8.785249,1.678408,1.566425,-5.288216
2025_07_12_17_26_56_0371,27.803402,10.981261,8.914461,3.381316,0.424762,-7.122148
2025_07_12_17_26_56_0401,19.251455,-0.325424,0.683749,4.407002,-1.255777,-8.127595
2025_07_12_17_26_56_0426,10.613365,-6.899106,-0.634098,2.903159,-1.214366,-7.386326
2025_07_12_17_26_56_0449,2.732005,-9.577272,-1.534996,2.062957,-0.809577,-5.963441
2025_07_12_17_26_56_0481,-3.908676,-15.278172,-5.166104,2.328067,-1.301582,-3.240306
2025_07_12_17_26_56_0507,-3.668795,-21.674187,-4.965107,0.521831,-2.069481,-1.141131
2025_07_12_17_26_56_0527,-2.710470,-34.514072,4.808377,-1.181077,-1.361235,0.345668
2025_07_12_17_26_56_0549,-8.545966,-45.935616,3.122035,-0.627289,-0.419835,3.190240
2025_07_12_17_26_56_0571,0.896710,-40.828732,-6.991828,0.764704,-0.426226,7.384195
2025_07_12_17_26_56_0597,20.175682,-34.135410,-8.730812,-2.028869,0.402392,8.863538
2025_07_12_17_26_56_0627,45.601814,-34.628929,-6.469594,-1.041532,-2.479463,12.044590
2025_07_12_17_26_56_0653,71.157158,-18.201006,-8.855238,1.109707,-2.789446,12.925405
2025_07_12_17_26_56_0685,81.452881,-4.915456,-0.126221,-2.774400,-1.545520,12.297050
2025_07_12_17_26_56_0709,80.566338,7.699505,10.529017,-1.075619,-2.853360,11.348061
2025_07_12_17_26_56_0738,70.563141,33.345779,4.271787,-3.037379,-0.184418,7.666482
2025_07_12_17_26_56_0763,31.209585,32.909687,9.575478,-5.679689,0.000799,3.898487
2025_07_12_17_26_56_0785,14.254045,33.259636,22.477577,-3.244034,-1.664826,2.934584
2025_07_12_17_26_56_0810,8.577073,41.495132,17.988642,-1.400515,-0.866034,1.730072
2025_07_12_17_26_56_0840,8.227122,38.749969,16.963318,-0.497331,0.166975,-2.153901
2025_07_12_17_26_56_0862,5.314459,26.609385,16.670795,0.104393,1.041398,-3.676918
2025_07_12_17_26_56_0883,11.830115,22.220947,15.530616,0.792400,1.976407,-4.045356
2025_07_12_17_26_56_0905,30.203403,22.402802,13.949558,1.312101,2.834852,-5.491676
