时间戳,加速度计X,加速度计Y,加速度计Z,陀螺仪X,陀螺仪Y,陀螺仪Z
2025_07_12_17_58_57_0188,-3.630510,5.217550,7.093523,-0.377226,-0.569900,1.282674
2025_07_12_17_58_57_0208,-2.073381,5.816354,10.830514,0.493869,-1.049121,1.383871
2025_07_12_17_58_57_0243,-0.765703,8.767900,8.535796,1.734599,-1.288799,1.274152
2025_07_12_17_58_57_0265,0.422931,9.677772,8.196015,1.994516,-1.640193,1.007977
2025_07_12_17_58_57_0295,2.353341,11.877374,9.709476,2.522738,-2.074808,0.670298
2025_07_12_17_58_57_0320,3.230311,12.073585,8.152347,2.368279,-1.533802,0.263512
2025_07_12_17_58_57_0343,4.657629,10.731810,9.225528,2.127670,-1.050187,-0.116776
2025_07_12_17_58_57_0364,3.608377,8.720044,8.325228,2.402367,-0.739272,-0.536345
2025_07_12_17_58_57_0391,2.645864,7.599007,4.655236,2.783587,-0.735011,-0.748326
2025_07_12_17_58_57_0420,0.945165,6.357730,2.413162,2.173342,-0.880948,-0.718500
2025_07_12_17_58_57_0442,0.945165,5.629714,1.512264,1.917819,-0.770163,-0.749391
2025_07_12_17_58_57_0464,0.101695,3.435495,-1.530210,1.632336,-0.765903,-0.687608
2025_07_12_17_58_57_0486,-0.487538,0.714258,-3.532404,1.246855,-1.245124,-0.264710
2025_07_12_17_58_57_0512,-0.890130,-1.638485,-3.024528,1.050852,-2.005568,0.550992
2025_07_12_17_58_57_0534,0.297906,-3.794419,-2.449652,1.114766,-2.251503,1.334870
2025_07_12_17_58_57_0555,1.040878,-5.724828,-3.427120,0.842200,-2.030068,2.130466
2025_07_12_17_58_57_0579,3.905685,-8.781659,-4.744967,0.299064,-1.649780,3.372262
2025_07_12_17_58_57_0599,8.203195,-10.655239,-6.713662,-0.306920,-1.666823,4.110335
2025_07_12_17_58_57_0620,12.582060,-14.502300,-6.321239,-1.288932,-1.503976,4.771578
2025_07_12_17_58_57_0644,15.562321,-14.550157,-5.779863,-2.141917,-1.214232,4.952668
2025_07_12_17_58_57_0665,20.036900,-16.629519,-6.503094,-1.706370,-2.470941,5.245607
2025_07_12_17_58_57_0688,27.060431,-18.579071,-4.141378,-0.706383,-4.690354,6.272225
2025_07_12_17_58_57_0712,40.820358,-14.123635,1.929213,-1.237801,-4.190893,8.137049
2025_07_12_17_58_57_0735,50.052467,-3.530610,3.582056,-3.234713,-1.855370,8.614140
2025_07_12_17_58_57_0769,48.413982,11.263615,12.033505,-2.182396,-2.924597,8.099766
2025_07_12_17_58_57_0798,43.670807,22.939392,6.839883,-2.071745,-1.570952,7.316953
2025_07_12_17_58_57_0820,39.157944,27.174688,12.344572,-4.471182,-0.096004,5.719502
2025_07_12_17_58_57_0845,26.082964,29.690144,22.410578,-3.401822,-0.470833,2.248707
2025_07_12_17_58_57_0867,14.599209,35.635708,24.332016,-0.379356,-0.769098,0.195337
2025_07_12_17_58_57_0891,3.311666,32.756546,14.452649,0.083887,0.864703,-1.680139
2025_07_12_17_58_57_0925,10.689935,28.104300,16.230516,1.080679,1.304511,-3.121133
2025_07_12_17_58_57_0956,36.618561,24.108286,18.141783,3.053091,1.818885,-5.455591
2025_07_12_17_58_57_0978,62.374905,22.996820,18.625731,4.713390,2.171344,-8.436512
2025_07_12_17_58_57_0998,81.323669,13.951352,16.235302,6.030817,2.456827,-11.175626
2025_07_12_17_58_58_0020,85.352585,2.228316,4.932804,6.691128,2.432327,-13.332323
2025_07_12_17_58_58_0043,72.345200,-6.716653,-9.071191,4.859327,0.023302,-13.486782
2025_07_12_17_58_58_0067,43.086361,-18.785452,-2.492723,1.948711,0.369370,-11.386542
2025_07_12_17_58_58_0089,31.228729,-18.239290,1.152742,-0.125964,1.611165,-7.558894
2025_07_12_17_58_58_0110,20.334208,-21.952353,6.375078,0.042343,2.092650,-6.334142
2025_07_12_17_58_58_0133,15.921244,-22.661226,4.281358,2.290517,-0.402658,-5.661048
2025_07_12_17_58_58_0154,10.253843,-31.103106,-4.730610,2.131931,-0.610379,-5.545071
2025_07_12_17_58_58_0176,0.139980,-36.641293,-5.707480,-0.736209,0.469501,-2.883586
2025_07_12_17_58_58_0199,1.778465,-31.308887,-5.238487,-1.940721,0.797593,-0.668434
2025_07_12_17_58_58_0224,-3.046063,-31.711481,-3.786642,-1.431673,-0.460181,0.801322
2025_07_12_17_58_58_0244,-4.028317,-32.429924,-3.269194,-1.275084,-0.888404,2.392380
2025_07_12_17_58_58_0267,-2.648257,-34.662430,-1.640280,-1.162169,-0.941666,4.996342
2025_07_12_17_58_58_0289,7.513463,-31.682766,-2.033301,-0.396400,-0.840469,7.390453
2025_07_12_17_58_58_0310,16.975283,-30.049067,-8.721240,-0.232487,-0.922492,8.235050
2025_07_12_17_58_58_0332,26.035107,-37.623547,-7.686345,-0.528489,-2.614748,10.698401
2025_07_12_17_58_58_0360,70.941208,-22.752153,-1.994418,0.942199,-2.364418,13.497169
2025_07_12_17_58_58_0392,96.223770,10.219148,-1.051047,-2.647903,0.660178,11.939132
2025_07_12_17_58_58_0415,77.778099,20.117657,10.629517,-3.914199,-0.158853,8.849557
2025_07_12_17_58_58_0446,52.136616,31.113276,6.892526,-1.856568,-1.245124,6.581009
2025_07_12_17_58_58_0467,34.534412,29.895926,2.940181,-3.004623,-0.520899,4.884493
2025_07_12_17_58_58_0490,18.935003,25.833511,4.841877,-4.249614,0.745397,3.142171
2025_07_12_17_58_58_0520,3.004787,25.521847,10.293923,-4.256005,1.213966,2.013290
2025_07_12_17_58_58_0549,-6.538388,28.856245,15.856637,-2.717143,1.519555,0.706516
2025_07_12_17_58_58_0580,-0.037089,31.213774,13.307683,0.648327,0.020106,-1.953904
2025_07_12_17_58_58_0603,5.548956,25.469204,16.426727,2.015820,-0.486811,-3.272263
2025_07_12_17_58_58_0626,22.853849,29.120054,15.909280,2.284126,1.823146,-3.956009
2025_07_12_17_58_58_0656,57.449879,22.541586,20.566311,2.090387,3.670926,-6.483274
2025_07_12_17_58_58_0679,86.119484,16.318453,25.381268,6.305647,1.710232,-8.473796
2025_07_12_17_58_58_0706,85.841316,-14.578870,13.231112,5.692206,3.751884,-11.750719
2025_07_12_17_58_58_0734,71.708107,-11.522039,-11.399407,4.341757,-0.626357,-9.940222
2025_07_12_17_58_58_0756,55.284374,-17.146967,-1.204188,-0.366573,1.529142,-10.074441
2025_07_12_17_58_58_0779,29.887550,-25.027729,11.204392,-2.085593,4.074516,-8.965800
2025_07_12_17_58_58_0804,17.775681,-26.139194,11.477772,1.798513,3.305684,-7.629199
2025_07_12_17_58_58_0824,12.975080,-29.737402,0.582652,4.144689,1.674014,-7.751701
2025_07_12_17_58_58_0846,1.491327,-38.620159,-6.982256,3.542965,0.398131,-6.518427
2025_07_12_17_58_58_0869,-1.043271,-36.670006,-6.541379,2.056299,1.072290,-4.158403
2025_07_12_17_58_58_0892,-7.084549,-41.465820,-13.258630,0.718633,1.248054,-2.036859
2025_07_12_17_58_58_0914,-9.897313,-43.626541,-15.327824,-0.526358,0.419436,1.095193
2025_07_12_17_58_58_0937,-5.700302,-43.487759,-15.806987,-1.965222,0.273499,4.336031
2025_07_12_17_58_58_0957,4.633701,-45.288956,-20.061424,-2.580793,-1.428344,6.935732
2025_07_12_17_58_58_0980,22.226332,-40.957947,-7.671988,-2.345377,-3.956675,8.156223
2025_07_12_17_58_59_0002,37.054653,-40.167717,3.639483,-1.351781,-3.394232,10.053003
2025_07_12_17_58_59_0028,62.614784,-28.645079,0.903889,-2.206897,-1.608236,13.195841
2025_07_12_17_58_59_0059,107.846313,2.918047,20.599810,-2.681990,-1.957632,13.130861
2025_07_12_17_58_59_0080,98.187683,23.044676,18.304495,-0.036484,-3.456015,9.487498
2025_07_12_17_58_59_0102,66.739410,31.228130,7.462615,-1.647782,-0.761642,6.392597
2025_07_12_17_58_59_0124,35.909687,26.800810,3.591627,-4.298615,0.497198,4.873840
2025_07_12_17_58_59_0145,20.616560,22.695324,5.962914,-3.466801,-1.378278,4.083704
2025_07_12_17_58_59_0168,7.566105,22.254448,9.355338,-2.467879,-2.284525,3.813135
2025_07_12_17_58_59_0193,5.654240,34.116867,12.172289,-2.546706,-0.812773,2.907820
2025_07_12_17_58_59_0216,-4.445266,38.050068,14.625530,-2.340051,-0.013981,0.664972
2025_07_12_17_58_59_0237,-3.692724,38.122452,13.825131,-0.858711,-0.005459,-0.814237
2025_07_12_17_58_59_0263,9.065806,34.581673,12.790236,0.387345,-0.093874,-2.433125
2025_07_12_17_58_59_0291,23.855246,29.833714,12.785450,0.936872,1.601578,-4.894346
2025_07_12_17_58_59_0314,34.606197,24.491735,13.518251,0.260716,3.847755,-5.915638
2025_07_12_17_58_59_0338,61.445892,19.423140,19.967506,5.425898,0.585612,-7.189391
2025_07_12_17_58_59_0371,102.389481,13.889139,7.481758,4.728303,1.779472,-11.083084
2025_07_12_17_58_59_0392,79.177307,-15.848263,-2.425724,4.180906,2.818873,-11.602784
2025_07_12_17_58_59_0414,65.939613,-11.891132,-2.062015,4.616454,-1.263233,-10.766709
2025_07_12_17_58_59_0436,33.198021,-23.997618,-2.536392,1.018895,1.936061,-10.244879
2025_07_12_17_58_59_0459,17.229519,-24.495924,-2.162513,0.111583,2.313020,-8.218140
2025_07_12_17_58_59_0482,11.322239,-24.821945,1.785644,0.155258,1.271489,-6.800714
2025_07_12_17_58_59_0504,10.780863,-25.904697,4.454239,0.772960,0.830615,-5.917769
2025_07_12_17_58_59_0526,4.198207,-35.625542,-6.095716,1.335270,0.486545,-5.508852
2025_07_12_17_58_59_0549,-3.841079,-41.096729,-6.354739,-0.326094,-0.600791,-2.842042
2025_07_12_17_58_59_0570,-2.509473,-43.180878,-0.562313,-1.721283,0.091477,-0.127429
2025_07_12_17_58_59_0595,-5.757730,-42.903309,-3.729214,-1.533802,0.410914,3.316869
2025_07_12_17_58_59_0616,0.331406,-36.545582,-5.942575,-0.832080,-0.910774,6.270095
2025_07_12_17_58_59_0642,10.464412,-35.117664,-6.201000,-0.677621,-1.790390,8.074200
2025_07_12_17_58_59_0672,20.923439,-43.774895,0.817747,-0.613707,-0.724358,10.148874
2025_07_12_17_58_59_0694,52.160542,-44.354557,-4.581657,0.063648,-0.694532,14.614331
2025_07_12_17_58_59_0717,118.156982,-6.644868,3.543770,-2.123808,1.385469,16.195936
2025_07_12_17_58_59_0739,104.727264,24.295525,15.568900,-4.290093,0.983876,9.680172
2025_07_12_17_58_59_0760,63.984676,23.859432,20.302502,-3.152690,0.517437,7.558760
2025_07_12_17_58_59_0780,49.103710,32.947971,7.376474,-1.527411,-0.484681,6.554379
2025_07_12_17_58_59_0803,30.107691,32.114071,6.250651,-3.011014,-0.098135,4.916450
2025_07_12_17_58_59_0828,20.358135,35.947376,6.432506,-3.921655,1.514229,2.161358
2025_07_12_17_58_59_0850,5.898906,31.731220,9.422338,-3.335777,1.010507,-0.306255
2025_07_12_17_58_59_0873,-3.400799,31.879576,6.547361,-1.201583,0.313977,-1.147655
2025_07_12_17_58_59_0908,7.446464,29.469406,5.416752,-0.339942,0.386413,-2.572671
2025_07_12_17_58_59_0938,12.519846,18.617954,8.732606,1.395988,-0.111983,-4.787823
2025_07_12_17_58_59_0959,17.272591,15.753148,8.545368,1.876275,0.402392,-5.345872
2025_07_12_17_58_59_0984,36.532421,18.684954,12.114861,1.650445,1.664427,-6.021097
2025_07_12_17_59_00_0011,72.105316,20.074585,21.212971,4.136167,1.241662,-8.104159
2025_07_12_17_59_00_0039,71.181091,5.298906,5.134399,4.587692,2.707023,-9.947679
2025_07_12_17_59_00_0061,59.011791,0.416949,-4.926822,3.011547,0.071237,-8.935973
2025_07_12_17_59_00_0083,39.952961,-10.219148,0.875175,1.293725,0.859377,-9.817853
2025_07_12_17_59_00_0105,19.208384,-18.790237,-0.178863,0.441672,1.422752,-9.094693
2025_07_12_17_59_00_0127,11.039288,-24.644876,-1.237687,1.320356,0.656982,-8.209618
2025_07_12_17_59_00_0151,2.391626,-28.563723,1.948356,0.918897,0.191609,-6.551449
2025_07_12_17_59_00_0182,1.802394,-33.987053,1.195813,0.551391,1.972279,-4.863454
2025_07_12_17_59_00_0204,-17.050058,-51.675396,-10.034302,0.289477,1.224619,-2.731257
2025_07_12_17_59_00_0227,-15.545570,-51.948776,-4.874180,-0.351660,-0.652988,3.926049
2025_07_12_17_59_00_0249,0.863211,-41.772701,-2.579463,-1.098255,0.667635,8.179658
2025_07_12_17_59_00_0272,9.970892,-44.968315,-9.559925,-2.145113,0.293738,9.583369
2025_07_12_17_59_00_0294,18.403198,-52.207203,-5.271986,-2.932187,-1.242994,11.500256
2025_07_12_17_59_00_0317,49.386662,-42.798027,3.083750,-1.412499,-1.369756,14.482243
2025_07_12_17_59_00_0343,96.836937,-14.133207,-3.283551,-0.101463,-1.222754,13.568539
