时间戳,加速度计X,加速度计Y,加速度计Z,陀螺仪X,陀螺仪Y,陀螺仪Z
2025_07_03_18_48_14_0250,-1.431506,4.374678,9.412766,-0.025965,-0.273632,-0.176562
2025_07_03_18_48_14_0271,-1.656431,4.747958,8.823533,0.355255,-0.387612,-0.011451
2025_07_03_18_48_14_0294,-1.004985,5.830710,7.376474,0.695065,-0.562310,0.047137
2025_07_03_18_48_14_0318,-0.320040,6.956533,5.503492,0.740736,-0.746595,-0.233952
2025_07_03_18_48_14_0341,-0.315254,6.707680,4.204788,0.901587,-1.373884,-0.725024
2025_07_03_18_48_14_0364,-0.525823,5.950352,3.424129,1.573615,-2.553896,-0.992265
2025_07_03_18_48_14_0396,0.542573,6.669395,1.239482,2.905956,-4.290892,-1.266029
2025_07_03_18_48_14_0421,0.619143,5.984449,-2.191227,2.509822,-4.720047,-1.367227
2025_07_03_18_48_14_0459,0.561715,2.611168,-3.465405,1.286136,-5.099137,-0.961373
2025_07_03_18_48_14_0484,1.002593,0.278166,-3.403192,1.052850,-5.482621,-0.378823
2025_07_03_18_48_14_0506,1.654039,-1.566701,-3.858427,0.668434,-5.699929,0.288944
2025_07_03_18_48_14_0529,3.028715,-3.981059,-2.694318,0.419169,-5.787145,0.950321
2025_07_03_18_48_14_0554,4.638487,-6.731010,-1.970490,-0.005726,-5.443208,2.083463
2025_07_03_18_48_14_0584,8.945567,-7.813762,-1.889133,-1.531938,-4.021388,3.316736
2025_07_03_18_48_14_0609,13.228720,-8.944371,0.396012,-2.380663,-3.471861,3.309279
2025_07_03_18_48_14_0629,12.663416,-12.250653,1.143171,-1.922746,-3.854279,3.611673
2025_07_03_18_48_14_0650,15.068801,-13.811971,2.834897,-0.934476,-4.585828,4.531901
2025_07_03_18_48_14_0677,19.744974,-14.751153,3.126821,-0.134619,-4.302609,5.422169
2025_07_03_18_48_14_0709,24.037699,-17.520247,3.189034,-1.014368,-2.828593,6.206048
2025_07_03_18_48_14_0743,26.936005,-21.037098,4.865805,-1.904637,-1.871215,7.678998
2025_07_03_18_48_14_0775,31.381868,-19.743778,4.736592,-2.332860,-1.401580,7.926000
2025_07_03_18_48_14_0795,31.564322,-19.168304,4.569095,-2.320077,-1.299318,7.547975
2025_07_03_18_48_14_0819,30.471998,-16.653448,5.091328,-2.290251,-1.225817,6.930273
2025_07_03_18_48_14_0842,28.171898,-14.382060,5.991628,-2.317947,-0.858312,6.288071
2025_07_03_18_48_14_0875,25.014568,-11.023734,4.612165,-2.361488,-0.182155,5.393408
2025_07_03_18_48_14_0896,23.625534,-8.264212,3.510271,-2.133662,-0.199199,4.824707
2025_07_03_18_48_14_0920,21.829123,-5.888138,2.964109,-1.734199,-0.268306,4.089829
2025_07_03_18_48_14_0941,20.947367,-3.554538,2.465804,-1.518090,-0.181090,3.634043
2025_07_03_18_48_14_0964,19.888544,-1.446461,2.130210,-1.381740,-0.046870,3.031254
2025_07_03_18_48_14_0986,19.533808,0.359522,2.230709,-0.905714,-0.376959,2.499835
2025_07_03_18_48_15_0006,19.764116,2.553740,3.227319,-0.529687,-0.677355,1.858698
2025_07_03_18_48_15_0033,19.112072,4.954340,5.656633,-0.270969,-0.500526,0.834211
2025_07_03_18_48_15_0063,18.906290,5.984449,6.379863,0.177361,0.300396,-0.525826
2025_07_03_18_48_15_0086,17.234304,3.905087,5.158328,0.594933,0.800922,-1.689859
2025_07_03_18_48_15_0109,15.025730,1.442274,3.500700,0.952718,1.030879,-2.381062
2025_07_03_18_48_15_0131,15.384653,0.373879,2.930609,1.210504,1.071358,-2.717543
