时间戳,加速度计X,加速度计Y,加速度计Z,陀螺仪X,陀螺仪Y,陀螺仪Z
2025_07_02_15_39_25_0315,-1.862812,3.296711,8.334800,0.351127,-0.284284,0.567769
2025_07_02_15_39_25_0343,-1.345365,3.531208,5.838487,0.958177,-0.998922,0.476159
2025_07_02_15_39_25_0370,-1.254437,3.967300,2.307878,1.562031,-1.974543,0.509181
2025_07_02_15_39_25_0402,0.278764,4.489533,0.055633,1.684533,-3.017139,0.509181
2025_07_02_15_39_25_0423,0.724427,4.613960,-1.539781,1.238200,-3.140706,0.355788
2025_07_02_15_39_25_0447,0.810569,4.043870,-2.579463,0.755783,-3.868127,0.116244
2025_07_02_15_39_25_0468,1.026521,2.682952,-2.416153,0.530087,-4.659329,0.086417
2025_07_02_15_39_25_0488,0.791426,1.125823,-1.874776,0.367106,-5.266379,0.282420
2025_07_02_15_39_25_0510,0.331406,-0.086142,-0.404387,0.425694,-5.765840,0.672162
2025_07_02_15_39_25_0536,1.591825,-1.111466,-1.568495,0.850589,-6.401651,1.270690
2025_07_02_15_39_25_0566,7.580462,-1.345963,-2.014158,0.433150,-6.762765,1.270690
2025_07_02_15_39_25_0590,9.429516,-4.555934,3.031108,0.321301,-6.663698,1.192928
2025_07_02_15_39_25_0640,8.720642,-11.574681,-1.755135,0.221169,-4.454937,3.770259
2025_07_02_15_39_25_0668,15.384653,-13.625330,-0.868595,-0.898125,-3.119402,5.166380
2025_07_02_15_39_25_0688,17.785252,-15.900905,-1.094118,-1.694786,-2.081998,5.420971
2025_07_02_15_39_25_0713,18.317057,-19.738993,-1.232902,-2.344445,-1.796649,5.818170
2025_07_02_15_39_25_0734,19.308882,-21.683760,0.722034,-2.510488,-1.960695,6.493394
2025_07_02_15_39_25_0759,22.820349,-21.458834,3.040679,-2.438185,-1.587863,6.998181
2025_07_02_15_39_25_0781,25.532017,-20.064417,2.346163,-2.317814,-1.282274,6.610570
2025_07_02_15_39_25_0816,24.080769,-14.813367,2.374876,-1.493457,-0.804118,5.206859
2025_07_02_15_39_25_0847,19.548164,-10.262218,1.368695,-1.030213,-0.272566,4.107805
2025_07_02_15_39_25_0867,16.869997,-9.122038,1.402194,-1.027018,0.078827,3.530582
2025_07_02_15_39_25_0892,13.703097,-8.633304,1.679762,-1.017431,0.670964,3.204754
2025_07_02_15_39_25_0913,11.787045,-8.020144,1.033101,-1.314498,1.362167,3.220732
2025_07_02_15_39_25_0937,10.776076,-7.540980,0.324227,-1.712895,1.779605,3.280385
2025_07_02_15_39_25_0960,10.828719,-6.817152,-0.207577,-1.835397,1.612363,3.260146
2025_07_02_15_39_25_0982,11.221740,-5.916852,-0.696311,-1.599980,0.989335,2.936315
2025_07_02_15_39_26_0005,10.910075,-5.523831,-1.137189,-1.301715,0.166176,2.560421
2025_07_02_15_39_26_0037,11.087144,-5.538188,0.769891,-0.803319,-0.744465,2.413419
2025_07_02_15_39_26_0058,11.930614,-5.063811,1.732404,-0.500926,-0.851920,2.347374
