时间戳,加速度计X,加速度计Y,加速度计Z,陀螺仪X,陀螺仪Y,陀螺仪Z
2025_07_02_15_39_15_0625,-1.009771,3.972085,4.808377,0.978417,-0.285349,0.657249
2025_07_02_15_39_15_0657,0.087338,4.168297,6.116653,1.032743,-0.652855,0.472963
2025_07_02_15_39_15_0680,0.159123,4.479962,4.813163,0.907046,-0.288545,0.304657
2025_07_02_15_39_15_0708,-0.492323,4.479962,2.422733,0.871893,-0.498396,0.139679
2025_07_02_15_39_15_0736,-0.257827,5.083552,0.717249,0.805849,-1.329144,0.027829
2025_07_02_15_39_15_0768,0.384048,4.911269,0.031705,0.375628,-1.760431,-0.338478
2025_07_02_15_39_15_0791,-0.084945,4.029513,-0.178863,-0.803319,-1.324884,-0.286415
2025_07_02_15_39_15_0811,0.001196,2.458027,2.307878,-1.838592,-0.974422,0.013981
2025_07_02_15_39_15_0833,0.959522,1.768296,2.772085,-1.684133,-1.364297,0.189745
2025_07_02_15_39_15_0856,2.477768,2.103291,-0.423530,-0.552057,-3.549623,-0.130891
2025_07_02_15_39_15_0878,3.541378,0.752543,-0.686740,0.366041,-6.102454,-0.403457
2025_07_02_15_39_15_0909,4.590630,-1.451247,-2.382653,1.042331,-8.102562,-0.062716
2025_07_02_15_39_15_0936,7.499106,-4.555934,-2.550749,0.896394,-8.880980,0.770163
2025_07_02_15_39_15_0959,10.771291,-6.899106,-1.975275,0.635412,-8.838371,1.383605
2025_07_02_15_39_15_0992,16.027126,-9.299107,7.510472,1.041265,-7.440120,2.967206
2025_07_02_15_39_16_0022,15.835102,-8.906086,-1.290330,-0.013182,-3.597558,4.074783
2025_07_02_15_39_16_0045,16.237694,-12.695719,-1.280758,-2.112224,-2.345110,4.940684
2025_07_02_15_39_16_0070,17.790039,-16.193428,-0.040080,-2.868406,-1.764692,5.684083
2025_07_02_15_39_16_0092,20.683559,-17.961124,0.856032,-1.997179,-2.235392,6.216567
2025_07_02_15_39_16_0124,23.907887,-17.626129,-1.031905,-0.872559,-2.316349,6.567961
2025_07_02_15_39_16_0148,24.071198,-14.435301,-1.237687,-1.264565,-1.607037,6.378349
2025_07_02_15_39_16_0171,21.732811,-11.359327,-0.921237,-1.741656,-1.045793,5.740541
2025_07_02_15_39_16_0192,19.078573,-9.169894,-0.097508,-1.947113,-0.705051,5.131361
2025_07_02_15_39_16_0212,17.282162,-8.048857,0.630509,-1.924743,-0.600658,4.617918
2025_07_02_15_39_16_0234,16.079767,-7.339385,1.560120,-1.771482,-0.509048,4.043891
2025_07_02_15_39_16_0257,15.226727,-6.525228,2.125425,-1.425282,-0.420634,3.381449
2025_07_02_15_39_16_0280,14.292330,-5.509474,1.526621,-0.844863,-0.537810,2.803161
2025_07_02_15_39_16_0300,13.794622,-4.757530,0.074776,-0.428490,-0.674159,2.434723
2025_07_02_15_39_16_0323,13.209578,-3.894917,-1.103689,-0.288944,-0.956313,2.196111
2025_07_02_15_39_16_0346,14.076976,-3.176472,-0.332004,-0.210117,-1.113967,1.959762
2025_07_02_15_39_16_0370,15.629319,-1.417747,-1.137189,-0.050465,-0.943530,1.502911
2025_07_02_15_39_16_0403,14.637494,0.766900,0.041276,-0.693600,-0.559114,1.211037
2025_07_02_15_39_16_0426,18.963718,2.716452,3.840480,-0.696796,-0.347133,0.836208
2025_07_02_15_39_16_0458,19.926828,0.867398,5.493322,0.103993,0.349396,-1.188401
2025_07_02_15_39_16_0483,17.444874,-3.923631,4.329215,0.675890,0.919163,-2.206497
2025_07_02_15_39_16_0513,16.568502,-5.595616,1.584049,1.090266,1.423950,-2.708222
2025_07_02_15_39_16_0536,16.750357,-5.490332,-0.485743,1.203048,1.552843,-3.191705
2025_07_02_15_39_16_0561,17.062021,-7.579266,-1.616352,1.343658,1.265231,-3.825385
2025_07_02_15_39_16_0583,18.077776,-10.707881,-1.616352,1.582271,0.971359,-4.151213
2025_07_02_15_39_16_0611,19.078573,-13.400405,-0.782453,1.616358,0.780683,-4.533632
2025_07_02_15_39_16_0636,18.690935,-15.263816,0.098704,1.624880,1.079880,-4.804068
2025_07_02_15_39_16_0659,17.545971,-15.354743,-1.716850,1.631271,1.153381,-4.921243
2025_07_02_15_39_16_0682,15.681961,-14.516657,-2.119443,1.432073,1.064967,-4.951070
2025_07_02_15_39_16_0707,14.053047,-12.547363,-3.034099,1.363898,0.941533,-5.034158
2025_07_02_15_39_16_0736,9.496515,-11.910275,-4.993821,1.209439,0.779617,-4.707131
2025_07_02_15_39_16_0757,8.859426,-11.018949,-4.179663,0.644999,0.716769,-3.968126
2025_07_02_15_39_16_0781,9.889536,-9.984053,-1.960918,0.263778,0.795596,-3.480249
2025_07_02_15_39_16_0803,8.653643,-10.243075,-1.122832,0.409715,0.711443,-3.360011
2025_07_02_15_39_16_0825,7.063014,-9.428319,-1.266401,0.774957,0.346201,-3.043637
2025_07_02_15_39_16_0846,6.071189,-9.189037,-0.796810,1.154180,-0.170437,-2.882787
2025_07_02_15_39_16_0869,4.241278,-9.940982,-0.274576,1.770684,-0.730617,-2.623003
2025_07_02_15_39_16_0892,3.340380,-9.907482,-2.761317,2.175472,-1.053249,-2.073476
2025_07_02_15_39_16_0915,3.172883,-9.222537,-4.323232,1.549248,-0.932878,-1.585599
2025_07_02_15_39_16_0936,1.606182,-10.722239,-3.738785,0.314910,-0.466439,-1.168161
2025_07_02_15_39_16_0963,-0.746561,-12.034701,-0.696311,-0.353924,-0.180024,-0.210783
2025_07_02_15_39_16_0990,-0.487538,-12.379867,-1.118046,0.084819,-0.294936,1.025686
2025_07_02_15_39_17_0015,2.693720,-12.058630,-1.601995,0.184951,-0.580419,2.078003
2025_07_02_15_39_17_0037,5.644669,-11.297114,-0.217149,-0.071637,-0.440873,2.729660
2025_07_02_15_39_17_0061,7.676175,-10.142577,-0.231506,-0.268705,-0.036218,3.072665
2025_07_02_15_39_17_0091,8.830712,-9.605987,-1.534996,-0.585079,0.206655,3.327255
