时间戳,加速度计X,加速度计Y,加速度计Z,陀螺仪X,陀螺仪Y,陀螺仪Z
2025_07_11_17_10_48_0938,12.213565,1.179063,0.376870,-0.454455,-0.055392,-0.194538
2025_07_11_17_10_48_0969,10.962717,-0.651446,2.873182,-0.699326,0.203326,-0.173234
2025_07_11_17_10_48_0991,11.020144,-0.469591,3.260819,-0.119972,0.020106,-0.034753
2025_07_11_17_10_49_0018,11.145169,0.867398,1.292124,0.472165,-0.177894,-0.100798
2025_07_11_17_10_49_0045,10.148559,1.638485,0.625723,0.251661,0.053128,-0.145537
2025_07_11_17_10_49_0067,10.301700,0.819542,0.079561,-0.058188,0.242740,-0.164712
2025_07_11_17_10_49_0092,10.143773,0.335593,0.745962,-0.282953,0.364177,-0.145537
2025_07_11_17_10_49_0117,9.793823,0.436092,1.147957,-0.632216,0.559114,-0.205191
2025_07_11_17_10_49_0149,9.027522,1.044467,2.120639,-0.355388,0.412112,-0.090145
2025_07_11_17_10_49_0180,7.872386,1.399203,1.421337,0.129160,0.262979,-0.164712
2025_07_11_17_10_49_0205,7.647461,1.701297,1.023530,0.031291,0.413177,-0.150864
2025_07_11_17_10_49_0237,7.700103,2.362314,0.396012,-0.392672,0.728353,-0.270170
2025_07_11_17_10_49_0258,7.853244,1.993221,1.402194,-0.416107,0.492005,-0.328758
2025_07_11_17_10_49_0280,7.542177,0.991825,2.312663,-0.017709,0.254458,-0.375628
2025_07_11_17_10_49_0302,7.331010,1.010968,1.804786,0.250596,0.193739,-0.250996
2025_07_11_17_10_49_0325,8.457432,2.074577,0.779462,0.258053,0.189478,-0.126363
2025_07_11_17_10_49_0348,8.984451,2.386242,0.496511,0.089879,0.111716,-0.233952
2025_07_11_17_10_49_0370,8.701500,1.701297,1.800001,0.008921,0.024367,-0.279757
2025_07_11_17_10_49_0390,9.113664,1.528415,1.603191,0.117442,0.036085,-0.109320
2025_07_11_17_10_49_0416,11.782259,1.940579,0.851247,-0.058188,-0.041544,0.040878
2025_07_11_17_10_49_0448,13.521242,1.164706,2.235495,-0.501325,-0.054327,-0.149798
2025_07_11_17_10_49_0468,12.965509,0.067597,3.332604,-0.618368,-0.006391,-0.141277
2025_07_11_17_10_49_0494,12.007184,0.067597,3.936791,-0.890002,0.356720,-0.063515
2025_07_11_17_10_49_0516,9.419945,0.426521,3.912863,-1.184939,0.708114,0.013182
2025_07_11_17_10_49_0548,9.486943,-0.411565,4.300500,0.354989,-0.047935,0.388011
2025_07_11_17_10_49_0571,9.836894,0.824327,3.275176,1.585067,-0.599726,0.472165
2025_07_11_17_10_49_0596,11.020144,0.134596,1.080958,1.587197,-0.579487,0.460447
2025_07_11_17_10_49_0627,12.836297,0.163310,1.862214,1.094127,-0.628354,0.426360
2025_07_11_17_10_49_0649,12.414562,-0.095713,2.331806,0.712907,-0.389875,0.204791
2025_07_11_17_10_49_0670,11.121242,-0.527019,2.767299,0.476425,-0.264178,0.134486
2025_07_11_17_10_49_0695,9.621540,-1.389034,3.145964,0.595732,-0.153394,0.165377
2025_07_11_17_10_49_0717,8.351549,-0.449851,2.575874,0.801188,-0.143806,0.269770
2025_07_11_17_10_49_0742,7.599605,0.278166,2.034497,1.082410,-0.288678,0.207987
2025_07_11_17_10_49_0770,6.641279,0.963111,0.515653,1.114367,-0.138480,0.156856
2025_07_11_17_10_49_0792,5.491528,0.565304,0.257228,0.819297,-0.017044,0.116377
2025_07_11_17_10_49_0815,5.577670,0.579661,0.300299,0.582949,0.078694,0.168573
2025_07_11_17_10_49_0838,6.344569,1.188635,0.136989,0.517970,0.011584,0.059919
2025_07_11_17_10_49_0860,7.029515,1.179063,0.209372,0.477491,-0.083088,-0.020905
2025_07_11_17_10_49_0885,7.609176,1.054038,0.827318,0.357119,-0.037283,-0.078428
2025_07_11_17_10_49_0915,9.209376,1.135394,1.296910,0.261248,0.004128,0.057789
2025_07_11_17_10_49_0938,11.571092,0.790828,1.028316,0.315575,-0.145937,-0.024101
2025_07_11_17_10_49_0960,12.999009,0.081954,1.330409,0.099466,-0.247134,-0.080558
2025_07_11_17_10_49_0981,14.282759,0.000000,2.394019,-0.179625,-0.188546,-0.098667
2025_07_11_17_10_50_0005,14.115261,-1.130609,2.609373,-0.477890,-0.005326,-0.058188
2025_07_11_17_10_50_0031,13.334602,-0.986441,2.916253,-0.498130,-0.007457,0.128094
2025_07_11_17_10_50_0054,13.750954,-0.718445,2.149353,-0.200930,-0.171503,0.281488
2025_07_11_17_10_50_0085,10.977074,0.460020,1.306481,-0.248865,0.006258,0.163247
2025_07_11_17_10_50_0106,10.182058,-0.095713,1.996212,-0.369236,0.098934,0.269770
2025_07_11_17_10_50_0126,10.320843,0.311665,2.130210,0.062183,0.064846,0.348597
2025_07_11_17_10_50_0148,12.011970,0.464806,0.726820,0.478556,-0.168307,0.256987
2025_07_11_17_10_50_0173,11.796616,-0.258425,0.185444,0.120638,-0.027696,-0.133820
2025_07_11_17_10_50_0194,10.416555,-1.470389,1.229911,-0.410780,0.247001,-0.282953
2025_07_11_17_10_50_0216,8.553144,-2.218147,2.374876,-0.385215,0.446199,-0.204125
2025_07_11_17_10_50_0239,7.489535,-1.379462,1.823929,0.227161,0.245936,-0.081623
2025_07_11_17_10_50_0261,6.449853,-0.110070,0.166301,0.761775,0.024367,-0.138081
2025_07_11_17_10_50_0282,5.525027,0.177667,-1.103689,0.719165,0.019041,-0.152994
2025_07_11_17_10_50_0304,5.381458,0.464806,-1.601995,0.301727,0.118108,-0.095472
2025_07_11_17_10_50_0327,6.119046,1.284348,-1.242473,0.274031,-0.068175,-0.118907
2025_07_11_17_10_50_0349,7.618747,1.859223,-1.697708,0.327293,-0.285482,-0.220104
2025_07_11_17_10_50_0371,8.332407,1.303490,-1.779064,-0.147668,-0.153394,-0.341540
2025_07_11_17_10_50_0394,8.596215,0.647259,0.271585,-0.619433,0.040346,-0.318105
2025_07_11_17_10_50_0417,9.218947,0.982254,1.339981,-0.257387,-0.050066,-0.285083
2025_07_11_17_10_50_0439,10.368699,1.619343,0.443869,0.315575,-0.307852,-0.272300
2025_07_11_17_10_50_0462,12.333206,1.954936,-0.485743,0.381620,-0.417571,-0.318105
2025_07_11_17_10_50_0485,13.487743,2.184647,-0.820738,-0.129559,-0.286548,-0.474694
2025_07_11_17_10_50_0509,12.491133,0.661615,0.592224,-0.881480,0.038215,-0.569367
2025_07_11_17_10_50_0537,10.862219,-0.181855,3.236891,-0.905981,0.345002,-0.337279
2025_07_11_17_10_50_0563,10.670793,-1.159323,2.470589,-0.061384,0.171369,-0.100798
2025_07_11_17_10_50_0583,11.815758,0.680758,1.200599,0.508382,-0.106523,0.111051
2025_07_11_17_10_50_0605,13.042080,1.274776,0.214158,0.399729,-0.103328,-0.043275
2025_07_11_17_10_50_0628,11.628520,-0.248854,0.577867,-0.431020,0.248066,-0.123168
2025_07_11_17_10_50_0650,11.590235,-1.446461,2.700300,-0.429955,0.121303,0.022769
2025_07_11_17_10_50_0671,11.566306,-1.585843,3.055036,-0.045406,-0.077762,0.131290
2025_07_11_17_10_50_0698,11.068001,-1.010968,2.413162,0.029161,-0.090545,0.140877
2025_07_11_17_10_50_0730,9.266804,-1.216750,2.580659,-0.375628,0.172435,0.182421
2025_07_11_17_10_50_0761,7.326225,0.077169,2.921038,0.146203,0.072303,0.229291
