时间戳,加速度计X,加速度计Y,加速度计Z,陀螺仪X,陀螺仪Y,陀螺仪Z
2025_07_11_17_17_34_0674,10.473983,2.807977,1.047458,-0.082822,-0.050332,0.101064
2025_07_11_17_17_34_0697,10.497911,2.453241,0.309871,-0.356587,0.040213,0.200131
2025_07_11_17_17_34_0718,11.010573,2.338386,1.152742,-0.397066,-0.087615,0.232088
2025_07_11_17_17_34_0743,11.303096,1.902294,1.195813,-0.344869,0.022104,0.254458
2025_07_11_17_17_34_0765,11.240883,1.279562,1.349552,-0.465107,0.103061,0.358850
2025_07_11_17_17_34_0786,11.940185,1.509273,2.944967,-0.505586,0.220237,0.506785
2025_07_11_17_17_34_0808,11.787045,1.609771,2.776871,-0.260716,0.228759,0.482284
2025_07_11_17_17_34_0828,11.169098,1.537987,2.633301,0.123833,0.009321,0.406786
2025_07_11_17_17_34_0851,10.392627,1.121037,1.512264,0.477358,-0.148334,0.314111
2025_07_11_17_17_34_0876,9.856036,0.507877,0.640080,0.668034,-0.375095,0.257653
2025_07_11_17_17_34_0901,10.368699,0.047856,0.798605,0.547663,-0.562576,0.345002
2025_07_11_17_17_34_0929,11.834901,-0.023928,2.163710,0.293072,-0.237680,0.416373
2025_07_11_17_17_34_0951,11.470593,0.043071,1.426122,-0.007190,0.052995,0.327959
2025_07_11_17_17_34_0986,9.769895,-0.603590,2.254637,-0.058322,0.035952,0.201196
2025_07_11_17_17_35_0007,8.486146,-0.876371,2.020140,0.201462,-0.027962,0.199065
2025_07_11_17_17_35_0030,7.954340,-0.239282,1.109671,0.440074,-0.245137,0.243805
2025_07_11_17_17_35_0055,7.824530,-0.062213,0.463011,0.441140,-0.200397,0.038215
2025_07_11_17_17_35_0077,7.039086,-0.306281,0.750748,0.284550,-0.222767,0.012650
2025_07_11_17_17_35_0109,7.249654,-0.425922,1.057029,0.374030,-0.144073,0.095738
2025_07_11_17_17_35_0129,8.174480,0.028714,0.860818,0.436879,-0.185617,0.134086
2025_07_11_17_17_35_0153,8.955139,0.407378,1.042673,0.384682,-0.187747,0.008389
2025_07_11_17_17_35_0175,8.567501,0.206381,0.913460,0.334616,-0.089746,-0.028894
2025_07_11_17_17_35_0197,8.782856,0.469591,0.750748,0.299464,-0.123833,-0.016112
2025_07_11_17_17_35_0220,8.806784,0.809970,0.510868,0.202527,-0.066311,0.016911
2025_07_11_17_17_35_0245,9.611969,0.886541,0.942174,0.116377,-0.102529,-0.075765
2025_07_11_17_17_35_0278,10.613365,0.924826,0.985245,0.130225,-0.158986,0.038215
2025_07_11_17_17_35_0310,12.112468,0.872184,0.750748,0.286681,-0.253659,-0.051264
2025_07_11_17_17_35_0331,12.409777,0.302094,0.266800,0.013049,-0.089746,0.022237
2025_07_11_17_17_35_0356,13.511671,0.220738,0.343370,-0.601457,0.349130,0.182022
2025_07_11_17_17_35_0388,14.048262,-0.425922,0.726820,-0.808112,0.405587,0.157521
2025_07_11_17_17_35_0410,14.038691,-0.411565,1.809572,-0.499195,0.068974,0.128760
2025_07_11_17_17_35_0431,12.802797,0.522234,2.585445,-0.283086,-0.105724,0.048868
2025_07_11_17_17_35_0456,10.272985,1.054038,2.547160,-0.160584,0.189345,-0.233286
2025_07_11_17_17_35_0488,8.040483,-0.550947,0.329013,0.197201,0.084952,-0.406919
2025_07_11_17_17_35_0511,8.758927,-1.317249,-0.614955,0.473097,-0.207854,-0.361114
2025_07_11_17_17_35_0542,9.396016,-2.524428,-0.815953,0.303725,-0.522097,-0.198133
2025_07_11_17_17_35_0564,10.134202,-1.595415,0.875175,-0.098800,-0.415574,0.130891
2025_07_11_17_17_35_0586,10.272985,0.072383,2.125425,-0.359782,0.033821,0.134086
2025_07_11_17_17_35_0609,8.274979,-0.224925,0.937388,-0.539674,0.473629,0.039280
2025_07_11_17_17_35_0634,8.505288,-0.172283,1.147957,-0.390674,0.358717,0.127695
2025_07_11_17_17_35_0665,7.791030,0.292523,0.266800,0.203593,0.086018,-0.035286
2025_07_11_17_17_35_0687,7.403393,0.915255,-0.059222,0.207854,0.115844,-0.084287
2025_07_11_17_17_35_0712,6.612566,0.929612,-0.792024,0.005592,0.280955,-0.148201
2025_07_11_17_17_35_0745,7.024729,0.690329,-0.552742,0.051397,0.019973,-0.154592
2025_07_11_17_17_35_0769,8.006983,1.049253,-0.734597,0.005592,0.039147,-0.081091
2025_07_11_17_17_35_0790,9.175877,1.849652,-0.245863,-0.108387,0.018908,-0.132222
2025_07_11_17_17_35_0814,9.626326,1.317847,-0.011366,-0.077496,0.049800,-0.253525
2025_07_11_17_17_35_0843,9.693324,1.408774,-0.677169,-0.242607,0.014647,-0.094939
2025_07_11_17_17_35_0866,11.226525,2.209173,0.477368,-0.261781,-0.034354,-0.050199
2025_07_11_17_17_35_0890,11.844472,2.069792,0.635294,-0.172301,0.029560,-0.252460
