时间戳,加速度计X,加速度计Y,加速度计Z,陀螺仪X,陀螺仪Y,陀螺仪Z
2025_07_11_17_25_23_0859,14.129618,1.624128,1.268196,-0.187215,-0.133420,0.839137
2025_07_11_17_25_23_0881,15.298512,2.036292,1.756930,-0.047669,-0.285616,0.811441
2025_07_11_17_25_23_0904,15.409180,2.367100,1.593620,-0.029560,-0.179225,0.602656
2025_07_11_17_25_23_0928,13.315460,1.878366,1.459622,-0.235150,0.154192,0.373764
2025_07_11_17_25_23_0949,11.145169,1.116252,1.028316,-0.286281,0.368304,0.262979
2025_07_11_17_25_23_0971,9.142377,0.618545,0.774676,-0.304390,0.328891,0.266175
2025_07_11_17_25_23_0991,9.309875,0.474377,1.052244,-0.106257,0.274564,0.114912
2025_07_11_17_25_24_0014,9.434301,-0.143569,0.410369,0.273898,0.178693,-0.143940
2025_07_11_17_25_24_0037,9.832108,-0.795015,-0.351147,0.513575,-0.053528,-0.321700
2025_07_11_17_25_24_0061,10.521839,-0.527019,-0.221934,0.417704,-0.084420,-0.308918
2025_07_11_17_25_24_0082,10.095917,-0.517448,0.175872,0.294137,0.044473,-0.348331
2025_07_11_17_25_24_0105,9.156734,0.120239,0.319442,0.132355,0.283086,-0.320635
2025_07_11_17_25_24_0127,7.872386,0.345165,-0.001795,0.098268,0.306521,-0.442072
2025_07_11_17_25_24_0156,6.693922,0.474377,-0.308076,0.204658,0.025299,-0.548595
2025_07_11_17_25_24_0182,6.128617,0.666401,-0.634098,0.219571,-0.120638,-0.638075
2025_07_11_17_25_24_0205,6.770492,0.905683,-0.921237,0.067376,-0.192940,-0.658314
2025_07_11_17_25_24_0226,7.268797,1.073181,-0.801596,-0.071104,-0.253659,-0.755250
2025_07_11_17_25_24_0250,7.436893,0.881755,-0.207577,-0.147801,-0.339942,-0.712641
2025_07_11_17_25_24_0272,7.800602,0.733400,0.084347,-0.144605,-0.377226,-0.524095
2025_07_11_17_25_24_0297,8.830712,1.179063,0.611366,-0.201063,-0.331421,-0.358984
2025_07_11_17_25_24_0328,10.637293,2.160719,0.999602,-0.421566,-0.030093,-0.267374
2025_07_11_17_25_24_0349,10.795219,1.820938,1.636691,-0.503456,0.240476,-0.337679
2025_07_11_17_25_24_0372,10.028319,0.891326,1.761716,-0.407718,0.339543,-0.186416
2025_07_11_17_25_24_0395,10.555339,0.584447,1.655833,-0.176562,0.186149,0.097868
2025_07_11_17_25_24_0418,11.839686,1.025324,1.857429,-0.012516,0.146736,0.282154
2025_07_11_17_25_24_0450,11.614162,0.829113,1.339981,-0.136084,0.466173,0.125564
2025_07_11_17_25_24_0472,10.373485,0.009571,1.550549,-0.082822,0.562044,0.383351
2025_07_11_17_25_24_0496,11.648261,1.063610,0.975673,0.211049,0.320369,0.592003
2025_07_11_17_25_24_0529,10.977074,0.680758,0.812962,0.310116,0.059387,0.229957
2025_07_11_17_25_24_0550,9.678967,-0.330210,1.119243,0.356986,-0.051397,0.266175
2025_07_11_17_25_24_0570,9.731609,-1.183251,0.530010,0.433683,-0.053528,0.459914
2025_07_11_17_25_24_0593,11.403595,-1.082752,-0.312862,0.358051,-0.277094,0.694266
2025_07_11_17_25_24_0618,13.535600,-0.143569,0.937388,0.107855,-0.394269,0.601590
2025_07_11_17_25_24_0639,12.543775,0.023928,1.957927,0.034354,-0.214245,0.374829
2025_07_11_17_25_24_0659,10.804790,0.292523,1.967498,0.114246,-0.111051,0.285349
2025_07_11_17_25_24_0682,9.309875,0.647259,1.483550,0.281355,-0.137681,0.204392
2025_07_11_17_25_24_0705,8.160124,0.445663,1.157528,0.413444,-0.096137,0.080825
2025_07_11_17_25_24_0729,8.231908,0.790828,0.774676,0.387878,-0.006658,0.126630
2025_07_11_17_25_24_0760,8.443074,1.370489,0.870389,-0.018908,0.564174,-0.070439
2025_07_11_17_25_24_0782,7.647461,1.130609,0.582652,-0.187215,0.766568,-0.258852
2025_07_11_17_25_24_0805,6.397212,0.604188,0.352941,-0.029560,0.373630,-0.242873
2025_07_11_17_25_24_0827,7.441679,0.872184,1.195813,0.457118,-0.328225,-0.226895
2025_07_11_17_25_24_0852,7.671390,0.862613,0.760319,0.793599,-0.614773,-0.312113
2025_07_11_17_25_24_0882,8.730213,0.967897,0.568295,0.609446,-0.512510,-0.397332
2025_07_11_17_25_24_0907,9.080164,0.105882,-0.059222,0.196136,-0.257920,-0.252460
2025_07_11_17_25_24_0937,11.202598,0.416949,0.429512,0.082289,-0.475227,-0.022503
2025_07_11_17_25_24_0960,11.858829,0.014357,0.678365,-0.050865,-0.527424,0.016911
2025_07_11_17_25_24_0985,12.280564,-0.191426,1.076172,-0.095605,-0.549793,0.174565
2025_07_11_17_25_25_0007,13.382459,0.517448,1.344766,-0.176562,-0.444335,0.352459
2025_07_11_17_25_25_0039,13.185649,0.455234,0.644866,-0.301195,-0.252593,0.256588
2025_07_11_17_25_25_0061,12.318850,0.723829,0.865604,-0.441805,-0.260050,0.245936
2025_07_11_17_25_25_0086,11.341381,0.982254,2.575874,-0.391739,-0.021571,0.000932
2025_07_11_17_25_25_0108,9.731609,0.273380,2.087140,-0.079626,0.130757,-0.167375
2025_07_11_17_25_25_0141,8.878569,-0.799801,0.832104,0.474162,-0.055658,-0.127961
2025_07_11_17_25_25_0161,9.233304,-1.475175,-0.255434,0.736209,-0.239811,-0.064047
2025_07_11_17_25_25_0186,10.263414,-1.149751,-1.118046,0.761775,-0.386813,0.039280
2025_07_11_17_25_25_0208,10.229915,-0.009571,-0.950549,0.408117,-0.147268,0.075498
2025_07_11_17_25_25_0239,9.338589,0.704686,-0.715454,-0.140344,0.334217,0.029693
2025_07_11_17_25_25_0264,8.404191,1.101895,-0.169292,-0.130757,0.326760,-0.051264
2025_07_11_17_25_25_0286,7.633104,1.480559,-0.351147,0.065246,0.147801,-0.171503
2025_07_11_17_25_25_0316,6.838089,1.269991,-0.806381,0.288811,-0.117442,-0.368571
2025_07_11_17_25_25_0341,6.780063,1.068395,-0.725025,0.158986,-0.113181,-0.417571
2025_07_11_17_25_25_0362,7.527820,1.212563,-0.437887,0.179092,-0.173899,-0.438876
2025_07_11_17_25_25_0387,7.886744,0.814756,-0.288933,0.365508,-0.369769,-0.498529
2025_07_11_17_25_25_0417,8.495717,0.565304,-0.159721,0.517836,-0.371899,-0.461246
2025_07_11_17_25_25_0442,8.054839,1.125823,-0.753739,0.290942,-0.067376,-0.136483
2025_07_11_17_25_25_0475,11.212169,3.037688,-0.830309,-0.402392,0.409848,0.035020
2025_07_11_17_25_25_0497,12.098111,2.510669,-1.051047,-0.847526,0.696263,-0.090678
2025_07_11_17_25_25_0520,12.328421,1.332204,-0.064008,-0.767634,0.522630,-0.006525
2025_07_11_17_25_25_0542,12.826726,1.207777,-0.126221,-0.427957,0.289477,0.158587
2025_07_11_17_25_25_0564,12.126825,1.298705,-0.653241,-0.674958,0.454455,0.179891
2025_07_11_17_25_25_0587,11.379666,0.991825,0.577867,-1.026485,0.737807,0.306654
2025_07_11_17_25_25_0618,11.839686,1.130609,1.852643,-0.646197,0.747394,0.319437
2025_07_11_17_25_25_0640,11.279168,0.172881,0.765105,0.074833,0.189345,0.091477
2025_07_11_17_25_25_0661,11.801401,-1.255036,0.055633,0.747927,-0.570033,0.022237
2025_07_11_17_25_25_0684,11.571092,-1.743770,-0.303290,0.774424,-0.795862,0.074433
