时间戳,加速度计X,加速度计Y,加速度计Z,陀螺仪X,陀螺仪Y,陀螺仪Z
2025_07_11_17_15_51_0391,9.856036,2.965904,1.674976,-0.387878,0.188147,0.133953
2025_07_11_17_15_51_0423,11.260025,3.090330,1.785644,-0.391074,0.020905,0.160584
2025_07_11_17_15_51_0448,11.379666,3.152544,1.665405,-0.482684,0.192408,0.141410
2025_07_11_17_15_51_0479,11.202598,2.438884,1.991427,-0.587077,0.164712,0.117975
2025_07_11_17_15_51_0501,11.739188,2.453241,2.432304,-0.501858,0.095472,0.241542
2025_07_11_17_15_51_0523,12.376277,2.663810,1.780858,-0.462444,0.114646,0.135018
2025_07_11_17_15_51_0549,11.686545,1.978864,1.502693,-0.510380,-0.008921,0.125431
2025_07_11_17_15_51_0579,12.534204,2.055435,1.287339,-0.398530,-0.142075,0.198932
2025_07_11_17_15_51_0602,12.850654,2.184647,0.553938,-0.162182,-0.432751,0.056191
2025_07_11_17_15_51_0624,12.333206,1.633700,0.429512,-0.170704,-0.508382,-0.104526
2025_07_11_17_15_51_0647,11.336596,1.518844,2.144567,-0.724492,-0.121836,-0.019307
2025_07_11_17_15_51_0678,10.162916,1.082752,3.505485,-0.821428,0.569367,-0.014114
2025_07_11_17_15_51_0704,9.496515,1.058824,2.230709,0.101996,0.127429,-0.125831
2025_07_11_17_15_51_0735,8.979665,0.120239,0.510868,0.807047,-0.504122,-0.319703
2025_07_11_17_15_51_0757,9.022736,-0.373280,0.391227,0.960441,-0.641537,-0.251528
2025_07_11_17_15_51_0780,9.343374,-0.291924,0.141775,0.673893,-0.139945,-0.107722
2025_07_11_17_15_51_0803,9.156734,-0.052642,-0.202792,-0.046071,0.508649,0.059387
2025_07_11_17_15_51_0825,8.567501,0.105882,0.214158,-0.161116,0.630085,0.034886
2025_07_11_17_15_51_0858,8.121839,0.776471,0.199801,0.443803,0.029427,-0.049134
2025_07_11_17_15_51_0880,7.609176,0.671187,-0.150150,0.663241,-0.158054,-0.158853
2025_07_11_17_15_51_0901,7.609176,0.891326,0.046062,0.466173,-0.054726,-0.125831
2025_07_11_17_15_51_0924,7.676175,0.958325,0.026919,0.196802,0.195603,-0.081091
2025_07_11_17_15_51_0945,7.561319,0.943969,0.007777,0.162714,0.173234,-0.064047
2025_07_11_17_15_51_0968,7.311868,0.685544,0.204586,0.251129,0.000666,-0.103461
2025_07_11_17_15_51_0993,7.709674,1.054038,0.218943,0.190410,-0.024900,-0.015180
2025_07_11_17_15_52_0024,8.212766,1.077967,0.079561,-0.048202,0.108254,0.003995
2025_07_11_17_15_52_0045,8.830712,1.250848,0.233300,-0.221702,0.189212,0.154192
2025_07_11_17_15_52_0068,10.172487,2.155933,0.386441,-0.255789,0.252061,0.172301
2025_07_11_17_15_52_0089,10.613365,2.501098,0.453440,-0.262180,0.286015,0.094539
2025_07_11_17_15_52_0113,10.316056,1.763510,0.247657,-0.170704,0.138081,0.042343
2025_07_11_17_15_52_0136,11.489737,1.480559,0.549153,0.001864,-0.070705,0.206389
2025_07_11_17_15_52_0160,13.291532,1.749153,0.736391,-0.264311,0.036884,0.308651
2025_07_11_17_15_52_0191,14.627923,2.314458,2.772085,-0.817167,0.688673,0.238346
2025_07_11_17_15_52_0214,13.061222,0.900898,1.905285,-0.659512,0.800523,0.142475
2025_07_11_17_15_52_0235,12.218350,0.915255,1.584049,-0.217574,0.404256,0.153127
2025_07_11_17_15_52_0257,11.226525,0.517448,1.440479,0.263911,-0.043009,-0.065112
2025_07_11_17_15_52_0279,10.354342,-0.541376,0.918246,0.446998,-0.297599,-0.018242
2025_07_11_17_15_52_0301,11.260025,-1.576272,1.795215,0.254324,-0.186815,0.035952
2025_07_11_17_15_52_0324,10.718649,-2.941377,2.825325,0.110518,0.134885,0.125431
2025_07_11_17_15_52_0345,10.924432,-2.711666,2.182853,0.191476,0.186016,0.235150
2025_07_11_17_15_52_0370,9.956535,-1.968695,0.755534,0.344869,-0.046204,0.222367
2025_07_11_17_15_52_0390,9.659825,-0.267996,0.195015,0.263911,-0.384815,0.220237
2025_07_11_17_15_52_0413,8.653643,0.407378,0.918246,0.002929,-0.262447,0.019973
2025_07_11_17_15_52_0435,7.206583,0.235095,1.651048,-0.138747,0.121037,0.035952
2025_07_11_17_15_52_0456,7.000801,1.010968,0.894317,-0.098268,0.195603,-0.000266
2025_07_11_17_15_52_0480,6.032904,1.044467,0.472582,-0.182421,0.110385,-0.111983
2025_07_11_17_15_52_0502,5.841478,0.685544,1.090529,-0.243006,0.026231,-0.206788
2025_07_11_17_15_52_0525,5.568098,0.666401,1.651048,-0.040745,-0.030226,-0.195071
2025_07_11_17_15_52_0546,5.678168,1.231705,1.426122,-0.108920,0.094406,0.002929
2025_07_11_17_15_52_0570,7.661818,2.247459,2.230709,-0.558315,0.454322,0.089213
2025_07_11_17_15_52_0591,8.452646,2.021935,2.662015,-0.524228,0.660977,0.076430
2025_07_11_17_15_52_0613,10.052846,1.749153,1.761716,-0.032223,0.392538,0.019973
2025_07_11_17_15_52_0636,11.298310,0.958325,0.553938,0.514108,-0.376294,-0.135418
2025_07_11_17_15_52_0658,12.841083,0.023928,1.214956,1.001852,-1.128215,-0.185484
2025_07_11_17_15_52_0679,13.022937,-0.186640,0.841675,1.142462,-1.277348,-0.147135
2025_07_11_17_15_52_0701,12.955938,-0.038285,0.884746,0.412911,-0.680950,0.125431
2025_07_11_17_15_52_0729,13.636098,0.306879,1.718047,-0.751122,0.177494,0.554720
2025_07_11_17_15_52_0759,15.379868,0.809970,2.676372,-0.800123,0.403191,0.440740
2025_07_11_17_15_52_0781,14.833706,0.153739,1.574477,-0.653121,0.050732,0.172301
2025_07_11_17_15_52_0801,13.334602,-0.081356,2.752943,-0.545532,-0.166576,-0.025699
